section,obs_name,cluster,spatial_domain,x,y
Simulation2,529,7,sp2,0.8571429252624512,0.4000052213668823
Simulation2,478,6,sp1,-0.8571429252624512,0.5142909288406372
Simulation2,234,1,sp2,0.05714297294616699,1.3142908811569214
Simulation2,64,7,sp2,1.2000000476837158,1.8857194185256958
Simulation2,1087,2,sp3,-1.2000000476837158,-1.428566336631775
Simulation2,743,4,sp4,0.6285715103149414,-0.2857091426849365
Simulation2,539,0,sp2,2.0,0.4000052213668823
Simulation2,266,6,sp1,-0.3999999761581421,1.2000051736831665
Simulation2,963,0,sp4,1.085714340209961,-0.9714235067367554
Simulation2,959,5,background,0.6285715103149414,-0.9714235067367554
Simulation2,462,0,sp2,1.4285714626312256,0.6285766363143921
Simulation2,348,3,background,0.7428572177886963,0.9714337587356567
Simulation2,806,7,background,-0.3999999761581421,-0.5142806768417358
Simulation2,496,1,sp2,1.2000000476837158,0.5142909288406372
Simulation2,652,0,sp3,-1.5428571701049805,-0.05713772773742676
Simulation2,1179,4,sp4,1.085714340209961,-1.6571377515792847
Simulation2,861,4,sp4,1.7714285850524902,-0.6285663843154907
Simulation2,578,0,background,-1.7714285850524902,0.17143380641937256
Simulation2,63,1,sp2,1.085714340209961,1.8857194185256958
Simulation2,818,4,sp4,0.971428632736206,-0.5142806768417358
Simulation2,460,1,sp2,1.2000000476837158,0.6285766363143921
Simulation2,798,7,background,-1.3142857551574707,-0.5142806768417358
Simulation2,852,4,sp4,0.7428572177886963,-0.6285663843154907
Simulation2,142,7,sp2,1.8857142925262451,1.657148003578186
Simulation2,332,0,sp1,-1.085714340209961,0.9714337587356567
Simulation2,817,4,sp4,0.8571429252624512,-0.5142806768417358
Simulation2,725,0,sp3,-1.4285714626312256,-0.2857091426849365
Simulation2,1022,3,background,-0.3999999761581421,-1.1999949216842651
Simulation2,1112,3,background,1.6571428775787354,-1.428566336631775
Simulation2,46,6,sp1,-0.8571429252624512,1.8857194185256958
Simulation2,830,7,sp3,-1.7714285850524902,-0.6285663843154907
Simulation2,1015,2,sp3,-1.2000000476837158,-1.1999949216842651
Simulation2,104,1,sp2,1.6571428775787354,1.771433711051941
Simulation2,1201,5,sp3,-0.5142858028411865,-1.7714234590530396
Simulation2,1220,3,background,1.6571428775787354,-1.7714234590530396
Simulation2,696,3,background,-0.6285715103149414,-0.17142343521118164
Simulation2,490,1,sp2,0.5142858028411865,0.5142909288406372
Simulation2,319,1,sp2,1.5428571701049805,1.0857194662094116
Simulation2,893,4,sp4,1.3142857551574707,-0.7428520917892456
