section,cluster,count,fraction
section1,0,44010,0.06614076666781886
section1,1,29962,0.045028621924589604
section1,2,33158,0.04983175508228897
section1,3,54542,0.08196886379450526
section1,4,43769,0.06577857796600235
section1,5,30239,0.045444913503026006
section1,6,26614,0.03999705439893959
section1,7,28299,0.04252936959628734
section1,8,29786,0.04476411897222569
section1,9,47977,0.07210260309979426
section1,10,29125,0.0437707300431771
section1,11,51443,0.07731150783214281
section1,12,37542,0.056420283168444794
section1,13,31788,0.04777284005536528
section1,14,5869,0.0088202717467264
section1,15,20834,0.03131053698607903
section1,16,42255,0.06350325143259909
section1,17,162,0.00024346294478951727
section1,18,32584,0.04896911477173846
section1,19,45441,0.06829135601345959
section2,0,19533,0.04840136484266397
section2,1,15850,0.0392751565430924
section2,2,23306,0.05775058664942029
section2,3,19061,0.04723178289387283
section2,4,22603,0.05600860336552162
section2,5,15529,0.038479741700800124
section2,6,9914,0.024566176780329217
section2,7,19741,0.048916773837046505
section2,8,23207,0.057505271791517064
section2,9,16296,0.04038031236758573
section2,10,8197,0.020311574648815674
section2,11,30439,0.07542564605774067
section2,12,14540,0.03602907104962546
section2,13,23238,0.05758208755510292
section2,14,43404,0.10755198073163298
section2,15,4912,0.012171581636572233
section2,16,19534,0.04840384277052158
section2,17,44876,0.11119949053803248
section2,18,13962,0.034596828747927834
section2,19,15421,0.03821212549217842
