section,obs_name,cluster,spatial_domain,x,y
Simulation4,529,10,sp2,0.8571429252624512,0.4000052213668823
Simulation4,478,8,sp1,-0.8571429252624512,0.5142909288406372
Simulation4,234,5,sp2,0.05714297294616699,1.3142908811569214
Simulation4,64,10,sp2,1.2000000476837158,1.8857194185256958
Simulation4,1087,6,sp3,-1.2000000476837158,-1.428566336631775
Simulation4,743,4,sp4,0.6285715103149414,-0.2857091426849365
Simulation4,539,9,sp2,2.0,0.4000052213668823
Simulation4,266,8,sp1,-0.3999999761581421,1.2000051736831665
Simulation4,963,11,sp4,1.085714340209961,-0.9714235067367554
Simulation4,959,2,background,0.6285715103149414,-0.9714235067367554
Simulation4,462,3,sp2,1.4285714626312256,0.6285766363143921
Simulation4,348,1,background,0.7428572177886963,0.9714337587356567
Simulation4,806,0,background,-0.3999999761581421,-0.5142806768417358
Simulation4,496,5,sp2,1.2000000476837158,0.5142909288406372
Simulation4,652,11,sp3,-1.5428571701049805,-0.05713772773742676
Simulation4,1179,4,sp4,1.085714340209961,-1.6571377515792847
Simulation4,861,4,sp4,1.7714285850524902,-0.6285663843154907
Simulation4,578,3,background,-1.7714285850524902,0.17143380641937256
Simulation4,63,5,sp2,1.085714340209961,1.8857194185256958
Simulation4,818,4,sp4,0.971428632736206,-0.5142806768417358
Simulation4,460,5,sp2,1.2000000476837158,0.6285766363143921
Simulation4,798,0,background,-1.3142857551574707,-0.5142806768417358
Simulation4,852,4,sp4,0.7428572177886963,-0.6285663843154907
Simulation4,142,10,sp2,1.8857142925262451,1.657148003578186
Simulation4,332,9,sp1,-1.085714340209961,0.9714337587356567
Simulation4,817,4,sp4,0.8571429252624512,-0.5142806768417358
Simulation4,725,3,sp3,-1.4285714626312256,-0.2857091426849365
Simulation4,1022,1,background,-0.3999999761581421,-1.1999949216842651
Simulation4,1112,1,background,1.6571428775787354,-1.428566336631775
Simulation4,46,8,sp1,-0.8571429252624512,1.8857194185256958
Simulation4,830,7,sp3,-1.7714285850524902,-0.6285663843154907
Simulation4,1015,6,sp3,-1.2000000476837158,-1.1999949216842651
Simulation4,104,5,sp2,1.6571428775787354,1.771433711051941
Simulation4,1201,2,sp3,-0.5142858028411865,-1.7714234590530396
Simulation4,1220,1,background,1.6571428775787354,-1.7714234590530396
Simulation4,696,1,background,-0.6285715103149414,-0.17142343521118164
Simulation4,490,5,sp2,0.5142858028411865,0.5142909288406372
Simulation4,319,5,sp2,1.5428571701049805,1.0857194662094116
Simulation4,893,4,sp4,1.3142857551574707,-0.7428520917892456
Simulation4,524,5,sp2,0.28571438789367676,0.4000052213668823
Simulation4,468,3,background,-2.0,0.5142909288406372
Simulation4,1239,6,sp3,-0.2857142686843872,-1.8857091665267944
Simulation4,992,1,background,0.28571438789367676,-1.0857092142105103
Simulation4,232,8,sp1,-0.17142856121063232,1.3142908811569214
Simulation4,61,3,sp2,0.8571429252624512,1.8857194185256958
Simulation4,1000,4,sp4,1.2000000476837158,-1.0857092142105103
Simulation4,79,0,sp1,-1.2000000476837158,1.771433711051941
Simulation4,404,8,sp1,-1.085714340209961,0.742862343788147
Simulation4,14,1,background,-0.3999999761581421,2.0000052452087402
Simulation4,16,1,background,-0.17142856121063232,2.0000052452087402
Simulation4,626,1,background,-0.3999999761581421,0.057148098945617676
Simulation4,853,4,sp4,0.8571429252624512,-0.6285663843154907
Simulation4,821,4,sp4,1.3142857551574707,-0.5142806768417358
Simulation4,1191,3,sp3,-1.6571428775787354,-1.7714234590530396
Simulation4,1005,1,background,1.7714285850524902,-1.0857092142105103
Simulation4,592,2,background,-0.17142856121063232,0.17143380641937256
Simulation4,562,10,sp2,0.5142858028411865,0.28571951389312744
Simulation4,1273,3,sp3,-0.5142858028411865,-1.9999948740005493
Simulation4,807,2,background,-0.2857142686843872,-0.5142806768417358
Simulation4,728,0,background,-1.085714340209961,-0.2857091426849365
Simulation4,452,2,sp2,0.28571438789367676,0.6285766363143921
Simulation4,1081,6,sp3,-1.8857142925262451,-1.428566336631775
Simulation4,1033,11,sp4,0.8571429252624512,-1.1999949216842651
Simulation4,937,3,sp3,-1.8857142925262451,-0.9714235067367554
Simulation4,600,10,sp2,0.7428572177886963,0.17143380641937256
Simulation4,170,5,sp2,0.971428632736206,1.5428622961044312
Simulation4,194,1,background,-0.3999999761581421,1.4285765886306763
Simulation4,702,4,sp4,0.05714297294616699,-0.17142343521118164
Simulation4,212,5,sp2,1.6571428775787354,1.4285765886306763
Simulation4,450,10,sp2,0.05714297294616699,0.6285766363143921
Simulation4,747,4,sp4,1.085714340209961,-0.2857091426849365
Simulation4,255,7,sp1,-1.6571428775787354,1.2000051736831665
Simulation4,1008,2,sp3,-2.0,-1.1999949216842651
Simulation4,646,5,sp2,1.8857142925262451,0.057148098945617676
Simulation4,120,2,background,-0.6285715103149414,1.657148003578186
Simulation4,537,3,sp2,1.7714285850524902,0.4000052213668823
Simulation4,96,5,sp2,0.7428572177886963,1.771433711051941
Simulation4,223,7,sp1,-1.2000000476837158,1.3142908811569214
Simulation4,1,2,background,-1.8857142925262451,2.0000052452087402
Simulation4,627,1,background,-0.2857142686843872,0.057148098945617676
Simulation4,837,1,background,-0.971428632736206,-0.6285663843154907
Simulation4,1116,2,sp3,-2.0,-1.5428520441055298
Simulation4,643,10,sp2,1.5428571701049805,0.057148098945617676
Simulation4,915,1,background,-0.2857142686843872,-0.8571377992630005
Simulation4,889,7,sp4,0.8571429252624512,-0.7428520917892456
Simulation4,283,3,sp2,1.5428571701049805,1.2000051736831665
Simulation4,878,0,background,-0.3999999761581421,-0.7428520917892456
Simulation4,871,9,sp3,-1.2000000476837158,-0.7428520917892456
Simulation4,519,0,background,-0.2857142686843872,0.4000052213668823
Simulation4,43,0,sp1,-1.2000000476837158,1.8857194185256958
Simulation4,1158,6,sp3,-1.3142857551574707,-1.6571377515792847
Simulation4,482,1,background,-0.3999999761581421,0.5142909288406372
Simulation4,800,1,background,-1.085714340209961,-0.5142806768417358
Simulation4,169,5,sp2,0.8571429252624512,1.5428622961044312
Simulation4,347,3,sp2,0.6285715103149414,0.9714337587356567
Simulation4,53,11,background,-0.05714285373687744,1.8857194185256958
Simulation4,710,4,sp4,0.971428632736206,-0.17142343521118164
Simulation4,422,1,background,0.971428632736206,0.742862343788147
Simulation4,15,1,background,-0.2857142686843872,2.0000052452087402
Simulation4,412,8,sp1,-0.17142856121063232,0.742862343788147
Simulation4,220,8,sp1,-1.5428571701049805,1.3142908811569214
Simulation4,1006,1,background,1.8857142925262451,-1.0857092142105103
Simulation4,926,4,sp4,0.971428632736206,-0.8571377992630005
Simulation4,1194,3,sp3,-1.3142857551574707,-1.7714234590530396
Simulation4,306,5,sp2,0.05714297294616699,1.0857194662094116
Simulation4,463,10,sp2,1.5428571701049805,0.6285766363143921
Simulation4,772,2,background,-0.17142856121063232,-0.3999948501586914
Simulation4,440,0,sp1,-1.085714340209961,0.6285766363143921
Simulation4,1262,6,sp3,-1.7714285850524902,-1.9999948740005493
Simulation4,826,4,sp4,1.8857142925262451,-0.5142806768417358
Simulation4,98,5,sp2,0.971428632736206,1.771433711051941
Simulation4,1206,7,background,0.05714297294616699,-1.7714234590530396
Simulation4,95,5,sp2,0.6285715103149414,1.771433711051941
Simulation4,877,2,background,-0.5142858028411865,-0.7428520917892456
Simulation4,1280,1,background,0.28571438789367676,-1.9999948740005493
Simulation4,403,8,sp1,-1.2000000476837158,0.742862343788147
Simulation4,5,1,background,-1.4285714626312256,2.0000052452087402
Simulation4,372,7,sp1,-0.6285715103149414,0.8571480512619019
Simulation4,917,1,background,-0.05714285373687744,-0.8571377992630005
Simulation4,277,2,background,0.8571429252624512,1.2000051736831665
Simulation4,388,3,background,1.2000000476837158,0.8571480512619019
Simulation4,153,8,sp1,-0.971428632736206,1.5428622961044312
Simulation4,1141,0,sp4,0.8571429252624512,-1.5428520441055298
Simulation4,102,5,sp2,1.4285714626312256,1.771433711051941
Simulation4,908,3,sp3,-1.085714340209961,-0.8571377992630005
Simulation4,634,5,sp2,0.5142858028411865,0.057148098945617676
Simulation4,35,5,sp2,2.0,2.0000052452087402
Simulation4,909,11,sp3,-0.971428632736206,-0.8571377992630005
Simulation4,1233,0,sp3,-0.971428632736206,-1.8857091665267944
Simulation4,26,10,sp2,0.971428632736206,2.0000052452087402
