section,spot_index,obs_name,cluster,spatial_domain,stage
Simulation4,0,529,10,sp2,Simulation4
Simulation4,1,478,4,sp1,Simulation4
Simulation4,2,234,1,sp2,Simulation4
Simulation4,3,64,10,sp2,Simulation4
Simulation4,4,1087,3,sp3,Simulation4
Simulation4,5,743,9,sp4,Simulation4
Simulation4,6,539,11,sp2,Simulation4
Simulation4,7,266,4,sp1,Simulation4
Simulation4,8,963,0,sp4,Simulation4
Simulation4,9,959,5,background,Simulation4
Simulation4,10,462,8,sp2,Simulation4
Simulation4,11,348,2,background,Simulation4
Simulation4,12,806,6,background,Simulation4
Simulation4,13,496,1,sp2,Simulation4
Simulation4,14,652,0,sp3,Simulation4
Simulation4,15,1179,9,sp4,Simulation4
Simulation4,16,861,9,sp4,Simulation4
Simulation4,17,578,8,background,Simulation4
Simulation4,18,63,1,sp2,Simulation4
Simulation4,19,818,9,sp4,Simulation4
Simulation4,20,460,1,sp2,Simulation4
Simulation4,21,798,6,background,Simulation4
Simulation4,22,852,9,sp4,Simulation4
Simulation4,23,142,10,sp2,Simulation4
Simulation4,24,332,11,sp1,Simulation4
Simulation4,25,817,9,sp4,Simulation4
Simulation4,26,725,8,sp3,Simulation4
Simulation4,27,1022,2,background,Simulation4
Simulation4,28,1112,2,background,Simulation4
Simulation4,29,46,4,sp1,Simulation4
Simulation4,30,830,7,sp3,Simulation4
Simulation4,31,1015,3,sp3,Simulation4
Simulation4,32,104,1,sp2,Simulation4
Simulation4,33,1201,5,sp3,Simulation4
Simulation4,34,1220,2,background,Simulation4
Simulation4,35,696,2,background,Simulation4
Simulation4,36,490,1,sp2,Simulation4
Simulation4,37,319,1,sp2,Simulation4
Simulation4,38,893,5,sp4,Simulation4
Simulation4,39,524,1,sp2,Simulation4
Simulation4,40,468,8,background,Simulation4
Simulation4,41,1239,3,sp3,Simulation4
Simulation4,42,992,2,background,Simulation4
Simulation4,43,232,4,sp1,Simulation4
Simulation4,44,61,8,sp2,Simulation4
Simulation4,45,1000,5,sp4,Simulation4
Simulation4,46,79,4,sp1,Simulation4
Simulation4,47,404,4,sp1,Simulation4
Simulation4,48,14,2,background,Simulation4
Simulation4,49,16,2,background,Simulation4
Simulation4,50,626,2,background,Simulation4
Simulation4,51,853,9,sp4,Simulation4
Simulation4,52,821,9,sp4,Simulation4
Simulation4,53,1191,8,sp3,Simulation4
Simulation4,54,1005,2,background,Simulation4
Simulation4,55,592,5,background,Simulation4
Simulation4,56,562,10,sp2,Simulation4
Simulation4,57,1273,8,sp3,Simulation4
Simulation4,58,807,5,background,Simulation4
Simulation4,59,728,6,background,Simulation4
Simulation4,60,452,5,sp2,Simulation4
Simulation4,61,1081,3,sp3,Simulation4
Simulation4,62,1033,0,sp4,Simulation4
Simulation4,63,937,8,sp3,Simulation4
Simulation4,64,600,10,sp2,Simulation4
Simulation4,65,170,1,sp2,Simulation4
Simulation4,66,194,2,background,Simulation4
Simulation4,67,702,9,sp4,Simulation4
Simulation4,68,212,1,sp2,Simulation4
Simulation4,69,450,10,sp2,Simulation4
Simulation4,70,747,9,sp4,Simulation4
Simulation4,71,255,7,sp1,Simulation4
Simulation4,72,1008,5,sp3,Simulation4
Simulation4,73,646,1,sp2,Simulation4
Simulation4,74,120,5,background,Simulation4
Simulation4,75,537,8,sp2,Simulation4
Simulation4,76,96,1,sp2,Simulation4
Simulation4,77,223,7,sp1,Simulation4
Simulation4,78,1,5,background,Simulation4
Simulation4,79,627,2,background,Simulation4
Simulation4,80,837,2,background,Simulation4
Simulation4,81,1116,5,sp3,Simulation4
Simulation4,82,643,10,sp2,Simulation4
Simulation4,83,915,2,background,Simulation4
Simulation4,84,889,7,sp4,Simulation4
Simulation4,85,283,8,sp2,Simulation4
Simulation4,86,878,6,background,Simulation4
Simulation4,87,871,11,sp3,Simulation4
Simulation4,88,519,6,background,Simulation4
Simulation4,89,43,4,sp1,Simulation4
Simulation4,90,1158,3,sp3,Simulation4
Simulation4,91,482,2,background,Simulation4
Simulation4,92,800,2,background,Simulation4
Simulation4,93,169,1,sp2,Simulation4
Simulation4,94,347,8,sp2,Simulation4
Simulation4,95,53,0,background,Simulation4
Simulation4,96,710,9,sp4,Simulation4
Simulation4,97,422,2,background,Simulation4
Simulation4,98,15,2,background,Simulation4
Simulation4,99,412,4,sp1,Simulation4
Simulation4,100,220,4,sp1,Simulation4
Simulation4,101,1006,2,background,Simulation4
Simulation4,102,926,9,sp4,Simulation4
Simulation4,103,1194,8,sp3,Simulation4
Simulation4,104,306,1,sp2,Simulation4
Simulation4,105,463,10,sp2,Simulation4
Simulation4,106,772,5,background,Simulation4
Simulation4,107,440,4,sp1,Simulation4
Simulation4,108,1262,3,sp3,Simulation4
Simulation4,109,826,9,sp4,Simulation4
Simulation4,110,98,1,sp2,Simulation4
Simulation4,111,1206,7,background,Simulation4
Simulation4,112,95,1,sp2,Simulation4
Simulation4,113,877,5,background,Simulation4
Simulation4,114,1280,2,background,Simulation4
Simulation4,115,403,4,sp1,Simulation4
Simulation4,116,5,2,background,Simulation4
Simulation4,117,372,7,sp1,Simulation4
Simulation4,118,917,2,background,Simulation4
Simulation4,119,277,5,background,Simulation4
Simulation4,120,388,8,background,Simulation4
Simulation4,121,153,4,sp1,Simulation4
Simulation4,122,1141,9,sp4,Simulation4
Simulation4,123,102,1,sp2,Simulation4
Simulation4,124,908,8,sp3,Simulation4
Simulation4,125,634,1,sp2,Simulation4
Simulation4,126,35,1,sp2,Simulation4
Simulation4,127,909,0,sp3,Simulation4
Simulation4,128,1233,6,sp3,Simulation4
Simulation4,129,26,10,sp2,Simulation4
Simulation4,130,1040,11,background,Simulation4
Simulation4,131,497,1,sp2,Simulation4
Simulation4,132,436,2,background,Simulation4
Simulation4,133,159,2,background,Simulation4
Simulation4,134,695,11,background,Simulation4
Simulation4,135,1150,2,background,Simulation4
Simulation4,136,732,2,background,Simulation4
Simulation4,137,1182,2,background,Simulation4
Simulation4,138,438,4,sp1,Simulation4
Simulation4,139,804,2,background,Simulation4
Simulation4,140,534,10,sp2,Simulation4
Simulation4,141,322,1,sp2,Simulation4
Simulation4,142,567,0,sp2,Simulation4
Simulation4,143,801,8,background,Simulation4
Simulation4,144,1053,3,sp3,Simulation4
Simulation4,145,97,1,sp2,Simulation4
Simulation4,146,165,1,sp2,Simulation4
Simulation4,147,1105,0,sp4,Simulation4
Simulation4,148,1269,3,sp3,Simulation4
Simulation4,149,213,1,sp2,Simulation4
Simulation4,150,685,6,sp3,Simulation4
Simulation4,151,1142,5,sp4,Simulation4
Simulation4,152,633,8,sp2,Simulation4
Simulation4,153,588,2,background,Simulation4
Simulation4,154,940,0,sp3,Simulation4
Simulation4,155,1240,3,sp3,Simulation4
Simulation4,156,824,9,sp4,Simulation4
Simulation4,157,32,5,sp2,Simulation4
Simulation4,158,675,5,sp4,Simulation4
Simulation4,159,402,4,sp1,Simulation4
Simulation4,160,353,2,background,Simulation4
Simulation4,161,668,9,sp4,Simulation4
Simulation4,162,376,4,sp1,Simulation4
Simulation4,163,1275,3,sp3,Simulation4
Simulation4,164,1013,6,sp3,Simulation4
Simulation4,165,881,2,background,Simulation4
Simulation4,166,1011,3,sp3,Simulation4
Simulation4,167,933,5,background,Simulation4
Simulation4,168,483,6,background,Simulation4
Simulation4,169,869,3,sp3,Simulation4
Simulation4,170,486,1,sp2,Simulation4
Simulation4,171,302,4,sp1,Simulation4
Simulation4,172,602,11,sp2,Simulation4
Simulation4,173,1216,9,sp4,Simulation4
Simulation4,174,1119,6,sp3,Simulation4
Simulation4,175,1177,5,sp4,Simulation4
Simulation4,176,361,4,sp1,Simulation4
Simulation4,177,1293,8,background,Simulation4
Simulation4,178,546,4,sp1,Simulation4
Simulation4,179,267,4,sp1,Simulation4
Simulation4,180,552,2,background,Simulation4
Simulation4,181,151,0,sp1,Simulation4
Simulation4,182,1282,2,background,Simulation4
Simulation4,183,244,6,background,Simulation4
Simulation4,184,1286,0,sp4,Simulation4
Simulation4,185,407,4,sp1,Simulation4
Simulation4,186,1189,0,sp3,Simulation4
Simulation4,187,1207,5,background,Simulation4
Simulation4,188,1163,3,sp3,Simulation4
Simulation4,189,51,5,background,Simulation4
Simulation4,190,259,4,sp1,Simulation4
Simulation4,191,842,6,background,Simulation4
Simulation4,192,682,0,sp4,Simulation4
Simulation4,193,1217,0,sp4,Simulation4
Simulation4,194,73,2,background,Simulation4
Simulation4,195,556,8,background,Simulation4
Simulation4,196,509,2,background,Simulation4
Simulation4,197,1222,2,background,Simulation4
Simulation4,198,1021,11,background,Simulation4
Simulation4,199,346,7,sp2,Simulation4
Simulation4,200,1068,9,sp4,Simulation4
Simulation4,201,160,8,background,Simulation4
Simulation4,202,1043,2,background,Simulation4
Simulation4,203,473,5,background,Simulation4
Simulation4,204,401,4,sp1,Simulation4
Simulation4,205,1044,3,sp3,Simulation4
Simulation4,206,611,1,sp2,Simulation4
Simulation4,207,437,2,background,Simulation4
Simulation4,208,699,11,background,Simulation4
Simulation4,209,840,2,background,Simulation4
Simulation4,210,902,3,sp3,Simulation4
Simulation4,211,974,3,sp3,Simulation4
Simulation4,212,949,2,background,Simulation4
Simulation4,213,1274,3,sp3,Simulation4
Simulation4,214,136,1,sp2,Simulation4
Simulation4,215,720,8,sp3,Simulation4
Simulation4,216,50,6,background,Simulation4
Simulation4,217,709,5,sp4,Simulation4
Simulation4,218,885,5,background,Simulation4
Simulation4,219,785,0,sp4,Simulation4
Simulation4,220,555,7,background,Simulation4
Simulation4,221,765,2,background,Simulation4
Simulation4,222,664,2,background,Simulation4
Simulation4,223,721,3,sp3,Simulation4
Simulation4,224,605,1,sp2,Simulation4
Simulation4,225,421,2,background,Simulation4
Simulation4,226,564,10,sp2,Simulation4
Simulation4,227,318,5,sp2,Simulation4
Simulation4,228,42,4,sp1,Simulation4
Simulation4,229,510,4,sp1,Simulation4
Simulation4,230,658,2,background,Simulation4
Simulation4,231,1226,6,sp3,Simulation4
Simulation4,232,199,1,sp2,Simulation4
Simulation4,233,912,8,background,Simulation4
Simulation4,234,257,4,sp1,Simulation4
Simulation4,235,94,1,sp2,Simulation4
Simulation4,236,1089,8,sp3,Simulation4
Simulation4,237,1091,6,sp3,Simulation4
Simulation4,238,845,11,background,Simulation4
Simulation4,239,819,0,sp4,Simulation4
Simulation4,240,1192,6,sp3,Simulation4
Simulation4,241,655,5,background,Simulation4
Simulation4,242,127,1,sp2,Simulation4
Simulation4,243,517,5,background,Simulation4
Simulation4,244,999,9,sp4,Simulation4
Simulation4,245,735,6,background,Simulation4
Simulation4,246,518,2,background,Simulation4
Simulation4,247,984,11,background,Simulation4
Simulation4,248,258,11,sp1,Simulation4
Simulation4,249,1147,8,background,Simulation4
Simulation4,250,775,11,sp4,Simulation4
Simulation4,251,1138,7,background,Simulation4
Simulation4,252,665,8,background,Simulation4
Simulation4,253,369,7,sp1,Simulation4
Simulation4,254,1036,9,sp4,Simulation4
Simulation4,255,986,2,background,Simulation4
Simulation4,256,829,3,sp3,Simulation4
Simulation4,257,81,4,sp1,Simulation4
Simulation4,258,692,2,background,Simulation4
Simulation4,259,619,4,sp1,Simulation4
Simulation4,260,904,3,sp3,Simulation4
Simulation4,261,761,6,sp3,Simulation4
Simulation4,262,1001,9,sp4,Simulation4
Simulation4,263,647,1,sp2,Simulation4
Simulation4,264,375,7,sp1,Simulation4
Simulation4,265,566,1,sp2,Simulation4
Simulation4,266,1029,2,background,Simulation4
Simulation4,267,1251,9,sp4,Simulation4
Simulation4,268,639,1,sp2,Simulation4
Simulation4,269,23,5,sp2,Simulation4
Simulation4,270,859,9,sp4,Simulation4
Simulation4,271,17,8,background,Simulation4
Simulation4,272,557,2,background,Simulation4
Simulation4,273,1161,3,sp3,Simulation4
Simulation4,274,1067,2,background,Simulation4
Simulation4,275,714,9,sp4,Simulation4
Simulation4,276,334,4,sp1,Simulation4
Simulation4,277,299,4,sp1,Simulation4
Simulation4,278,894,6,background,Simulation4
Simulation4,279,124,8,background,Simulation4
Simulation4,280,313,6,background,Simulation4
Simulation4,281,420,2,background,Simulation4
Simulation4,282,1130,3,sp3,Simulation4
Simulation4,283,30,1,sp2,Simulation4
Simulation4,284,1122,3,sp3,Simulation4
Simulation4,285,1140,9,sp4,Simulation4
Simulation4,286,113,5,background,Simulation4
Simulation4,287,1133,8,sp3,Simulation4
Simulation4,288,114,7,sp1,Simulation4
Simulation4,289,1258,8,background,Simulation4
Simulation4,290,36,5,background,Simulation4
Simulation4,291,3,6,background,Simulation4
Simulation4,292,876,2,background,Simulation4
Simulation4,293,1294,6,background,Simulation4
Simulation4,294,206,1,sp2,Simulation4
Simulation4,295,271,1,sp2,Simulation4
Simulation4,296,1243,2,background,Simulation4
Simulation4,297,247,1,sp2,Simulation4
Simulation4,298,457,10,sp2,Simulation4
Simulation4,299,253,4,sp1,Simulation4
Simulation4,300,201,11,sp2,Simulation4
Simulation4,301,1070,5,sp4,Simulation4
Simulation4,302,297,7,sp1,Simulation4
Simulation4,303,85,2,background,Simulation4
Simulation4,304,311,5,sp2,Simulation4
Simulation4,305,145,6,background,Simulation4
Simulation4,306,690,2,background,Simulation4
Simulation4,307,1281,11,background,Simulation4
Simulation4,308,848,9,sp4,Simulation4
Simulation4,309,502,1,sp2,Simulation4
Simulation4,310,272,1,sp2,Simulation4
Simulation4,311,435,5,background,Simulation4
Simulation4,312,264,4,sp1,Simulation4
Simulation4,313,865,3,sp3,Simulation4
Simulation4,314,1078,6,background,Simulation4
Simulation4,315,330,11,sp1,Simulation4
Simulation4,316,895,5,background,Simulation4
Simulation4,317,671,9,sp4,Simulation4
Simulation4,318,349,5,background,Simulation4
Simulation4,319,137,1,sp2,Simulation4
Simulation4,320,130,1,sp2,Simulation4
Simulation4,321,233,4,sp1,Simulation4
Simulation4,322,993,0,background,Simulation4
Simulation4,323,423,2,background,Simulation4
Simulation4,324,1205,8,sp3,Simulation4
Simulation4,325,191,4,sp1,Simulation4
Simulation4,326,1113,8,background,Simulation4
Simulation4,327,31,1,sp2,Simulation4
Simulation4,328,242,8,background,Simulation4
Simulation4,329,22,1,sp2,Simulation4
Simulation4,330,477,4,sp1,Simulation4
Simulation4,331,831,3,sp3,Simulation4
Simulation4,332,723,3,sp3,Simulation4
Simulation4,333,156,11,background,Simulation4
Simulation4,334,1004,5,background,Simulation4
Simulation4,335,657,2,background,Simulation4
Simulation4,336,777,9,sp4,Simulation4
Simulation4,337,927,9,sp4,Simulation4
Simulation4,338,409,11,sp1,Simulation4
Simulation4,339,333,0,sp1,Simulation4
Simulation4,340,286,10,sp2,Simulation4
Simulation4,341,962,9,sp4,Simulation4
Simulation4,342,686,6,sp3,Simulation4
Simulation4,343,764,8,background,Simulation4
Simulation4,344,579,2,background,Simulation4
Simulation4,345,521,0,background,Simulation4
Simulation4,346,1149,8,background,Simulation4
Simulation4,347,607,1,sp2,Simulation4
Simulation4,348,67,1,sp2,Simulation4
Simulation4,349,1198,8,sp3,Simulation4
Simulation4,350,1266,3,sp3,Simulation4
Simulation4,351,250,5,sp2,Simulation4
Simulation4,352,991,2,background,Simulation4
Simulation4,353,996,11,sp4,Simulation4
Simulation4,354,189,7,sp1,Simulation4
Simulation4,355,836,5,background,Simulation4
Simulation4,356,1052,6,sp3,Simulation4
Simulation4,357,221,11,sp1,Simulation4
Simulation4,358,140,1,sp2,Simulation4
Simulation4,359,890,9,sp4,Simulation4
Simulation4,360,1143,5,sp4,Simulation4
Simulation4,361,1058,2,background,Simulation4
Simulation4,362,753,5,sp4,Simulation4
Simulation4,363,613,2,background,Simulation4
Simulation4,364,584,4,sp1,Simulation4
Simulation4,365,929,0,sp4,Simulation4
Simulation4,366,982,3,sp3,Simulation4
Simulation4,367,344,8,sp2,Simulation4
Simulation4,368,249,11,sp2,Simulation4
Simulation4,369,385,6,background,Simulation4
Simulation4,370,90,1,sp2,Simulation4
Simulation4,371,1288,9,sp4,Simulation4
Simulation4,372,465,8,sp2,Simulation4
Simulation4,373,324,4,sp1,Simulation4
Simulation4,374,660,6,background,Simulation4
Simulation4,375,715,11,sp4,Simulation4
Simulation4,376,1009,0,sp3,Simulation4
Simulation4,377,1211,7,background,Simulation4
Simulation4,378,327,4,sp1,Simulation4
Simulation4,379,778,9,sp4,Simulation4
Simulation4,380,296,4,sp1,Simulation4
Simulation4,381,1230,3,sp3,Simulation4
Simulation4,382,571,8,sp2,Simulation4
Simulation4,383,847,11,sp4,Simulation4
Simulation4,384,531,1,sp2,Simulation4
Simulation4,385,210,1,sp2,Simulation4
Simulation4,386,321,1,sp2,Simulation4
Simulation4,387,981,7,sp3,Simulation4
Simulation4,388,832,3,sp3,Simulation4
Simulation4,389,515,4,sp1,Simulation4
Simulation4,390,789,9,sp4,Simulation4
Simulation4,391,886,2,background,Simulation4
Simulation4,392,1083,3,sp3,Simulation4
Simulation4,393,1193,3,sp3,Simulation4
Simulation4,394,1151,2,background,Simulation4
Simulation4,395,1295,2,background,Simulation4
Simulation4,396,8,0,sp1,Simulation4
Simulation4,397,1056,11,background,Simulation4
Simulation4,398,741,9,sp4,Simulation4
Simulation4,399,545,6,background,Simulation4
Simulation4,400,805,6,background,Simulation4
Simulation4,401,980,5,sp3,Simulation4
Simulation4,402,649,5,sp3,Simulation4
Simulation4,403,282,10,sp2,Simulation4
Simulation4,404,1108,9,sp4,Simulation4
Simulation4,405,1023,2,background,Simulation4
Simulation4,406,1210,2,background,Simulation4
Simulation4,407,752,5,sp4,Simulation4
Simulation4,408,975,5,sp3,Simulation4
Simulation4,409,958,5,background,Simulation4
Simulation4,410,597,1,sp2,Simulation4
Simulation4,411,1202,3,sp3,Simulation4
Simulation4,412,146,2,background,Simulation4
Simulation4,413,449,2,background,Simulation4
Simulation4,414,1038,2,background,Simulation4
Simulation4,415,1132,8,sp3,Simulation4
Simulation4,416,413,7,sp1,Simulation4
Simulation4,417,202,1,sp2,Simulation4
Simulation4,418,275,1,sp2,Simulation4
Simulation4,419,1186,2,background,Simulation4
Simulation4,420,1227,7,sp3,Simulation4
Simulation4,421,635,1,sp2,Simulation4
Simulation4,422,472,2,background,Simulation4
Simulation4,423,1264,8,sp3,Simulation4
Simulation4,424,822,5,sp4,Simulation4
Simulation4,425,1242,2,background,Simulation4
Simulation4,426,445,2,background,Simulation4
Simulation4,427,441,4,sp1,Simulation4
Simulation4,428,892,9,sp4,Simulation4
Simulation4,429,364,4,sp1,Simulation4
Simulation4,430,767,11,background,Simulation4
Simulation4,431,882,0,background,Simulation4
Simulation4,432,1154,8,sp3,Simulation4
Simulation4,433,1109,9,sp4,Simulation4
Simulation4,434,359,10,sp2,Simulation4
Simulation4,435,429,1,sp2,Simulation4
Simulation4,436,1259,11,background,Simulation4
Simulation4,437,833,6,sp3,Simulation4
Simulation4,438,459,1,sp2,Simulation4
Simulation4,439,1272,5,sp3,Simulation4
Simulation4,440,504,2,background,Simulation4
Simulation4,441,1134,2,background,Simulation4
Simulation4,442,171,1,sp2,Simulation4
Simulation4,443,1209,8,background,Simulation4
Simulation4,444,331,4,sp1,Simulation4
Simulation4,445,1171,5,background,Simulation4
Simulation4,446,858,9,sp4,Simulation4
Simulation4,447,782,0,sp4,Simulation4
Simulation4,448,796,8,sp3,Simulation4
