section,spot_index,obs_name,cluster,spatial_domain,stage
Simulation1,0,529,10,sp2,Simulation1
Simulation1,1,478,4,sp1,Simulation1
Simulation1,2,234,1,sp2,Simulation1
Simulation1,3,64,10,sp2,Simulation1
Simulation1,4,1087,3,sp3,Simulation1
Simulation1,5,743,9,sp4,Simulation1
Simulation1,6,539,11,sp2,Simulation1
Simulation1,7,266,4,sp1,Simulation1
Simulation1,8,963,0,sp4,Simulation1
Simulation1,9,959,5,background,Simulation1
Simulation1,10,462,8,sp2,Simulation1
Simulation1,11,348,2,background,Simulation1
Simulation1,12,806,6,background,Simulation1
Simulation1,13,496,1,sp2,Simulation1
Simulation1,14,652,0,sp3,Simulation1
Simulation1,15,1179,9,sp4,Simulation1
Simulation1,16,861,9,sp4,Simulation1
Simulation1,17,578,8,background,Simulation1
Simulation1,18,63,1,sp2,Simulation1
Simulation1,19,818,9,sp4,Simulation1
Simulation1,20,460,1,sp2,Simulation1
Simulation1,21,798,6,background,Simulation1
Simulation1,22,852,9,sp4,Simulation1
Simulation1,23,142,10,sp2,Simulation1
Simulation1,24,332,11,sp1,Simulation1
Simulation1,25,817,9,sp4,Simulation1
Simulation1,26,725,8,sp3,Simulation1
Simulation1,27,1022,2,background,Simulation1
Simulation1,28,1112,2,background,Simulation1
Simulation1,29,46,4,sp1,Simulation1
Simulation1,30,830,7,sp3,Simulation1
Simulation1,31,1015,3,sp3,Simulation1
Simulation1,32,104,1,sp2,Simulation1
Simulation1,33,1201,5,sp3,Simulation1
Simulation1,34,1220,2,background,Simulation1
Simulation1,35,696,2,background,Simulation1
Simulation1,36,490,1,sp2,Simulation1
Simulation1,37,319,1,sp2,Simulation1
Simulation1,38,893,5,sp4,Simulation1
Simulation1,39,524,1,sp2,Simulation1
Simulation1,40,468,8,background,Simulation1
Simulation1,41,1239,3,sp3,Simulation1
Simulation1,42,992,2,background,Simulation1
Simulation1,43,232,4,sp1,Simulation1
Simulation1,44,61,8,sp2,Simulation1
Simulation1,45,1000,5,sp4,Simulation1
Simulation1,46,79,4,sp1,Simulation1
Simulation1,47,404,4,sp1,Simulation1
Simulation1,48,14,2,background,Simulation1
Simulation1,49,16,2,background,Simulation1
Simulation1,50,626,2,background,Simulation1
Simulation1,51,853,9,sp4,Simulation1
Simulation1,52,821,9,sp4,Simulation1
Simulation1,53,1191,8,sp3,Simulation1
Simulation1,54,1005,2,background,Simulation1
Simulation1,55,592,5,background,Simulation1
Simulation1,56,562,10,sp2,Simulation1
Simulation1,57,1273,8,sp3,Simulation1
Simulation1,58,807,5,background,Simulation1
Simulation1,59,728,6,background,Simulation1
Simulation1,60,452,5,sp2,Simulation1
Simulation1,61,1081,3,sp3,Simulation1
Simulation1,62,1033,0,sp4,Simulation1
Simulation1,63,937,8,sp3,Simulation1
Simulation1,64,600,10,sp2,Simulation1
Simulation1,65,170,1,sp2,Simulation1
Simulation1,66,194,2,background,Simulation1
Simulation1,67,702,9,sp4,Simulation1
Simulation1,68,212,1,sp2,Simulation1
Simulation1,69,450,10,sp2,Simulation1
Simulation1,70,747,9,sp4,Simulation1
Simulation1,71,255,7,sp1,Simulation1
Simulation1,72,1008,5,sp3,Simulation1
Simulation1,73,646,1,sp2,Simulation1
Simulation1,74,120,5,background,Simulation1
Simulation1,75,537,8,sp2,Simulation1
Simulation1,76,96,1,sp2,Simulation1
Simulation1,77,223,7,sp1,Simulation1
Simulation1,78,1,5,background,Simulation1
Simulation1,79,627,2,background,Simulation1
Simulation1,80,837,2,background,Simulation1
Simulation1,81,1116,5,sp3,Simulation1
Simulation1,82,643,10,sp2,Simulation1
Simulation1,83,915,2,background,Simulation1
Simulation1,84,889,7,sp4,Simulation1
Simulation1,85,283,8,sp2,Simulation1
Simulation1,86,878,6,background,Simulation1
Simulation1,87,871,11,sp3,Simulation1
Simulation1,88,519,6,background,Simulation1
Simulation1,89,43,4,sp1,Simulation1
Simulation1,90,1158,3,sp3,Simulation1
Simulation1,91,482,2,background,Simulation1
Simulation1,92,800,2,background,Simulation1
Simulation1,93,169,1,sp2,Simulation1
Simulation1,94,347,8,sp2,Simulation1
Simulation1,95,53,0,background,Simulation1
Simulation1,96,710,9,sp4,Simulation1
Simulation1,97,422,2,background,Simulation1
Simulation1,98,15,2,background,Simulation1
Simulation1,99,412,4,sp1,Simulation1
Simulation1,100,220,4,sp1,Simulation1
Simulation1,101,1006,2,background,Simulation1
Simulation1,102,926,9,sp4,Simulation1
Simulation1,103,1194,8,sp3,Simulation1
Simulation1,104,306,1,sp2,Simulation1
Simulation1,105,463,10,sp2,Simulation1
Simulation1,106,772,5,background,Simulation1
Simulation1,107,440,4,sp1,Simulation1
Simulation1,108,1262,3,sp3,Simulation1
Simulation1,109,826,9,sp4,Simulation1
Simulation1,110,98,1,sp2,Simulation1
Simulation1,111,1206,7,background,Simulation1
Simulation1,112,95,1,sp2,Simulation1
Simulation1,113,877,5,background,Simulation1
Simulation1,114,1280,2,background,Simulation1
Simulation1,115,403,4,sp1,Simulation1
Simulation1,116,5,2,background,Simulation1
Simulation1,117,372,7,sp1,Simulation1
Simulation1,118,917,2,background,Simulation1
Simulation1,119,277,5,background,Simulation1
Simulation1,120,388,8,background,Simulation1
Simulation1,121,153,4,sp1,Simulation1
Simulation1,122,1141,9,sp4,Simulation1
Simulation1,123,102,1,sp2,Simulation1
Simulation1,124,908,8,sp3,Simulation1
Simulation1,125,634,1,sp2,Simulation1
Simulation1,126,35,1,sp2,Simulation1
Simulation1,127,909,0,sp3,Simulation1
Simulation1,128,1233,6,sp3,Simulation1
Simulation1,129,26,10,sp2,Simulation1
Simulation1,130,1040,11,background,Simulation1
Simulation1,131,497,1,sp2,Simulation1
Simulation1,132,436,2,background,Simulation1
Simulation1,133,159,2,background,Simulation1
Simulation1,134,695,11,background,Simulation1
Simulation1,135,1150,2,background,Simulation1
Simulation1,136,732,2,background,Simulation1
Simulation1,137,1182,2,background,Simulation1
Simulation1,138,438,4,sp1,Simulation1
Simulation1,139,804,2,background,Simulation1
Simulation1,140,534,10,sp2,Simulation1
Simulation1,141,322,1,sp2,Simulation1
Simulation1,142,567,0,sp2,Simulation1
Simulation1,143,801,8,background,Simulation1
Simulation1,144,1053,3,sp3,Simulation1
Simulation1,145,97,1,sp2,Simulation1
Simulation1,146,165,1,sp2,Simulation1
Simulation1,147,1105,0,sp4,Simulation1
Simulation1,148,1269,3,sp3,Simulation1
Simulation1,149,213,1,sp2,Simulation1
Simulation1,150,685,6,sp3,Simulation1
Simulation1,151,1142,5,sp4,Simulation1
Simulation1,152,633,8,sp2,Simulation1
Simulation1,153,588,2,background,Simulation1
Simulation1,154,940,0,sp3,Simulation1
Simulation1,155,1240,3,sp3,Simulation1
Simulation1,156,824,9,sp4,Simulation1
Simulation1,157,32,5,sp2,Simulation1
Simulation1,158,675,5,sp4,Simulation1
Simulation1,159,402,4,sp1,Simulation1
Simulation1,160,353,2,background,Simulation1
Simulation1,161,668,9,sp4,Simulation1
Simulation1,162,376,4,sp1,Simulation1
Simulation1,163,1275,3,sp3,Simulation1
Simulation1,164,1013,6,sp3,Simulation1
Simulation1,165,881,2,background,Simulation1
Simulation1,166,1011,3,sp3,Simulation1
Simulation1,167,933,5,background,Simulation1
Simulation1,168,483,6,background,Simulation1
Simulation1,169,869,3,sp3,Simulation1
Simulation1,170,486,1,sp2,Simulation1
Simulation1,171,302,4,sp1,Simulation1
Simulation1,172,602,11,sp2,Simulation1
Simulation1,173,1216,9,sp4,Simulation1
Simulation1,174,1119,6,sp3,Simulation1
Simulation1,175,1177,5,sp4,Simulation1
Simulation1,176,361,4,sp1,Simulation1
Simulation1,177,1293,8,background,Simulation1
Simulation1,178,546,4,sp1,Simulation1
Simulation1,179,267,4,sp1,Simulation1
Simulation1,180,552,2,background,Simulation1
Simulation1,181,151,0,sp1,Simulation1
Simulation1,182,1282,2,background,Simulation1
Simulation1,183,244,6,background,Simulation1
Simulation1,184,1286,0,sp4,Simulation1
Simulation1,185,407,4,sp1,Simulation1
Simulation1,186,1189,0,sp3,Simulation1
Simulation1,187,1207,5,background,Simulation1
Simulation1,188,1163,3,sp3,Simulation1
Simulation1,189,51,5,background,Simulation1
Simulation1,190,259,4,sp1,Simulation1
Simulation1,191,842,6,background,Simulation1
Simulation1,192,682,0,sp4,Simulation1
Simulation1,193,1217,0,sp4,Simulation1
Simulation1,194,73,2,background,Simulation1
Simulation1,195,556,8,background,Simulation1
Simulation1,196,509,2,background,Simulation1
Simulation1,197,1222,2,background,Simulation1
Simulation1,198,1021,11,background,Simulation1
Simulation1,199,346,7,sp2,Simulation1
Simulation1,200,1068,9,sp4,Simulation1
Simulation1,201,160,8,background,Simulation1
Simulation1,202,1043,2,background,Simulation1
Simulation1,203,473,5,background,Simulation1
Simulation1,204,401,4,sp1,Simulation1
Simulation1,205,1044,3,sp3,Simulation1
Simulation1,206,611,1,sp2,Simulation1
Simulation1,207,437,2,background,Simulation1
Simulation1,208,699,11,background,Simulation1
Simulation1,209,840,2,background,Simulation1
Simulation1,210,902,3,sp3,Simulation1
Simulation1,211,974,3,sp3,Simulation1
Simulation1,212,949,2,background,Simulation1
Simulation1,213,1274,3,sp3,Simulation1
Simulation1,214,136,1,sp2,Simulation1
Simulation1,215,720,8,sp3,Simulation1
Simulation1,216,50,6,background,Simulation1
Simulation1,217,709,5,sp4,Simulation1
Simulation1,218,885,5,background,Simulation1
Simulation1,219,785,0,sp4,Simulation1
Simulation1,220,555,7,background,Simulation1
Simulation1,221,765,2,background,Simulation1
Simulation1,222,664,2,background,Simulation1
Simulation1,223,721,3,sp3,Simulation1
Simulation1,224,605,1,sp2,Simulation1
Simulation1,225,421,2,background,Simulation1
Simulation1,226,564,10,sp2,Simulation1
Simulation1,227,318,5,sp2,Simulation1
Simulation1,228,42,4,sp1,Simulation1
Simulation1,229,510,4,sp1,Simulation1
Simulation1,230,658,2,background,Simulation1
Simulation1,231,1226,6,sp3,Simulation1
Simulation1,232,199,1,sp2,Simulation1
Simulation1,233,912,8,background,Simulation1
Simulation1,234,257,4,sp1,Simulation1
Simulation1,235,94,1,sp2,Simulation1
Simulation1,236,1089,8,sp3,Simulation1
Simulation1,237,1091,6,sp3,Simulation1
Simulation1,238,845,11,background,Simulation1
Simulation1,239,819,0,sp4,Simulation1
Simulation1,240,1192,6,sp3,Simulation1
Simulation1,241,655,5,background,Simulation1
Simulation1,242,127,1,sp2,Simulation1
Simulation1,243,517,5,background,Simulation1
Simulation1,244,999,9,sp4,Simulation1
Simulation1,245,735,6,background,Simulation1
Simulation1,246,518,2,background,Simulation1
Simulation1,247,984,11,background,Simulation1
Simulation1,248,258,11,sp1,Simulation1
Simulation1,249,1147,8,background,Simulation1
Simulation1,250,775,11,sp4,Simulation1
Simulation1,251,1138,7,background,Simulation1
Simulation1,252,665,8,background,Simulation1
Simulation1,253,369,7,sp1,Simulation1
Simulation1,254,1036,9,sp4,Simulation1
Simulation1,255,986,2,background,Simulation1
Simulation1,256,829,3,sp3,Simulation1
Simulation1,257,81,4,sp1,Simulation1
Simulation1,258,692,2,background,Simulation1
Simulation1,259,619,4,sp1,Simulation1
Simulation1,260,904,3,sp3,Simulation1
Simulation1,261,761,6,sp3,Simulation1
Simulation1,262,1001,9,sp4,Simulation1
Simulation1,263,647,1,sp2,Simulation1
Simulation1,264,375,7,sp1,Simulation1
Simulation1,265,566,1,sp2,Simulation1
Simulation1,266,1029,2,background,Simulation1
Simulation1,267,1251,9,sp4,Simulation1
