section,spot_index,obs_name,cluster,spatial_domain,stage
Simulation5,0,529,9,sp2,Simulation5
Simulation5,1,478,3,sp1,Simulation5
Simulation5,2,234,6,sp2,Simulation5
Simulation5,3,64,9,sp2,Simulation5
Simulation5,4,1087,5,sp3,Simulation5
Simulation5,5,743,7,sp4,Simulation5
Simulation5,6,539,11,sp2,Simulation5
Simulation5,7,266,3,sp1,Simulation5
Simulation5,8,963,0,sp4,Simulation5
Simulation5,9,959,10,background,Simulation5
Simulation5,10,462,4,sp2,Simulation5
Simulation5,11,348,2,background,Simulation5
Simulation5,12,806,8,background,Simulation5
Simulation5,13,496,6,sp2,Simulation5
Simulation5,14,652,0,sp3,Simulation5
Simulation5,15,1179,7,sp4,Simulation5
Simulation5,16,861,7,sp4,Simulation5
Simulation5,17,578,4,background,Simulation5
Simulation5,18,63,6,sp2,Simulation5
Simulation5,19,818,7,sp4,Simulation5
Simulation5,20,460,6,sp2,Simulation5
Simulation5,21,798,8,background,Simulation5
Simulation5,22,852,7,sp4,Simulation5
Simulation5,23,142,9,sp2,Simulation5
Simulation5,24,332,11,sp1,Simulation5
Simulation5,25,817,7,sp4,Simulation5
Simulation5,26,725,4,sp3,Simulation5
Simulation5,27,1022,2,background,Simulation5
Simulation5,28,1112,2,background,Simulation5
Simulation5,29,46,3,sp1,Simulation5
Simulation5,30,830,9,sp3,Simulation5
Simulation5,31,1015,5,sp3,Simulation5
Simulation5,32,104,6,sp2,Simulation5
Simulation5,33,1201,10,sp3,Simulation5
Simulation5,34,1220,2,background,Simulation5
Simulation5,35,696,2,background,Simulation5
Simulation5,36,490,6,sp2,Simulation5
Simulation5,37,319,6,sp2,Simulation5
Simulation5,38,893,10,sp4,Simulation5
Simulation5,39,524,6,sp2,Simulation5
Simulation5,40,468,4,background,Simulation5
Simulation5,41,1239,5,sp3,Simulation5
Simulation5,42,992,2,background,Simulation5
Simulation5,43,232,3,sp1,Simulation5
Simulation5,44,61,4,sp2,Simulation5
Simulation5,45,1000,10,sp4,Simulation5
Simulation5,46,79,8,sp1,Simulation5
Simulation5,47,404,3,sp1,Simulation5
Simulation5,48,14,2,background,Simulation5
Simulation5,49,16,2,background,Simulation5
Simulation5,50,626,2,background,Simulation5
Simulation5,51,853,7,sp4,Simulation5
Simulation5,52,821,7,sp4,Simulation5
Simulation5,53,1191,4,sp3,Simulation5
Simulation5,54,1005,2,background,Simulation5
Simulation5,55,592,10,background,Simulation5
Simulation5,56,562,9,sp2,Simulation5
Simulation5,57,1273,4,sp3,Simulation5
Simulation5,58,807,10,background,Simulation5
Simulation5,59,728,8,background,Simulation5
Simulation5,60,452,1,sp2,Simulation5
Simulation5,61,1081,5,sp3,Simulation5
Simulation5,62,1033,0,sp4,Simulation5
Simulation5,63,937,4,sp3,Simulation5
Simulation5,64,600,9,sp2,Simulation5
Simulation5,65,170,6,sp2,Simulation5
Simulation5,66,194,2,background,Simulation5
Simulation5,67,702,7,sp4,Simulation5
Simulation5,68,212,6,sp2,Simulation5
Simulation5,69,450,9,sp2,Simulation5
Simulation5,70,747,7,sp4,Simulation5
Simulation5,71,255,10,sp1,Simulation5
Simulation5,72,1008,10,sp3,Simulation5
Simulation5,73,646,6,sp2,Simulation5
Simulation5,74,120,10,background,Simulation5
Simulation5,75,537,4,sp2,Simulation5
Simulation5,76,96,6,sp2,Simulation5
Simulation5,77,223,3,sp1,Simulation5
Simulation5,78,1,10,background,Simulation5
Simulation5,79,627,2,background,Simulation5
