section,spot_index,obs_name,cluster,spatial_domain,stage
Simulation2,0,529,9,sp2,Simulation2
Simulation2,1,478,5,sp1,Simulation2
Simulation2,2,234,3,sp2,Simulation2
Simulation2,3,64,9,sp2,Simulation2
Simulation2,4,1087,1,sp3,Simulation2
Simulation2,5,743,7,sp4,Simulation2
Simulation2,6,539,8,sp2,Simulation2
Simulation2,7,266,5,sp1,Simulation2
Simulation2,8,963,0,sp4,Simulation2
Simulation2,9,959,4,background,Simulation2
Simulation2,10,462,6,sp2,Simulation2
Simulation2,11,348,2,background,Simulation2
Simulation2,12,806,11,background,Simulation2
Simulation2,13,496,3,sp2,Simulation2
Simulation2,14,652,0,sp3,Simulation2
Simulation2,15,1179,7,sp4,Simulation2
Simulation2,16,861,7,sp4,Simulation2
Simulation2,17,578,6,background,Simulation2
Simulation2,18,63,3,sp2,Simulation2
Simulation2,19,818,7,sp4,Simulation2
Simulation2,20,460,3,sp2,Simulation2
Simulation2,21,798,11,background,Simulation2
Simulation2,22,852,7,sp4,Simulation2
Simulation2,23,142,9,sp2,Simulation2
Simulation2,24,332,8,sp1,Simulation2
Simulation2,25,817,7,sp4,Simulation2
Simulation2,26,725,6,sp3,Simulation2
Simulation2,27,1022,2,background,Simulation2
Simulation2,28,1112,2,background,Simulation2
Simulation2,29,46,5,sp1,Simulation2
Simulation2,30,830,11,sp3,Simulation2
Simulation2,31,1015,1,sp3,Simulation2
Simulation2,32,104,3,sp2,Simulation2
Simulation2,33,1201,4,sp3,Simulation2
Simulation2,34,1220,2,background,Simulation2
Simulation2,35,696,2,background,Simulation2
Simulation2,36,490,3,sp2,Simulation2
Simulation2,37,319,3,sp2,Simulation2
Simulation2,38,893,7,sp4,Simulation2
Simulation2,39,524,3,sp2,Simulation2
Simulation2,40,468,6,background,Simulation2
Simulation2,41,1239,1,sp3,Simulation2
Simulation2,42,992,2,background,Simulation2
Simulation2,43,232,5,sp1,Simulation2
Simulation2,44,61,6,sp2,Simulation2
Simulation2,45,1000,7,sp4,Simulation2
Simulation2,46,79,5,sp1,Simulation2
Simulation2,47,404,5,sp1,Simulation2
Simulation2,48,14,2,background,Simulation2
Simulation2,49,16,2,background,Simulation2
Simulation2,50,626,2,background,Simulation2
Simulation2,51,853,7,sp4,Simulation2
Simulation2,52,821,7,sp4,Simulation2
Simulation2,53,1191,6,sp3,Simulation2
Simulation2,54,1005,2,background,Simulation2
Simulation2,55,592,4,background,Simulation2
Simulation2,56,562,9,sp2,Simulation2
Simulation2,57,1273,6,sp3,Simulation2
Simulation2,58,807,4,background,Simulation2
Simulation2,59,728,11,background,Simulation2
Simulation2,60,452,4,sp2,Simulation2
Simulation2,61,1081,1,sp3,Simulation2
Simulation2,62,1033,0,sp4,Simulation2
Simulation2,63,937,6,sp3,Simulation2
Simulation2,64,600,9,sp2,Simulation2
Simulation2,65,170,3,sp2,Simulation2
Simulation2,66,194,2,background,Simulation2
Simulation2,67,702,7,sp4,Simulation2
Simulation2,68,212,3,sp2,Simulation2
Simulation2,69,450,9,sp2,Simulation2
Simulation2,70,747,7,sp4,Simulation2
Simulation2,71,255,10,sp1,Simulation2
Simulation2,72,1008,4,sp3,Simulation2
Simulation2,73,646,3,sp2,Simulation2
Simulation2,74,120,4,background,Simulation2
Simulation2,75,537,6,sp2,Simulation2
Simulation2,76,96,3,sp2,Simulation2
Simulation2,77,223,10,sp1,Simulation2
Simulation2,78,1,4,background,Simulation2
Simulation2,79,627,2,background,Simulation2
Simulation2,80,837,2,background,Simulation2
Simulation2,81,1116,4,sp3,Simulation2
Simulation2,82,643,9,sp2,Simulation2
Simulation2,83,915,2,background,Simulation2
Simulation2,84,889,7,sp4,Simulation2
Simulation2,85,283,6,sp2,Simulation2
Simulation2,86,878,11,background,Simulation2
Simulation2,87,871,8,sp3,Simulation2
Simulation2,88,519,11,background,Simulation2
Simulation2,89,43,5,sp1,Simulation2
Simulation2,90,1158,1,sp3,Simulation2
Simulation2,91,482,2,background,Simulation2
Simulation2,92,800,2,background,Simulation2
Simulation2,93,169,3,sp2,Simulation2
Simulation2,94,347,6,sp2,Simulation2
Simulation2,95,53,0,background,Simulation2
Simulation2,96,710,7,sp4,Simulation2
Simulation2,97,422,2,background,Simulation2
Simulation2,98,15,2,background,Simulation2
Simulation2,99,412,5,sp1,Simulation2
Simulation2,100,220,5,sp1,Simulation2
Simulation2,101,1006,2,background,Simulation2
Simulation2,102,926,7,sp4,Simulation2
Simulation2,103,1194,6,sp3,Simulation2
Simulation2,104,306,3,sp2,Simulation2
Simulation2,105,463,9,sp2,Simulation2
Simulation2,106,772,4,background,Simulation2
Simulation2,107,440,5,sp1,Simulation2
Simulation2,108,1262,1,sp3,Simulation2
Simulation2,109,826,7,sp4,Simulation2
Simulation2,110,98,3,sp2,Simulation2
Simulation2,111,1206,11,background,Simulation2
Simulation2,112,95,3,sp2,Simulation2
Simulation2,113,877,4,background,Simulation2
Simulation2,114,1280,2,background,Simulation2
Simulation2,115,403,5,sp1,Simulation2
Simulation2,116,5,2,background,Simulation2
Simulation2,117,372,10,sp1,Simulation2
Simulation2,118,917,2,background,Simulation2
Simulation2,119,277,4,background,Simulation2
Simulation2,120,388,6,background,Simulation2
Simulation2,121,153,5,sp1,Simulation2
Simulation2,122,1141,7,sp4,Simulation2
Simulation2,123,102,3,sp2,Simulation2
Simulation2,124,908,6,sp3,Simulation2
Simulation2,125,634,3,sp2,Simulation2
Simulation2,126,35,3,sp2,Simulation2
Simulation2,127,909,0,sp3,Simulation2
Simulation2,128,1233,11,sp3,Simulation2
Simulation2,129,26,9,sp2,Simulation2
Simulation2,130,1040,8,background,Simulation2
Simulation2,131,497,3,sp2,Simulation2
Simulation2,132,436,2,background,Simulation2
Simulation2,133,159,2,background,Simulation2
Simulation2,134,695,8,background,Simulation2
Simulation2,135,1150,2,background,Simulation2
Simulation2,136,732,2,background,Simulation2
Simulation2,137,1182,2,background,Simulation2
Simulation2,138,438,5,sp1,Simulation2
Simulation2,139,804,2,background,Simulation2
Simulation2,140,534,9,sp2,Simulation2
Simulation2,141,322,3,sp2,Simulation2
Simulation2,142,567,0,sp2,Simulation2
Simulation2,143,801,6,background,Simulation2
Simulation2,144,1053,1,sp3,Simulation2
Simulation2,145,97,3,sp2,Simulation2
Simulation2,146,165,3,sp2,Simulation2
Simulation2,147,1105,0,sp4,Simulation2
Simulation2,148,1269,1,sp3,Simulation2
Simulation2,149,213,3,sp2,Simulation2
Simulation2,150,685,11,sp3,Simulation2
Simulation2,151,1142,7,sp4,Simulation2
