section,spot_index,obs_name,cluster,spatial_domain,stage
Simulation3,0,529,4,sp2,Simulation3
Simulation3,1,478,7,sp1,Simulation3
Simulation3,2,234,1,sp2,Simulation3
Simulation3,3,64,4,sp2,Simulation3
Simulation3,4,1087,5,sp3,Simulation3
Simulation3,5,743,8,sp4,Simulation3
Simulation3,6,539,10,sp2,Simulation3
Simulation3,7,266,7,sp1,Simulation3
Simulation3,8,963,6,sp4,Simulation3
Simulation3,9,959,0,background,Simulation3
Simulation3,10,462,9,sp2,Simulation3
Simulation3,11,348,2,background,Simulation3
Simulation3,12,806,4,background,Simulation3
Simulation3,13,496,1,sp2,Simulation3
Simulation3,14,652,6,sp3,Simulation3
Simulation3,15,1179,8,sp4,Simulation3
Simulation3,16,861,8,sp4,Simulation3
Simulation3,17,578,3,background,Simulation3
Simulation3,18,63,1,sp2,Simulation3
Simulation3,19,818,8,sp4,Simulation3
Simulation3,20,460,1,sp2,Simulation3
Simulation3,21,798,4,background,Simulation3
Simulation3,22,852,8,sp4,Simulation3
Simulation3,23,142,4,sp2,Simulation3
Simulation3,24,332,10,sp1,Simulation3
Simulation3,25,817,8,sp4,Simulation3
Simulation3,26,725,3,sp3,Simulation3
Simulation3,27,1022,2,background,Simulation3
Simulation3,28,1112,2,background,Simulation3
Simulation3,29,46,7,sp1,Simulation3
Simulation3,30,830,11,sp3,Simulation3
Simulation3,31,1015,5,sp3,Simulation3
Simulation3,32,104,1,sp2,Simulation3
Simulation3,33,1201,0,sp3,Simulation3
Simulation3,34,1220,2,background,Simulation3
Simulation3,35,696,2,background,Simulation3
Simulation3,36,490,1,sp2,Simulation3
Simulation3,37,319,1,sp2,Simulation3
Simulation3,38,893,0,sp4,Simulation3
Simulation3,39,524,1,sp2,Simulation3
Simulation3,40,468,3,background,Simulation3
Simulation3,41,1239,5,sp3,Simulation3
Simulation3,42,992,2,background,Simulation3
Simulation3,43,232,7,sp1,Simulation3
Simulation3,44,61,9,sp2,Simulation3
Simulation3,45,1000,0,sp4,Simulation3
Simulation3,46,79,7,sp1,Simulation3
Simulation3,47,404,7,sp1,Simulation3
Simulation3,48,14,2,background,Simulation3
Simulation3,49,16,2,background,Simulation3
Simulation3,50,626,2,background,Simulation3
Simulation3,51,853,8,sp4,Simulation3
Simulation3,52,821,8,sp4,Simulation3
Simulation3,53,1191,3,sp3,Simulation3
Simulation3,54,1005,2,background,Simulation3
Simulation3,55,592,0,background,Simulation3
Simulation3,56,562,4,sp2,Simulation3
Simulation3,57,1273,3,sp3,Simulation3
Simulation3,58,807,0,background,Simulation3
Simulation3,59,728,4,background,Simulation3
Simulation3,60,452,0,sp2,Simulation3
Simulation3,61,1081,5,sp3,Simulation3
Simulation3,62,1033,6,sp4,Simulation3
Simulation3,63,937,3,sp3,Simulation3
Simulation3,64,600,4,sp2,Simulation3
Simulation3,65,170,1,sp2,Simulation3
Simulation3,66,194,2,background,Simulation3
Simulation3,67,702,8,sp4,Simulation3
Simulation3,68,212,1,sp2,Simulation3
Simulation3,69,450,4,sp2,Simulation3
Simulation3,70,747,8,sp4,Simulation3
Simulation3,71,255,0,sp1,Simulation3
Simulation3,72,1008,0,sp3,Simulation3
Simulation3,73,646,1,sp2,Simulation3
Simulation3,74,120,0,background,Simulation3
Simulation3,75,537,9,sp2,Simulation3
Simulation3,76,96,1,sp2,Simulation3
Simulation3,77,223,7,sp1,Simulation3
Simulation3,78,1,0,background,Simulation3
Simulation3,79,627,2,background,Simulation3
Simulation3,80,837,2,background,Simulation3
Simulation3,81,1116,0,sp3,Simulation3
Simulation3,82,643,4,sp2,Simulation3
Simulation3,83,915,2,background,Simulation3
Simulation3,84,889,11,sp4,Simulation3
Simulation3,85,283,9,sp2,Simulation3
Simulation3,86,878,4,background,Simulation3
Simulation3,87,871,6,sp3,Simulation3
Simulation3,88,519,4,background,Simulation3
Simulation3,89,43,7,sp1,Simulation3
Simulation3,90,1158,5,sp3,Simulation3
Simulation3,91,482,2,background,Simulation3
Simulation3,92,800,2,background,Simulation3
Simulation3,93,169,1,sp2,Simulation3
Simulation3,94,347,9,sp2,Simulation3
Simulation3,95,53,6,background,Simulation3
Simulation3,96,710,8,sp4,Simulation3
Simulation3,97,422,2,background,Simulation3
Simulation3,98,15,2,background,Simulation3
Simulation3,99,412,7,sp1,Simulation3
Simulation3,100,220,3,sp1,Simulation3
Simulation3,101,1006,2,background,Simulation3
Simulation3,102,926,8,sp4,Simulation3
Simulation3,103,1194,3,sp3,Simulation3
Simulation3,104,306,1,sp2,Simulation3
Simulation3,105,463,4,sp2,Simulation3
Simulation3,106,772,0,background,Simulation3
Simulation3,107,440,7,sp1,Simulation3
Simulation3,108,1262,5,sp3,Simulation3
Simulation3,109,826,8,sp4,Simulation3
Simulation3,110,98,1,sp2,Simulation3
Simulation3,111,1206,11,background,Simulation3
Simulation3,112,95,1,sp2,Simulation3
Simulation3,113,877,0,background,Simulation3
Simulation3,114,1280,2,background,Simulation3
Simulation3,115,403,7,sp1,Simulation3
Simulation3,116,5,2,background,Simulation3
Simulation3,117,372,0,sp1,Simulation3
Simulation3,118,917,2,background,Simulation3
Simulation3,119,277,0,background,Simulation3
Simulation3,120,388,3,background,Simulation3
Simulation3,121,153,3,sp1,Simulation3
Simulation3,122,1141,8,sp4,Simulation3
Simulation3,123,102,1,sp2,Simulation3
Simulation3,124,908,3,sp3,Simulation3
Simulation3,125,634,1,sp2,Simulation3
Simulation3,126,35,1,sp2,Simulation3
Simulation3,127,909,6,sp3,Simulation3
Simulation3,128,1233,4,sp3,Simulation3
Simulation3,129,26,4,sp2,Simulation3
Simulation3,130,1040,10,background,Simulation3
Simulation3,131,497,1,sp2,Simulation3
Simulation3,132,436,2,background,Simulation3
Simulation3,133,159,2,background,Simulation3
Simulation3,134,695,10,background,Simulation3
Simulation3,135,1150,2,background,Simulation3
Simulation3,136,732,2,background,Simulation3
Simulation3,137,1182,2,background,Simulation3
Simulation3,138,438,7,sp1,Simulation3
Simulation3,139,804,2,background,Simulation3
Simulation3,140,534,4,sp2,Simulation3
Simulation3,141,322,1,sp2,Simulation3
Simulation3,142,567,6,sp2,Simulation3
Simulation3,143,801,3,background,Simulation3
