row_index,selected_spot_index,cluster,x,y
0,0,1,47.0,71.0
1,1,0,49.0,43.0
2,2,1,28.0,86.0
3,3,3,51.0,41.0
4,4,2,24.0,6.0
5,5,4,44.0,124.0
6,6,2,50.0,6.0
7,7,0,58.0,26.0
8,8,4,41.0,123.0
9,9,4,46.0,124.0
10,10,0,67.0,55.0
11,11,1,59.0,113.0
12,12,0,38.0,104.0
13,13,0,52.0,18.0
14,14,4,59.0,15.0
15,15,0,29.0,49.0
16,16,1,59.0,77.0
17,17,4,73.0,75.0
18,18,3,39.0,45.0
19,19,0,68.0,72.0
20,20,0,54.0,98.0
21,21,0,30.0,108.0
22,22,1,35.0,17.0
23,23,3,14.0,82.0
24,24,0,64.0,58.0
25,25,3,21.0,75.0
26,26,1,35.0,39.0
27,27,1,38.0,12.0
28,28,2,27.0,101.0
29,29,4,14.0,24.0
30,30,2,50.0,4.0
31,31,4,48.0,126.0
32,32,3,24.0,58.0
33,33,0,56.0,26.0
34,34,4,7.0,53.0
35,35,3,26.0,56.0
36,36,1,41.0,99.0
37,37,0,69.0,81.0
38,38,3,14.0,52.0
39,39,4,60.0,44.0
40,40,0,49.0,91.0
41,41,1,36.0,110.0
42,42,1,39.0,79.0
43,43,1,53.0,41.0
44,44,3,19.0,71.0
45,45,3,22.0,48.0
46,46,0,63.0,77.0
47,47,2,19.0,13.0
48,48,0,42.0,100.0
49,49,3,37.0,61.0
50,50,3,12.0,60.0
51,51,4,39.0,121.0
52,52,2,12.0,42.0
53,53,1,53.0,97.0
54,54,0,60.0,70.0
55,55,0,51.0,83.0
56,56,0,72.0,98.0
57,57,3,34.0,8.0
58,58,0,37.0,77.0
59,59,3,32.0,26.0
60,60,4,10.0,86.0
61,61,3,45.0,3.0
62,62,0,56.0,52.0
63,63,3,60.0,54.0
64,64,0,51.0,27.0
65,65,3,25.0,101.0
66,66,1,34.0,46.0
67,67,3,18.0,40.0
68,68,4,34.0,120.0
69,69,1,66.0,80.0
70,70,0,66.0,74.0
71,71,0,48.0,110.0
72,72,4,25.0,113.0
73,73,4,62.0,34.0
74,74,4,13.0,25.0
