row_index,selected_spot_index,cluster,x,y
0,0,1,47.0,71.0
1,1,2,49.0,43.0
2,2,2,28.0,86.0
3,3,1,51.0,41.0
4,4,2,24.0,6.0
5,5,3,12.0,10.0
6,6,4,50.0,6.0
7,7,4,58.0,26.0
8,8,4,67.0,55.0
9,9,3,16.0,8.0
10,10,0,67.0,21.0
11,11,1,38.0,104.0
12,12,2,52.0,18.0
13,13,4,59.0,15.0
14,14,2,29.0,49.0
15,15,3,59.0,77.0
16,16,0,67.0,19.0
17,17,3,39.0,45.0
18,18,4,68.0,72.0
19,19,4,54.0,98.0
20,20,4,30.0,108.0
21,21,0,10.0,2.0
22,22,4,35.0,17.0
23,23,0,14.0,82.0
24,24,4,64.0,58.0
25,25,2,21.0,75.0
26,26,3,35.0,39.0
27,27,0,7.0,39.0
28,28,3,38.0,12.0
29,29,4,27.0,101.0
30,30,2,7.0,27.0
31,31,3,14.0,24.0
32,32,4,50.0,4.0
33,33,3,18.0,12.0
34,34,1,24.0,58.0
35,35,4,56.0,26.0
36,36,0,7.0,53.0
37,37,3,26.0,56.0
38,38,1,41.0,99.0
39,39,0,69.0,81.0
40,40,2,14.0,52.0
41,41,4,60.0,44.0
42,42,1,49.0,91.0
43,43,1,36.0,110.0
44,44,3,39.0,79.0
45,45,1,53.0,41.0
46,46,3,19.0,71.0
47,47,3,22.0,48.0
48,48,4,63.0,77.0
49,49,2,19.0,13.0
50,50,1,42.0,100.0
51,51,0,5.0,55.0
52,52,0,67.0,25.0
53,53,2,37.0,61.0
54,54,3,12.0,60.0
55,55,3,12.0,42.0
56,56,1,53.0,97.0
57,57,4,66.0,26.0
58,58,2,60.0,70.0
59,59,2,15.0,13.0
60,60,1,51.0,83.0
61,61,3,34.0,8.0
62,62,2,37.0,77.0
63,63,3,32.0,26.0
64,64,0,5.0,47.0
65,65,1,45.0,3.0
66,66,1,56.0,52.0
67,67,3,60.0,54.0
68,68,3,51.0,27.0
69,69,1,25.0,101.0
70,70,3,34.0,46.0
71,71,1,18.0,40.0
72,72,4,66.0,80.0
73,73,4,66.0,74.0
74,74,4,48.0,110.0
75,75,0,6.0,54.0
76,76,4,62.0,34.0
77,77,3,13.0,25.0
78,78,4,28.0,70.0
79,79,4,20.0,0.0
80,80,3,10.0,20.0
81,81,1,24.0,0.0
82,82,1,39.0,71.0
83,83,3,30.0,14.0
84,84,3,46.0,28.0
85,85,3,57.0,73.0
86,86,4,48.0,4.0
87,87,3,18.0,70.0
88,88,1,57.0,31.0
89,89,3,29.0,25.0
90,90,1,50.0,12.0
91,91,2,28.0,100.0
92,92,4,64.0,26.0
93,93,4,34.0,60.0
94,94,4,67.0,53.0
95,95,1,49.0,15.0
96,96,3,47.0,27.0
97,97,1,56.0,16.0
98,98,2,52.0,32.0
99,99,4,27.0,111.0
100,100,2,16.0,66.0
101,101,3,10.0,42.0
102,102,3,20.0,72.0
103,103,0,69.0,35.0
104,104,1,45.0,97.0
105,105,3,15.0,55.0
106,106,4,60.0,98.0
107,107,3,23.0,1.0
108,108,1,34.0,16.0
109,109,1,45.0,73.0
110,110,3,27.0,17.0
111,111,4,48.0,88.0
112,112,3,34.0,34.0
113,113,1,59.0,51.0
114,114,2,20.0,86.0
115,115,4,70.0,48.0
116,116,1,50.0,20.0
117,117,2,14.0,44.0
118,118,1,62.0,54.0
119,119,0,20.0,102.0
120,120,2,50.0,70.0
121,121,3,28.0,28.0
122,122,3,28.0,24.0
123,123,0,18.0,72.0
124,124,3,25.0,45.0
125,125,4,33.0,61.0
126,126,1,58.0,94.0
127,127,0,16.0,90.0
128,128,1,41.0,83.0
129,129,3,23.0,75.0
130,130,3,15.0,59.0
131,131,2,34.0,28.0
132,132,1,55.0,45.0
133,133,3,28.0,50.0
134,134,2,50.0,38.0
135,135,3,52.0,74.0
136,136,3,30.0,58.0
137,137,4,68.0,42.0
138,138,0,5.0,51.0
139,139,1,18.0,56.0
140,140,4,51.0,111.0
141,141,0,35.0,117.0
142,142,3,13.0,13.0
143,143,2,15.0,57.0
144,144,1,56.0,80.0
145,145,2,48.0,24.0
146,146,2,28.0,30.0
147,147,4,65.0,39.0
148,148,1,40.0,74.0
149,149,3,46.0,16.0
150,150,1,29.0,79.0
151,151,1,55.0,61.0
152,152,3,35.0,85.0
153,153,1,25.0,51.0
154,154,1,60.0,58.0
