section,cluster,count,fraction
Mouse_Thymus1,2,508,0.10815414094102618
Mouse_Thymus1,3,3493,0.7436661698956781
Mouse_Thymus1,4,1,0.00021290185224611454
Mouse_Thymus1,6,182,0.038748137108792845
Mouse_Thymus1,7,513,0.10921865020225675
Mouse_Thymus2,0,1627,0.3825534916529509
Mouse_Thymus2,1,622,0.14624970608981896
Mouse_Thymus2,4,757,0.17799200564307546
Mouse_Thymus2,5,1139,0.2678109569715495
Mouse_Thymus2,6,108,0.02539383964260522
Mouse_Thymus3,0,1778,0.3826947912182523
Mouse_Thymus3,1,783,0.1685320705983642
Mouse_Thymus3,4,816,0.1756349547998278
Mouse_Thymus3,5,1154,0.248385708136031
Mouse_Thymus3,6,115,0.024752475247524754
Mouse_Thymus4,0,1585,0.3748817407757805
Mouse_Thymus4,1,695,0.16438032166508987
Mouse_Thymus4,4,736,0.17407757805108798
Mouse_Thymus4,5,1105,0.26135288552507097
Mouse_Thymus4,6,107,0.02530747398297067
