section,obs_name,cluster,spatial_domain,x,y
Simulation3,529,5,sp2,0.8571429252624512,0.4000052213668823
Simulation3,478,4,sp1,-0.8571429252624512,0.5142909288406372
Simulation3,234,7,sp2,0.05714297294616699,1.3142908811569214
Simulation3,64,5,sp2,1.2000000476837158,1.8857194185256958
Simulation3,1087,3,sp3,-1.2000000476837158,-1.428566336631775
Simulation3,743,6,sp4,0.6285715103149414,-0.2857091426849365
Simulation3,539,1,sp2,2.0,0.4000052213668823
Simulation3,266,4,sp1,-0.3999999761581421,1.2000051736831665
Simulation3,963,1,sp4,1.085714340209961,-0.9714235067367554
Simulation3,959,0,background,0.6285715103149414,-0.9714235067367554
Simulation3,462,1,sp2,1.4285714626312256,0.6285766363143921
Simulation3,348,2,background,0.7428572177886963,0.9714337587356567
Simulation3,806,5,background,-0.3999999761581421,-0.5142806768417358
Simulation3,496,7,sp2,1.2000000476837158,0.5142909288406372
Simulation3,652,1,sp3,-1.5428571701049805,-0.05713772773742676
Simulation3,1179,6,sp4,1.085714340209961,-1.6571377515792847
Simulation3,861,6,sp4,1.7714285850524902,-0.6285663843154907
Simulation3,578,1,background,-1.7714285850524902,0.17143380641937256
Simulation3,63,7,sp2,1.085714340209961,1.8857194185256958
Simulation3,818,6,sp4,0.971428632736206,-0.5142806768417358
Simulation3,460,7,sp2,1.2000000476837158,0.6285766363143921
Simulation3,798,5,background,-1.3142857551574707,-0.5142806768417358
Simulation3,852,6,sp4,0.7428572177886963,-0.6285663843154907
Simulation3,142,5,sp2,1.8857142925262451,1.657148003578186
Simulation3,332,1,sp1,-1.085714340209961,0.9714337587356567
Simulation3,817,6,sp4,0.8571429252624512,-0.5142806768417358
Simulation3,725,3,sp3,-1.4285714626312256,-0.2857091426849365
Simulation3,1022,2,background,-0.3999999761581421,-1.1999949216842651
Simulation3,1112,2,background,1.6571428775787354,-1.428566336631775
Simulation3,46,4,sp1,-0.8571429252624512,1.8857194185256958
Simulation3,830,5,sp3,-1.7714285850524902,-0.6285663843154907
Simulation3,1015,3,sp3,-1.2000000476837158,-1.1999949216842651
Simulation3,104,7,sp2,1.6571428775787354,1.771433711051941
Simulation3,1201,0,sp3,-0.5142858028411865,-1.7714234590530396
Simulation3,1220,2,background,1.6571428775787354,-1.7714234590530396
Simulation3,696,2,background,-0.6285715103149414,-0.17142343521118164
Simulation3,490,7,sp2,0.5142858028411865,0.5142909288406372
Simulation3,319,7,sp2,1.5428571701049805,1.0857194662094116
Simulation3,893,6,sp4,1.3142857551574707,-0.7428520917892456
Simulation3,524,7,sp2,0.28571438789367676,0.4000052213668823
Simulation3,468,1,background,-2.0,0.5142909288406372
Simulation3,1239,3,sp3,-0.2857142686843872,-1.8857091665267944
Simulation3,992,2,background,0.28571438789367676,-1.0857092142105103
Simulation3,232,1,sp1,-0.17142856121063232,1.3142908811569214
Simulation3,61,1,sp2,0.8571429252624512,1.8857194185256958
Simulation3,1000,6,sp4,1.2000000476837158,-1.0857092142105103
Simulation3,79,4,sp1,-1.2000000476837158,1.771433711051941
Simulation3,404,4,sp1,-1.085714340209961,0.742862343788147
Simulation3,14,2,background,-0.3999999761581421,2.0000052452087402
Simulation3,16,2,background,-0.17142856121063232,2.0000052452087402
Simulation3,626,2,background,-0.3999999761581421,0.057148098945617676
Simulation3,853,6,sp4,0.8571429252624512,-0.6285663843154907
Simulation3,821,6,sp4,1.3142857551574707,-0.5142806768417358
Simulation3,1191,3,sp3,-1.6571428775787354,-1.7714234590530396
Simulation3,1005,2,background,1.7714285850524902,-1.0857092142105103
Simulation3,592,0,background,-0.17142856121063232,0.17143380641937256
Simulation3,562,5,sp2,0.5142858028411865,0.28571951389312744
Simulation3,1273,3,sp3,-0.5142858028411865,-1.9999948740005493
Simulation3,807,0,background,-0.2857142686843872,-0.5142806768417358
Simulation3,728,5,background,-1.085714340209961,-0.2857091426849365
Simulation3,452,0,sp2,0.28571438789367676,0.6285766363143921
Simulation3,1081,3,sp3,-1.8857142925262451,-1.428566336631775
Simulation3,1033,1,sp4,0.8571429252624512,-1.1999949216842651
Simulation3,937,3,sp3,-1.8857142925262451,-0.9714235067367554
Simulation3,600,5,sp2,0.7428572177886963,0.17143380641937256
Simulation3,170,7,sp2,0.971428632736206,1.5428622961044312
Simulation3,194,2,background,-0.3999999761581421,1.4285765886306763
Simulation3,702,6,sp4,0.05714297294616699,-0.17142343521118164
Simulation3,212,7,sp2,1.6571428775787354,1.4285765886306763
Simulation3,450,5,sp2,0.05714297294616699,0.6285766363143921
Simulation3,747,6,sp4,1.085714340209961,-0.2857091426849365
Simulation3,255,4,sp1,-1.6571428775787354,1.2000051736831665
Simulation3,1008,0,sp3,-2.0,-1.1999949216842651
Simulation3,646,7,sp2,1.8857142925262451,0.057148098945617676
Simulation3,120,0,background,-0.6285715103149414,1.657148003578186
Simulation3,537,1,sp2,1.7714285850524902,0.4000052213668823
Simulation3,96,7,sp2,0.7428572177886963,1.771433711051941
Simulation3,223,4,sp1,-1.2000000476837158,1.3142908811569214
Simulation3,1,0,background,-1.8857142925262451,2.0000052452087402
Simulation3,627,2,background,-0.2857142686843872,0.057148098945617676
Simulation3,837,2,background,-0.971428632736206,-0.6285663843154907
Simulation3,1116,0,sp3,-2.0,-1.5428520441055298
Simulation3,643,5,sp2,1.5428571701049805,0.057148098945617676
Simulation3,915,2,background,-0.2857142686843872,-0.8571377992630005
Simulation3,889,6,sp4,0.8571429252624512,-0.7428520917892456
Simulation3,283,1,sp2,1.5428571701049805,1.2000051736831665
Simulation3,878,5,background,-0.3999999761581421,-0.7428520917892456
Simulation3,871,1,sp3,-1.2000000476837158,-0.7428520917892456
Simulation3,519,5,background,-0.2857142686843872,0.4000052213668823
Simulation3,43,4,sp1,-1.2000000476837158,1.8857194185256958
Simulation3,1158,3,sp3,-1.3142857551574707,-1.6571377515792847
Simulation3,482,2,background,-0.3999999761581421,0.5142909288406372
Simulation3,800,2,background,-1.085714340209961,-0.5142806768417358
Simulation3,169,7,sp2,0.8571429252624512,1.5428622961044312
Simulation3,347,1,sp2,0.6285715103149414,0.9714337587356567
Simulation3,53,1,background,-0.05714285373687744,1.8857194185256958
Simulation3,710,6,sp4,0.971428632736206,-0.17142343521118164
Simulation3,422,2,background,0.971428632736206,0.742862343788147
Simulation3,15,2,background,-0.2857142686843872,2.0000052452087402
Simulation3,412,4,sp1,-0.17142856121063232,0.742862343788147
Simulation3,220,1,sp1,-1.5428571701049805,1.3142908811569214
Simulation3,1006,2,background,1.8857142925262451,-1.0857092142105103
Simulation3,926,6,sp4,0.971428632736206,-0.8571377992630005
Simulation3,1194,3,sp3,-1.3142857551574707,-1.7714234590530396
Simulation3,306,7,sp2,0.05714297294616699,1.0857194662094116
Simulation3,463,5,sp2,1.5428571701049805,0.6285766363143921
Simulation3,772,0,background,-0.17142856121063232,-0.3999948501586914
Simulation3,440,4,sp1,-1.085714340209961,0.6285766363143921
Simulation3,1262,3,sp3,-1.7714285850524902,-1.9999948740005493
Simulation3,826,6,sp4,1.8857142925262451,-0.5142806768417358
Simulation3,98,7,sp2,0.971428632736206,1.771433711051941
Simulation3,1206,5,background,0.05714297294616699,-1.7714234590530396
Simulation3,95,7,sp2,0.6285715103149414,1.771433711051941
Simulation3,877,0,background,-0.5142858028411865,-0.7428520917892456
Simulation3,1280,2,background,0.28571438789367676,-1.9999948740005493
Simulation3,403,4,sp1,-1.2000000476837158,0.742862343788147
Simulation3,5,2,background,-1.4285714626312256,2.0000052452087402
Simulation3,372,4,sp1,-0.6285715103149414,0.8571480512619019
Simulation3,917,2,background,-0.05714285373687744,-0.8571377992630005
Simulation3,277,0,background,0.8571429252624512,1.2000051736831665
Simulation3,388,1,background,1.2000000476837158,0.8571480512619019
Simulation3,153,1,sp1,-0.971428632736206,1.5428622961044312
Simulation3,1141,6,sp4,0.8571429252624512,-1.5428520441055298
Simulation3,102,7,sp2,1.4285714626312256,1.771433711051941
Simulation3,908,3,sp3,-1.085714340209961,-0.8571377992630005
Simulation3,634,7,sp2,0.5142858028411865,0.057148098945617676
Simulation3,35,7,sp2,2.0,2.0000052452087402
Simulation3,909,1,sp3,-0.971428632736206,-0.8571377992630005
Simulation3,1233,5,sp3,-0.971428632736206,-1.8857091665267944
Simulation3,26,5,sp2,0.971428632736206,2.0000052452087402
Simulation3,1040,1,background,1.6571428775787354,-1.1999949216842651
Simulation3,497,7,sp2,1.3142857551574707,0.5142909288406372
Simulation3,436,2,background,-1.5428571701049805,0.6285766363143921
Simulation3,159,2,background,-0.2857142686843872,1.5428622961044312
Simulation3,695,1,background,-0.7428572177886963,-0.17142343521118164
Simulation3,1150,2,background,1.8857142925262451,-1.5428520441055298
Simulation3,732,2,background,-0.6285715103149414,-0.2857091426849365
Simulation3,1182,2,background,1.4285714626312256,-1.6571377515792847
Simulation3,438,4,sp1,-1.3142857551574707,0.6285766363143921
Simulation3,804,2,background,-0.6285715103149414,-0.5142806768417358
Simulation3,534,5,sp2,1.4285714626312256,0.4000052213668823
Simulation3,322,7,sp2,1.8857142925262451,1.0857194662094116
Simulation3,567,1,sp2,1.085714340209961,0.28571951389312744
Simulation3,801,1,background,-0.971428632736206,-0.5142806768417358
Simulation3,1053,3,sp3,-0.971428632736206,-1.31428062915802
Simulation3,97,7,sp2,0.8571429252624512,1.771433711051941
Simulation3,165,7,sp2,0.40000009536743164,1.5428622961044312
Simulation3,1105,1,sp4,0.8571429252624512,-1.428566336631775
Simulation3,1269,3,sp3,-0.971428632736206,-1.9999948740005493
Simulation3,213,7,sp2,1.7714285850524902,1.4285765886306763
Simulation3,685,5,sp3,-1.8857142925262451,-0.17142343521118164
Simulation3,1142,6,sp4,0.971428632736206,-1.5428520441055298
Simulation3,633,1,sp2,0.40000009536743164,0.057148098945617676
Simulation3,588,2,background,-0.6285715103149414,0.17143380641937256
Simulation3,940,1,sp3,-1.5428571701049805,-0.9714235067367554
Simulation3,1240,3,sp3,-0.17142856121063232,-1.8857091665267944
Simulation3,824,6,sp4,1.6571428775787354,-0.5142806768417358
Simulation3,32,0,sp2,1.6571428775787354,2.0000052452087402
Simulation3,675,6,sp4,1.085714340209961,-0.05713772773742676
Simulation3,402,4,sp1,-1.3142857551574707,0.742862343788147
Simulation3,353,2,background,1.3142857551574707,0.9714337587356567
Simulation3,668,6,sp4,0.28571438789367676,-0.05713772773742676
Simulation3,376,1,sp1,-0.17142856121063232,0.8571480512619019
Simulation3,1275,3,sp3,-0.2857142686843872,-1.9999948740005493
Simulation3,1013,5,sp3,-1.4285714626312256,-1.1999949216842651
Simulation3,881,2,background,-0.05714285373687744,-0.7428520917892456
Simulation3,1011,3,sp3,-1.6571428775787354,-1.1999949216842651
Simulation3,933,0,background,1.7714285850524902,-0.8571377992630005
Simulation3,483,5,background,-0.2857142686843872,0.5142909288406372
Simulation3,869,3,sp3,-1.4285714626312256,-0.7428520917892456
Simulation3,486,7,sp2,0.05714297294616699,0.5142909288406372
Simulation3,302,4,sp1,-0.3999999761581421,1.0857194662094116
Simulation3,602,1,sp2,0.971428632736206,0.17143380641937256
Simulation3,1216,6,sp4,1.2000000476837158,-1.7714234590530396
Simulation3,1119,5,sp3,-1.6571428775787354,-1.5428520441055298
Simulation3,1177,6,sp4,0.8571429252624512,-1.6571377515792847
Simulation3,361,4,sp1,-1.8857142925262451,0.8571480512619019
Simulation3,1293,1,background,1.7714285850524902,-1.9999948740005493
Simulation3,546,4,sp1,-1.3142857551574707,0.28571951389312744
Simulation3,267,4,sp1,-0.2857142686843872,1.2000051736831665
Simulation3,552,2,background,-0.6285715103149414,0.28571951389312744
Simulation3,151,1,sp1,-1.2000000476837158,1.5428622961044312
Simulation3,1282,2,background,0.5142858028411865,-1.9999948740005493
Simulation3,244,5,background,1.2000000476837158,1.3142908811569214
Simulation3,1286,1,sp4,0.971428632736206,-1.9999948740005493
Simulation3,407,4,sp1,-0.7428572177886963,0.742862343788147
Simulation3,1189,1,sp3,-1.8857142925262451,-1.7714234590530396
Simulation3,1207,0,background,0.17142868041992188,-1.7714234590530396
Simulation3,1163,3,sp3,-0.7428572177886963,-1.6571377515792847
Simulation3,51,0,background,-0.2857142686843872,1.8857194185256958
Simulation3,259,1,sp1,-1.2000000476837158,1.2000051736831665
Simulation3,842,5,background,-0.3999999761581421,-0.6285663843154907
Simulation3,682,1,sp4,1.8857142925262451,-0.05713772773742676
Simulation3,1217,1,sp4,1.3142857551574707,-1.7714234590530396
Simulation3,73,2,background,-1.8857142925262451,1.771433711051941
Simulation3,556,1,background,-0.17142856121063232,0.28571951389312744
Simulation3,509,2,background,-1.4285714626312256,0.4000052213668823
Simulation3,1222,2,background,1.8857142925262451,-1.7714234590530396
Simulation3,1021,1,background,-0.5142858028411865,-1.1999949216842651
Simulation3,346,5,sp2,0.5142858028411865,0.9714337587356567
Simulation3,1068,6,sp4,0.7428572177886963,-1.31428062915802
Simulation3,160,1,background,-0.17142856121063232,1.5428622961044312
Simulation3,1043,2,background,2.0,-1.1999949216842651
Simulation3,473,0,background,-1.4285714626312256,0.5142909288406372
Simulation3,401,4,sp1,-1.4285714626312256,0.742862343788147
