section,obs_name,cluster,spatial_domain,x,y
Simulation4,529,5,sp2,0.8571429252624512,0.4000052213668823
Simulation4,478,4,sp1,-0.8571429252624512,0.5142909288406372
Simulation4,234,7,sp2,0.05714297294616699,1.3142908811569214
Simulation4,64,5,sp2,1.2000000476837158,1.8857194185256958
Simulation4,1087,3,sp3,-1.2000000476837158,-1.428566336631775
Simulation4,743,6,sp4,0.6285715103149414,-0.2857091426849365
Simulation4,539,1,sp2,2.0,0.4000052213668823
Simulation4,266,4,sp1,-0.3999999761581421,1.2000051736831665
Simulation4,963,1,sp4,1.085714340209961,-0.9714235067367554
Simulation4,959,0,background,0.6285715103149414,-0.9714235067367554
Simulation4,462,1,sp2,1.4285714626312256,0.6285766363143921
Simulation4,348,2,background,0.7428572177886963,0.9714337587356567
Simulation4,806,5,background,-0.3999999761581421,-0.5142806768417358
Simulation4,496,7,sp2,1.2000000476837158,0.5142909288406372
Simulation4,652,1,sp3,-1.5428571701049805,-0.05713772773742676
Simulation4,1179,6,sp4,1.085714340209961,-1.6571377515792847
Simulation4,861,6,sp4,1.7714285850524902,-0.6285663843154907
Simulation4,578,1,background,-1.7714285850524902,0.17143380641937256
Simulation4,63,7,sp2,1.085714340209961,1.8857194185256958
Simulation4,818,6,sp4,0.971428632736206,-0.5142806768417358
Simulation4,460,7,sp2,1.2000000476837158,0.6285766363143921
Simulation4,798,5,background,-1.3142857551574707,-0.5142806768417358
Simulation4,852,6,sp4,0.7428572177886963,-0.6285663843154907
Simulation4,142,5,sp2,1.8857142925262451,1.657148003578186
Simulation4,332,1,sp1,-1.085714340209961,0.9714337587356567
Simulation4,817,6,sp4,0.8571429252624512,-0.5142806768417358
Simulation4,725,3,sp3,-1.4285714626312256,-0.2857091426849365
Simulation4,1022,2,background,-0.3999999761581421,-1.1999949216842651
Simulation4,1112,2,background,1.6571428775787354,-1.428566336631775
Simulation4,46,4,sp1,-0.8571429252624512,1.8857194185256958
Simulation4,830,5,sp3,-1.7714285850524902,-0.6285663843154907
Simulation4,1015,3,sp3,-1.2000000476837158,-1.1999949216842651
Simulation4,104,7,sp2,1.6571428775787354,1.771433711051941
Simulation4,1201,0,sp3,-0.5142858028411865,-1.7714234590530396
Simulation4,1220,2,background,1.6571428775787354,-1.7714234590530396
Simulation4,696,2,background,-0.6285715103149414,-0.17142343521118164
Simulation4,490,7,sp2,0.5142858028411865,0.5142909288406372
Simulation4,319,7,sp2,1.5428571701049805,1.0857194662094116
Simulation4,893,6,sp4,1.3142857551574707,-0.7428520917892456
Simulation4,524,7,sp2,0.28571438789367676,0.4000052213668823
Simulation4,468,1,background,-2.0,0.5142909288406372
Simulation4,1239,3,sp3,-0.2857142686843872,-1.8857091665267944
Simulation4,992,2,background,0.28571438789367676,-1.0857092142105103
Simulation4,232,1,sp1,-0.17142856121063232,1.3142908811569214
Simulation4,61,1,sp2,0.8571429252624512,1.8857194185256958
Simulation4,1000,6,sp4,1.2000000476837158,-1.0857092142105103
Simulation4,79,4,sp1,-1.2000000476837158,1.771433711051941
Simulation4,404,4,sp1,-1.085714340209961,0.742862343788147
Simulation4,14,2,background,-0.3999999761581421,2.0000052452087402
Simulation4,16,2,background,-0.17142856121063232,2.0000052452087402
Simulation4,626,2,background,-0.3999999761581421,0.057148098945617676
Simulation4,853,6,sp4,0.8571429252624512,-0.6285663843154907
Simulation4,821,6,sp4,1.3142857551574707,-0.5142806768417358
Simulation4,1191,3,sp3,-1.6571428775787354,-1.7714234590530396
Simulation4,1005,2,background,1.7714285850524902,-1.0857092142105103
Simulation4,592,0,background,-0.17142856121063232,0.17143380641937256
Simulation4,562,5,sp2,0.5142858028411865,0.28571951389312744
Simulation4,1273,3,sp3,-0.5142858028411865,-1.9999948740005493
Simulation4,807,0,background,-0.2857142686843872,-0.5142806768417358
Simulation4,728,5,background,-1.085714340209961,-0.2857091426849365
Simulation4,452,0,sp2,0.28571438789367676,0.6285766363143921
Simulation4,1081,3,sp3,-1.8857142925262451,-1.428566336631775
Simulation4,1033,1,sp4,0.8571429252624512,-1.1999949216842651
Simulation4,937,3,sp3,-1.8857142925262451,-0.9714235067367554
Simulation4,600,5,sp2,0.7428572177886963,0.17143380641937256
Simulation4,170,7,sp2,0.971428632736206,1.5428622961044312
Simulation4,194,2,background,-0.3999999761581421,1.4285765886306763
Simulation4,702,6,sp4,0.05714297294616699,-0.17142343521118164
Simulation4,212,7,sp2,1.6571428775787354,1.4285765886306763
Simulation4,450,5,sp2,0.05714297294616699,0.6285766363143921
Simulation4,747,6,sp4,1.085714340209961,-0.2857091426849365
Simulation4,255,4,sp1,-1.6571428775787354,1.2000051736831665
Simulation4,1008,0,sp3,-2.0,-1.1999949216842651
Simulation4,646,7,sp2,1.8857142925262451,0.057148098945617676
Simulation4,120,0,background,-0.6285715103149414,1.657148003578186
Simulation4,537,1,sp2,1.7714285850524902,0.4000052213668823
Simulation4,96,7,sp2,0.7428572177886963,1.771433711051941
Simulation4,223,4,sp1,-1.2000000476837158,1.3142908811569214
Simulation4,1,0,background,-1.8857142925262451,2.0000052452087402
Simulation4,627,2,background,-0.2857142686843872,0.057148098945617676
Simulation4,837,2,background,-0.971428632736206,-0.6285663843154907
Simulation4,1116,0,sp3,-2.0,-1.5428520441055298
Simulation4,643,5,sp2,1.5428571701049805,0.057148098945617676
Simulation4,915,2,background,-0.2857142686843872,-0.8571377992630005
Simulation4,889,6,sp4,0.8571429252624512,-0.7428520917892456
Simulation4,283,1,sp2,1.5428571701049805,1.2000051736831665
Simulation4,878,5,background,-0.3999999761581421,-0.7428520917892456
Simulation4,871,1,sp3,-1.2000000476837158,-0.7428520917892456
Simulation4,519,5,background,-0.2857142686843872,0.4000052213668823
Simulation4,43,4,sp1,-1.2000000476837158,1.8857194185256958
Simulation4,1158,3,sp3,-1.3142857551574707,-1.6571377515792847
Simulation4,482,2,background,-0.3999999761581421,0.5142909288406372
Simulation4,800,2,background,-1.085714340209961,-0.5142806768417358
Simulation4,169,7,sp2,0.8571429252624512,1.5428622961044312
Simulation4,347,1,sp2,0.6285715103149414,0.9714337587356567
Simulation4,53,1,background,-0.05714285373687744,1.8857194185256958
Simulation4,710,6,sp4,0.971428632736206,-0.17142343521118164
Simulation4,422,2,background,0.971428632736206,0.742862343788147
Simulation4,15,2,background,-0.2857142686843872,2.0000052452087402
Simulation4,412,4,sp1,-0.17142856121063232,0.742862343788147
Simulation4,220,1,sp1,-1.5428571701049805,1.3142908811569214
Simulation4,1006,2,background,1.8857142925262451,-1.0857092142105103
Simulation4,926,6,sp4,0.971428632736206,-0.8571377992630005
Simulation4,1194,3,sp3,-1.3142857551574707,-1.7714234590530396
Simulation4,306,7,sp2,0.05714297294616699,1.0857194662094116
Simulation4,463,5,sp2,1.5428571701049805,0.6285766363143921
Simulation4,772,0,background,-0.17142856121063232,-0.3999948501586914
Simulation4,440,4,sp1,-1.085714340209961,0.6285766363143921
Simulation4,1262,3,sp3,-1.7714285850524902,-1.9999948740005493
Simulation4,826,6,sp4,1.8857142925262451,-0.5142806768417358
Simulation4,98,7,sp2,0.971428632736206,1.771433711051941
Simulation4,1206,5,background,0.05714297294616699,-1.7714234590530396
Simulation4,95,7,sp2,0.6285715103149414,1.771433711051941
Simulation4,877,0,background,-0.5142858028411865,-0.7428520917892456
Simulation4,1280,2,background,0.28571438789367676,-1.9999948740005493
Simulation4,403,4,sp1,-1.2000000476837158,0.742862343788147
Simulation4,5,2,background,-1.4285714626312256,2.0000052452087402
