section,spot_index,obs_name,cluster,spatial_domain,stage
Simulation4,0,529,2,sp2,Simulation4
Simulation4,1,478,3,sp1,Simulation4
Simulation4,2,234,2,sp2,Simulation4
Simulation4,3,64,2,sp2,Simulation4
Simulation4,4,1087,1,sp3,Simulation4
Simulation4,5,743,4,sp4,Simulation4
Simulation4,6,539,0,sp2,Simulation4
Simulation4,7,266,3,sp1,Simulation4
Simulation4,8,963,0,sp4,Simulation4
Simulation4,9,959,4,background,Simulation4
Simulation4,10,462,0,sp2,Simulation4
Simulation4,11,348,4,background,Simulation4
Simulation4,12,806,1,background,Simulation4
Simulation4,13,496,2,sp2,Simulation4
Simulation4,14,652,0,sp3,Simulation4
Simulation4,15,1179,4,sp4,Simulation4
Simulation4,16,861,4,sp4,Simulation4
Simulation4,17,578,0,background,Simulation4
Simulation4,18,63,2,sp2,Simulation4
Simulation4,19,818,4,sp4,Simulation4
Simulation4,20,460,2,sp2,Simulation4
Simulation4,21,798,1,background,Simulation4
Simulation4,22,852,4,sp4,Simulation4
Simulation4,23,142,2,sp2,Simulation4
Simulation4,24,332,0,sp1,Simulation4
Simulation4,25,817,4,sp4,Simulation4
Simulation4,26,725,0,sp3,Simulation4
Simulation4,27,1022,4,background,Simulation4
Simulation4,28,1112,4,background,Simulation4
Simulation4,29,46,3,sp1,Simulation4
Simulation4,30,830,1,sp3,Simulation4
Simulation4,31,1015,1,sp3,Simulation4
Simulation4,32,104,2,sp2,Simulation4
Simulation4,33,1201,1,sp3,Simulation4
Simulation4,34,1220,4,background,Simulation4
Simulation4,35,696,4,background,Simulation4
Simulation4,36,490,2,sp2,Simulation4
Simulation4,37,319,2,sp2,Simulation4
Simulation4,38,893,4,sp4,Simulation4
Simulation4,39,524,2,sp2,Simulation4
Simulation4,40,468,0,background,Simulation4
Simulation4,41,1239,1,sp3,Simulation4
Simulation4,42,992,4,background,Simulation4
Simulation4,43,232,0,sp1,Simulation4
Simulation4,44,61,0,sp2,Simulation4
Simulation4,45,1000,4,sp4,Simulation4
Simulation4,46,79,3,sp1,Simulation4
Simulation4,47,404,3,sp1,Simulation4
Simulation4,48,14,4,background,Simulation4
Simulation4,49,16,4,background,Simulation4
Simulation4,50,626,4,background,Simulation4
Simulation4,51,853,4,sp4,Simulation4
Simulation4,52,821,4,sp4,Simulation4
Simulation4,53,1191,0,sp3,Simulation4
Simulation4,54,1005,4,background,Simulation4
Simulation4,55,592,4,background,Simulation4
Simulation4,56,562,2,sp2,Simulation4
Simulation4,57,1273,0,sp3,Simulation4
Simulation4,58,807,4,background,Simulation4
Simulation4,59,728,1,background,Simulation4
Simulation4,60,452,2,sp2,Simulation4
Simulation4,61,1081,1,sp3,Simulation4
Simulation4,62,1033,0,sp4,Simulation4
Simulation4,63,937,0,sp3,Simulation4
Simulation4,64,600,2,sp2,Simulation4
Simulation4,65,170,2,sp2,Simulation4
Simulation4,66,194,4,background,Simulation4
Simulation4,67,702,4,sp4,Simulation4
Simulation4,68,212,2,sp2,Simulation4
Simulation4,69,450,2,sp2,Simulation4
Simulation4,70,747,4,sp4,Simulation4
Simulation4,71,255,3,sp1,Simulation4
Simulation4,72,1008,1,sp3,Simulation4
Simulation4,73,646,2,sp2,Simulation4
Simulation4,74,120,4,background,Simulation4
Simulation4,75,537,0,sp2,Simulation4
Simulation4,76,96,2,sp2,Simulation4
Simulation4,77,223,3,sp1,Simulation4
Simulation4,78,1,4,background,Simulation4
Simulation4,79,627,4,background,Simulation4
Simulation4,80,837,4,background,Simulation4
Simulation4,81,1116,1,sp3,Simulation4
Simulation4,82,643,2,sp2,Simulation4
Simulation4,83,915,4,background,Simulation4
Simulation4,84,889,1,sp4,Simulation4
Simulation4,85,283,0,sp2,Simulation4
Simulation4,86,878,1,background,Simulation4
Simulation4,87,871,0,sp3,Simulation4
Simulation4,88,519,1,background,Simulation4
Simulation4,89,43,3,sp1,Simulation4
Simulation4,90,1158,1,sp3,Simulation4
Simulation4,91,482,4,background,Simulation4
Simulation4,92,800,4,background,Simulation4
Simulation4,93,169,2,sp2,Simulation4
Simulation4,94,347,0,sp2,Simulation4
Simulation4,95,53,0,background,Simulation4
Simulation4,96,710,4,sp4,Simulation4
Simulation4,97,422,4,background,Simulation4
Simulation4,98,15,4,background,Simulation4
Simulation4,99,412,3,sp1,Simulation4
Simulation4,100,220,0,sp1,Simulation4
Simulation4,101,1006,4,background,Simulation4
Simulation4,102,926,4,sp4,Simulation4
Simulation4,103,1194,0,sp3,Simulation4
Simulation4,104,306,2,sp2,Simulation4
Simulation4,105,463,2,sp2,Simulation4
Simulation4,106,772,4,background,Simulation4
Simulation4,107,440,3,sp1,Simulation4
Simulation4,108,1262,1,sp3,Simulation4
Simulation4,109,826,4,sp4,Simulation4
Simulation4,110,98,2,sp2,Simulation4
Simulation4,111,1206,1,background,Simulation4
Simulation4,112,95,2,sp2,Simulation4
Simulation4,113,877,4,background,Simulation4
Simulation4,114,1280,4,background,Simulation4
Simulation4,115,403,3,sp1,Simulation4
Simulation4,116,5,4,background,Simulation4
Simulation4,117,372,3,sp1,Simulation4
Simulation4,118,917,4,background,Simulation4
Simulation4,119,277,4,background,Simulation4
Simulation4,120,388,0,background,Simulation4
Simulation4,121,153,0,sp1,Simulation4
Simulation4,122,1141,1,sp4,Simulation4
Simulation4,123,102,2,sp2,Simulation4
Simulation4,124,908,0,sp3,Simulation4
Simulation4,125,634,2,sp2,Simulation4
Simulation4,126,35,2,sp2,Simulation4
Simulation4,127,909,0,sp3,Simulation4
Simulation4,128,1233,1,sp3,Simulation4
Simulation4,129,26,2,sp2,Simulation4
Simulation4,130,1040,0,background,Simulation4
Simulation4,131,497,2,sp2,Simulation4
Simulation4,132,436,4,background,Simulation4
Simulation4,133,159,4,background,Simulation4
Simulation4,134,695,0,background,Simulation4
Simulation4,135,1150,4,background,Simulation4
Simulation4,136,732,4,background,Simulation4
Simulation4,137,1182,4,background,Simulation4
Simulation4,138,438,3,sp1,Simulation4
Simulation4,139,804,4,background,Simulation4
Simulation4,140,534,2,sp2,Simulation4
Simulation4,141,322,2,sp2,Simulation4
Simulation4,142,567,0,sp2,Simulation4
Simulation4,143,801,0,background,Simulation4
Simulation4,144,1053,1,sp3,Simulation4
Simulation4,145,97,2,sp2,Simulation4
Simulation4,146,165,2,sp2,Simulation4
Simulation4,147,1105,0,sp4,Simulation4
Simulation4,148,1269,1,sp3,Simulation4
Simulation4,149,213,2,sp2,Simulation4
Simulation4,150,685,1,sp3,Simulation4
Simulation4,151,1142,4,sp4,Simulation4
Simulation4,152,633,0,sp2,Simulation4
Simulation4,153,588,4,background,Simulation4
Simulation4,154,940,0,sp3,Simulation4
Simulation4,155,1240,1,sp3,Simulation4
Simulation4,156,824,4,sp4,Simulation4
Simulation4,157,32,2,sp2,Simulation4
Simulation4,158,675,4,sp4,Simulation4
Simulation4,159,402,3,sp1,Simulation4
Simulation4,160,353,4,background,Simulation4
Simulation4,161,668,4,sp4,Simulation4
Simulation4,162,376,0,sp1,Simulation4
Simulation4,163,1275,1,sp3,Simulation4
Simulation4,164,1013,1,sp3,Simulation4
Simulation4,165,881,4,background,Simulation4
Simulation4,166,1011,1,sp3,Simulation4
Simulation4,167,933,4,background,Simulation4
Simulation4,168,483,1,background,Simulation4
Simulation4,169,869,1,sp3,Simulation4
Simulation4,170,486,2,sp2,Simulation4
Simulation4,171,302,3,sp1,Simulation4
Simulation4,172,602,0,sp2,Simulation4
Simulation4,173,1216,4,sp4,Simulation4
Simulation4,174,1119,1,sp3,Simulation4
Simulation4,175,1177,4,sp4,Simulation4
Simulation4,176,361,3,sp1,Simulation4
Simulation4,177,1293,0,background,Simulation4
Simulation4,178,546,3,sp1,Simulation4
Simulation4,179,267,3,sp1,Simulation4
Simulation4,180,552,4,background,Simulation4
Simulation4,181,151,0,sp1,Simulation4
Simulation4,182,1282,4,background,Simulation4
Simulation4,183,244,1,background,Simulation4
Simulation4,184,1286,0,sp4,Simulation4
Simulation4,185,407,3,sp1,Simulation4
Simulation4,186,1189,0,sp3,Simulation4
Simulation4,187,1207,4,background,Simulation4
Simulation4,188,1163,1,sp3,Simulation4
Simulation4,189,51,4,background,Simulation4
Simulation4,190,259,0,sp1,Simulation4
Simulation4,191,842,1,background,Simulation4
Simulation4,192,682,0,sp4,Simulation4
Simulation4,193,1217,0,sp4,Simulation4
Simulation4,194,73,4,background,Simulation4
Simulation4,195,556,0,background,Simulation4
Simulation4,196,509,4,background,Simulation4
Simulation4,197,1222,4,background,Simulation4
Simulation4,198,1021,0,background,Simulation4
Simulation4,199,346,2,sp2,Simulation4
Simulation4,200,1068,4,sp4,Simulation4
Simulation4,201,160,0,background,Simulation4
Simulation4,202,1043,4,background,Simulation4
Simulation4,203,473,4,background,Simulation4
Simulation4,204,401,3,sp1,Simulation4
Simulation4,205,1044,1,sp3,Simulation4
Simulation4,206,611,2,sp2,Simulation4
Simulation4,207,437,4,background,Simulation4
Simulation4,208,699,0,background,Simulation4
Simulation4,209,840,4,background,Simulation4
Simulation4,210,902,1,sp3,Simulation4
Simulation4,211,974,1,sp3,Simulation4
Simulation4,212,949,4,background,Simulation4
Simulation4,213,1274,1,sp3,Simulation4
Simulation4,214,136,2,sp2,Simulation4
Simulation4,215,720,0,sp3,Simulation4
Simulation4,216,50,1,background,Simulation4
Simulation4,217,709,4,sp4,Simulation4
Simulation4,218,885,4,background,Simulation4
Simulation4,219,785,0,sp4,Simulation4
Simulation4,220,555,1,background,Simulation4
Simulation4,221,765,4,background,Simulation4
Simulation4,222,664,4,background,Simulation4
Simulation4,223,721,1,sp3,Simulation4
Simulation4,224,605,2,sp2,Simulation4
Simulation4,225,421,4,background,Simulation4
Simulation4,226,564,2,sp2,Simulation4
Simulation4,227,318,2,sp2,Simulation4
Simulation4,228,42,3,sp1,Simulation4
Simulation4,229,510,3,sp1,Simulation4
Simulation4,230,658,4,background,Simulation4
Simulation4,231,1226,1,sp3,Simulation4
Simulation4,232,199,2,sp2,Simulation4
Simulation4,233,912,0,background,Simulation4
Simulation4,234,257,0,sp1,Simulation4
Simulation4,235,94,2,sp2,Simulation4
Simulation4,236,1089,0,sp3,Simulation4
Simulation4,237,1091,1,sp3,Simulation4
Simulation4,238,845,0,background,Simulation4
Simulation4,239,819,0,sp4,Simulation4
Simulation4,240,1192,1,sp3,Simulation4
Simulation4,241,655,4,background,Simulation4
Simulation4,242,127,2,sp2,Simulation4
Simulation4,243,517,4,background,Simulation4
Simulation4,244,999,4,sp4,Simulation4
Simulation4,245,735,1,background,Simulation4
Simulation4,246,518,4,background,Simulation4
Simulation4,247,984,0,background,Simulation4
Simulation4,248,258,0,sp1,Simulation4
Simulation4,249,1147,0,background,Simulation4
Simulation4,250,775,0,sp4,Simulation4
Simulation4,251,1138,1,background,Simulation4
Simulation4,252,665,0,background,Simulation4
Simulation4,253,369,3,sp1,Simulation4
Simulation4,254,1036,4,sp4,Simulation4
Simulation4,255,986,4,background,Simulation4
Simulation4,256,829,1,sp3,Simulation4
Simulation4,257,81,3,sp1,Simulation4
Simulation4,258,692,4,background,Simulation4
Simulation4,259,619,3,sp1,Simulation4
Simulation4,260,904,1,sp3,Simulation4
Simulation4,261,761,1,sp3,Simulation4
Simulation4,262,1001,4,sp4,Simulation4
Simulation4,263,647,2,sp2,Simulation4
Simulation4,264,375,3,sp1,Simulation4
Simulation4,265,566,2,sp2,Simulation4
Simulation4,266,1029,4,background,Simulation4
Simulation4,267,1251,4,sp4,Simulation4
Simulation4,268,639,2,sp2,Simulation4
Simulation4,269,23,2,sp2,Simulation4
Simulation4,270,859,4,sp4,Simulation4
Simulation4,271,17,0,background,Simulation4
Simulation4,272,557,4,background,Simulation4
Simulation4,273,1161,1,sp3,Simulation4
Simulation4,274,1067,4,background,Simulation4
Simulation4,275,714,1,sp4,Simulation4
Simulation4,276,334,3,sp1,Simulation4
Simulation4,277,299,0,sp1,Simulation4
Simulation4,278,894,1,background,Simulation4
Simulation4,279,124,0,background,Simulation4
Simulation4,280,313,1,background,Simulation4
Simulation4,281,420,4,background,Simulation4
Simulation4,282,1130,1,sp3,Simulation4
Simulation4,283,30,2,sp2,Simulation4
Simulation4,284,1122,1,sp3,Simulation4
Simulation4,285,1140,4,sp4,Simulation4
Simulation4,286,113,4,background,Simulation4
Simulation4,287,1133,0,sp3,Simulation4
Simulation4,288,114,3,sp1,Simulation4
Simulation4,289,1258,0,background,Simulation4
Simulation4,290,36,4,background,Simulation4
Simulation4,291,3,1,background,Simulation4
Simulation4,292,876,4,background,Simulation4
Simulation4,293,1294,1,background,Simulation4
Simulation4,294,206,2,sp2,Simulation4
Simulation4,295,271,2,sp2,Simulation4
Simulation4,296,1243,4,background,Simulation4
Simulation4,297,247,2,sp2,Simulation4
Simulation4,298,457,2,sp2,Simulation4
Simulation4,299,253,3,sp1,Simulation4
Simulation4,300,201,0,sp2,Simulation4
Simulation4,301,1070,4,sp4,Simulation4
Simulation4,302,297,3,sp1,Simulation4
Simulation4,303,85,4,background,Simulation4
Simulation4,304,311,2,sp2,Simulation4
Simulation4,305,145,1,background,Simulation4
Simulation4,306,690,4,background,Simulation4
Simulation4,307,1281,0,background,Simulation4
Simulation4,308,848,4,sp4,Simulation4
Simulation4,309,502,2,sp2,Simulation4
Simulation4,310,272,2,sp2,Simulation4
Simulation4,311,435,4,background,Simulation4
Simulation4,312,264,3,sp1,Simulation4
Simulation4,313,865,1,sp3,Simulation4
Simulation4,314,1078,1,background,Simulation4
Simulation4,315,330,0,sp1,Simulation4
Simulation4,316,895,4,background,Simulation4
Simulation4,317,671,4,sp4,Simulation4
Simulation4,318,349,4,background,Simulation4
Simulation4,319,137,2,sp2,Simulation4
Simulation4,320,130,2,sp2,Simulation4
Simulation4,321,233,3,sp1,Simulation4
Simulation4,322,993,0,background,Simulation4
Simulation4,323,423,4,background,Simulation4
Simulation4,324,1205,0,sp3,Simulation4
Simulation4,325,191,3,sp1,Simulation4
Simulation4,326,1113,0,background,Simulation4
Simulation4,327,31,2,sp2,Simulation4
Simulation4,328,242,0,background,Simulation4
Simulation4,329,22,2,sp2,Simulation4
Simulation4,330,477,0,sp1,Simulation4
Simulation4,331,831,1,sp3,Simulation4
Simulation4,332,723,1,sp3,Simulation4
Simulation4,333,156,0,background,Simulation4
Simulation4,334,1004,4,background,Simulation4
