section,obs_name,cluster,spatial_domain,x,y
Simulation2,529,1,sp2,0.8571429252624512,0.4000052213668823
Simulation2,478,0,sp1,-0.8571429252624512,0.5142909288406372
Simulation2,234,1,sp2,0.05714297294616699,1.3142908811569214
Simulation2,64,1,sp2,1.2000000476837158,1.8857194185256958
Simulation2,1087,4,sp3,-1.2000000476837158,-1.428566336631775
Simulation2,743,3,sp4,0.6285715103149414,-0.2857091426849365
Simulation2,539,1,sp2,2.0,0.4000052213668823
Simulation2,266,0,sp1,-0.3999999761581421,1.2000051736831665
Simulation2,963,0,sp4,1.085714340209961,-0.9714235067367554
Simulation2,959,3,background,0.6285715103149414,-0.9714235067367554
Simulation2,462,1,sp2,1.4285714626312256,0.6285766363143921
Simulation2,348,2,background,0.7428572177886963,0.9714337587356567
Simulation2,806,0,background,-0.3999999761581421,-0.5142806768417358
Simulation2,496,1,sp2,1.2000000476837158,0.5142909288406372
Simulation2,652,4,sp3,-1.5428571701049805,-0.05713772773742676
Simulation2,1179,3,sp4,1.085714340209961,-1.6571377515792847
Simulation2,861,3,sp4,1.7714285850524902,-0.6285663843154907
Simulation2,578,1,background,-1.7714285850524902,0.17143380641937256
Simulation2,63,1,sp2,1.085714340209961,1.8857194185256958
Simulation2,818,3,sp4,0.971428632736206,-0.5142806768417358
Simulation2,460,1,sp2,1.2000000476837158,0.6285766363143921
Simulation2,798,0,background,-1.3142857551574707,-0.5142806768417358
Simulation2,852,3,sp4,0.7428572177886963,-0.6285663843154907
Simulation2,142,1,sp2,1.8857142925262451,1.657148003578186
Simulation2,332,3,sp1,-1.085714340209961,0.9714337587356567
Simulation2,817,3,sp4,0.8571429252624512,-0.5142806768417358
Simulation2,725,4,sp3,-1.4285714626312256,-0.2857091426849365
Simulation2,1022,2,background,-0.3999999761581421,-1.1999949216842651
Simulation2,1112,2,background,1.6571428775787354,-1.428566336631775
Simulation2,46,0,sp1,-0.8571429252624512,1.8857194185256958
Simulation2,830,4,sp3,-1.7714285850524902,-0.6285663843154907
Simulation2,1015,4,sp3,-1.2000000476837158,-1.1999949216842651
Simulation2,104,1,sp2,1.6571428775787354,1.771433711051941
Simulation2,1201,4,sp3,-0.5142858028411865,-1.7714234590530396
Simulation2,1220,2,background,1.6571428775787354,-1.7714234590530396
Simulation2,696,2,background,-0.6285715103149414,-0.17142343521118164
Simulation2,490,1,sp2,0.5142858028411865,0.5142909288406372
Simulation2,319,1,sp2,1.5428571701049805,1.0857194662094116
Simulation2,893,3,sp4,1.3142857551574707,-0.7428520917892456
Simulation2,524,1,sp2,0.28571438789367676,0.4000052213668823
Simulation2,468,1,background,-2.0,0.5142909288406372
Simulation2,1239,4,sp3,-0.2857142686843872,-1.8857091665267944
Simulation2,992,2,background,0.28571438789367676,-1.0857092142105103
Simulation2,232,0,sp1,-0.17142856121063232,1.3142908811569214
Simulation2,61,1,sp2,0.8571429252624512,1.8857194185256958
Simulation2,1000,3,sp4,1.2000000476837158,-1.0857092142105103
Simulation2,79,0,sp1,-1.2000000476837158,1.771433711051941
Simulation2,404,0,sp1,-1.085714340209961,0.742862343788147
Simulation2,14,2,background,-0.3999999761581421,2.0000052452087402
Simulation2,16,2,background,-0.17142856121063232,2.0000052452087402
Simulation2,626,2,background,-0.3999999761581421,0.057148098945617676
Simulation2,853,3,sp4,0.8571429252624512,-0.6285663843154907
Simulation2,821,3,sp4,1.3142857551574707,-0.5142806768417358
Simulation2,1191,4,sp3,-1.6571428775787354,-1.7714234590530396
Simulation2,1005,2,background,1.7714285850524902,-1.0857092142105103
Simulation2,592,3,background,-0.17142856121063232,0.17143380641937256
Simulation2,562,1,sp2,0.5142858028411865,0.28571951389312744
Simulation2,1273,4,sp3,-0.5142858028411865,-1.9999948740005493
Simulation2,807,3,background,-0.2857142686843872,-0.5142806768417358
Simulation2,728,0,background,-1.085714340209961,-0.2857091426849365
Simulation2,452,1,sp2,0.28571438789367676,0.6285766363143921
Simulation2,1081,4,sp3,-1.8857142925262451,-1.428566336631775
Simulation2,1033,0,sp4,0.8571429252624512,-1.1999949216842651
Simulation2,937,4,sp3,-1.8857142925262451,-0.9714235067367554
Simulation2,600,1,sp2,0.7428572177886963,0.17143380641937256
Simulation2,170,1,sp2,0.971428632736206,1.5428622961044312
Simulation2,194,2,background,-0.3999999761581421,1.4285765886306763
Simulation2,702,3,sp4,0.05714297294616699,-0.17142343521118164
Simulation2,212,1,sp2,1.6571428775787354,1.4285765886306763
Simulation2,450,1,sp2,0.05714297294616699,0.6285766363143921
Simulation2,747,3,sp4,1.085714340209961,-0.2857091426849365
Simulation2,255,3,sp1,-1.6571428775787354,1.2000051736831665
Simulation2,1008,4,sp3,-2.0,-1.1999949216842651
Simulation2,646,1,sp2,1.8857142925262451,0.057148098945617676
Simulation2,120,3,background,-0.6285715103149414,1.657148003578186
Simulation2,537,1,sp2,1.7714285850524902,0.4000052213668823
Simulation2,96,1,sp2,0.7428572177886963,1.771433711051941
Simulation2,223,0,sp1,-1.2000000476837158,1.3142908811569214
Simulation2,1,3,background,-1.8857142925262451,2.0000052452087402
Simulation2,627,2,background,-0.2857142686843872,0.057148098945617676
Simulation2,837,2,background,-0.971428632736206,-0.6285663843154907
Simulation2,1116,4,sp3,-2.0,-1.5428520441055298
Simulation2,643,1,sp2,1.5428571701049805,0.057148098945617676
Simulation2,915,2,background,-0.2857142686843872,-0.8571377992630005
Simulation2,889,3,sp4,0.8571429252624512,-0.7428520917892456
Simulation2,283,1,sp2,1.5428571701049805,1.2000051736831665
Simulation2,878,0,background,-0.3999999761581421,-0.7428520917892456
Simulation2,871,3,sp3,-1.2000000476837158,-0.7428520917892456
Simulation2,519,0,background,-0.2857142686843872,0.4000052213668823
Simulation2,43,0,sp1,-1.2000000476837158,1.8857194185256958
Simulation2,1158,4,sp3,-1.3142857551574707,-1.6571377515792847
Simulation2,482,2,background,-0.3999999761581421,0.5142909288406372
