section,cluster,count,fraction
Mouse_Thymus1,0,461,0.09814775388545881
Mouse_Thymus1,1,472,0.10048967426016607
Mouse_Thymus1,2,36,0.0076644666808601235
Mouse_Thymus1,3,1296,0.27592080051096446
Mouse_Thymus1,4,187,0.03981264637002342
Mouse_Thymus1,5,314,0.06685118160527996
Mouse_Thymus1,6,246,0.052373855652544175
Mouse_Thymus1,7,371,0.07898658718330849
Mouse_Thymus1,8,1052,0.2239727485629125
Mouse_Thymus1,9,262,0.05578028528848201
Mouse_Thymus2,0,953,0.22407712203150718
Mouse_Thymus2,1,663,0.15588996002821537
Mouse_Thymus2,2,45,0.010580766517752175
Mouse_Thymus2,3,818,0.19233482247825065
Mouse_Thymus2,4,323,0.07594639078297673
Mouse_Thymus2,5,662,0.15565483188337645
Mouse_Thymus2,6,121,0.028450505525511403
Mouse_Thymus2,7,293,0.06889254643780861
Mouse_Thymus2,8,144,0.03385845285680696
Mouse_Thymus2,9,231,0.0543146014577945
Mouse_Thymus3,0,966,0.2079207920792079
Mouse_Thymus3,1,904,0.19457597933706414
Mouse_Thymus3,2,1101,0.23697804563065003
Mouse_Thymus3,3,120,0.02582866982350409
Mouse_Thymus3,4,61,0.013129573826947911
Mouse_Thymus3,5,307,0.06607834696513129
Mouse_Thymus3,6,127,0.027335342229875163
Mouse_Thymus3,7,419,0.09018510546706844
Mouse_Thymus3,8,151,0.03250107619457598
Mouse_Thymus3,9,490,0.10546706844597503
Mouse_Thymus4,0,180,0.04257332071901608
Mouse_Thymus4,1,751,0.17762535477767266
Mouse_Thymus4,2,407,0.09626300851466414
Mouse_Thymus4,3,272,0.06433301797540208
Mouse_Thymus4,4,890,0.21050141911069065
Mouse_Thymus4,5,84,0.019867549668874173
Mouse_Thymus4,6,297,0.07024597918637654
Mouse_Thymus4,7,90,0.02128666035950804
Mouse_Thymus4,8,850,0.2010406811731315
Mouse_Thymus4,9,407,0.09626300851466414
