section,cluster,count,fraction
section1,0,33012,0.04961233786044163
section1,1,34846,0.052368578852688384
section1,2,51928,0.07804039380882749
section1,3,34286,0.05152697854971228
section1,4,50860,0.07643534180243733
section1,5,55243,0.08302236703090927
section1,6,42698,0.06416901738656054
section1,7,36864,0.055401345658770154
section1,8,42083,0.06324475991097071
section1,9,41147,0.0618380851188535
section1,10,36794,0.055296145620898136
section1,11,30759,0.046226399498646674
section1,12,40667,0.06111671343058826
section1,13,46383,0.06970704795168012
section1,14,52453,0.07882939409286759
section1,15,35376,0.05316509342514792
section2,0,19792,0.04904314815778454
section2,1,25338,0.06278573605608047
section2,2,29604,0.0733565762966377
section2,3,36851,0.09131411948072544
section2,4,28376,0.07031368088749464
section2,5,39139,0.09698361841893335
section2,6,26414,0.06545198643086705
section2,7,29366,0.0727668294665269
section2,8,15754,0.039037275468762005
section2,9,17117,0.04241469113868219
section2,10,30229,0.07490528120764292
section2,11,12390,0.0307015261557675
section2,12,17147,0.04248902897441044
section2,13,30916,0.07660761764581986
section2,14,24232,0.060045147845565625
section2,15,20898,0.051783736368299374
