section,spot_index,obs_name,cluster,spatial_domain,stage
Simulation3,0,529,2,sp2,Simulation3
Simulation3,1,478,4,sp1,Simulation3
Simulation3,2,234,0,sp2,Simulation3
Simulation3,3,64,2,sp2,Simulation3
Simulation3,4,1087,3,sp3,Simulation3
Simulation3,5,743,5,sp4,Simulation3
Simulation3,6,539,8,sp2,Simulation3
Simulation3,7,266,4,sp1,Simulation3
Simulation3,8,963,7,sp4,Simulation3
Simulation3,9,959,6,background,Simulation3
Simulation3,10,462,9,sp2,Simulation3
Simulation3,11,348,1,background,Simulation3
Simulation3,12,806,2,background,Simulation3
Simulation3,13,496,0,sp2,Simulation3
Simulation3,14,652,7,sp3,Simulation3
Simulation3,15,1179,5,sp4,Simulation3
Simulation3,16,861,5,sp4,Simulation3
Simulation3,17,578,9,background,Simulation3
Simulation3,18,63,0,sp2,Simulation3
Simulation3,19,818,5,sp4,Simulation3
Simulation3,20,460,0,sp2,Simulation3
Simulation3,21,798,2,background,Simulation3
Simulation3,22,852,5,sp4,Simulation3
Simulation3,23,142,2,sp2,Simulation3
Simulation3,24,332,8,sp1,Simulation3
Simulation3,25,817,5,sp4,Simulation3
Simulation3,26,725,9,sp3,Simulation3
Simulation3,27,1022,1,background,Simulation3
Simulation3,28,1112,1,background,Simulation3
Simulation3,29,46,4,sp1,Simulation3
Simulation3,30,830,2,sp3,Simulation3
Simulation3,31,1015,3,sp3,Simulation3
Simulation3,32,104,0,sp2,Simulation3
Simulation3,33,1201,6,sp3,Simulation3
Simulation3,34,1220,1,background,Simulation3
Simulation3,35,696,1,background,Simulation3
Simulation3,36,490,0,sp2,Simulation3
Simulation3,37,319,0,sp2,Simulation3
Simulation3,38,893,6,sp4,Simulation3
Simulation3,39,524,0,sp2,Simulation3
Simulation3,40,468,9,background,Simulation3
Simulation3,41,1239,3,sp3,Simulation3
Simulation3,42,992,1,background,Simulation3
Simulation3,43,232,4,sp1,Simulation3
Simulation3,44,61,9,sp2,Simulation3
Simulation3,45,1000,6,sp4,Simulation3
Simulation3,46,79,4,sp1,Simulation3
Simulation3,47,404,4,sp1,Simulation3
Simulation3,48,14,1,background,Simulation3
Simulation3,49,16,1,background,Simulation3
Simulation3,50,626,1,background,Simulation3
Simulation3,51,853,5,sp4,Simulation3
Simulation3,52,821,5,sp4,Simulation3
Simulation3,53,1191,9,sp3,Simulation3
Simulation3,54,1005,1,background,Simulation3
Simulation3,55,592,6,background,Simulation3
Simulation3,56,562,2,sp2,Simulation3
Simulation3,57,1273,9,sp3,Simulation3
Simulation3,58,807,6,background,Simulation3
Simulation3,59,728,2,background,Simulation3
Simulation3,60,452,6,sp2,Simulation3
Simulation3,61,1081,3,sp3,Simulation3
Simulation3,62,1033,7,sp4,Simulation3
Simulation3,63,937,9,sp3,Simulation3
Simulation3,64,600,2,sp2,Simulation3
Simulation3,65,170,0,sp2,Simulation3
Simulation3,66,194,1,background,Simulation3
Simulation3,67,702,5,sp4,Simulation3
Simulation3,68,212,0,sp2,Simulation3
Simulation3,69,450,2,sp2,Simulation3
Simulation3,70,747,5,sp4,Simulation3
Simulation3,71,255,4,sp1,Simulation3
Simulation3,72,1008,6,sp3,Simulation3
Simulation3,73,646,0,sp2,Simulation3
