row_index,selected_spot_index,cluster,x,y
0,0,2,47.0,71.0
1,1,0,49.0,43.0
2,2,0,28.0,86.0
3,3,2,51.0,41.0
4,4,0,24.0,6.0
5,5,4,12.0,10.0
6,6,2,50.0,6.0
7,7,2,58.0,26.0
8,8,1,67.0,55.0
9,9,4,16.0,8.0
10,10,3,67.0,21.0
11,11,2,38.0,104.0
12,12,0,52.0,18.0
13,13,1,59.0,15.0
14,14,0,29.0,49.0
15,15,4,59.0,77.0
16,16,3,67.0,19.0
17,17,4,39.0,45.0
18,18,2,68.0,72.0
19,19,1,54.0,98.0
20,20,2,30.0,108.0
21,21,3,10.0,2.0
22,22,2,35.0,17.0
23,23,3,14.0,82.0
24,24,1,64.0,58.0
25,25,0,21.0,75.0
26,26,4,35.0,39.0
27,27,3,7.0,39.0
28,28,4,38.0,12.0
29,29,2,27.0,101.0
30,30,0,7.0,27.0
31,31,4,14.0,24.0
32,32,1,50.0,4.0
33,33,4,18.0,12.0
34,34,2,24.0,58.0
35,35,2,56.0,26.0
36,36,3,7.0,53.0
37,37,4,26.0,56.0
38,38,2,41.0,99.0
39,39,3,69.0,81.0
40,40,0,14.0,52.0
41,41,1,60.0,44.0
42,42,2,49.0,91.0
43,43,2,36.0,110.0
44,44,4,39.0,79.0
45,45,2,53.0,41.0
46,46,4,19.0,71.0
47,47,4,22.0,48.0
48,48,1,63.0,77.0
49,49,0,19.0,13.0
50,50,2,42.0,100.0
51,51,3,5.0,55.0
52,52,3,67.0,25.0
53,53,0,37.0,61.0
54,54,4,12.0,60.0
55,55,4,12.0,42.0
56,56,4,53.0,97.0
57,57,1,66.0,26.0
58,58,0,60.0,70.0
59,59,0,15.0,13.0
60,60,2,51.0,83.0
61,61,4,34.0,8.0
62,62,0,37.0,77.0
63,63,0,32.0,26.0
64,64,3,5.0,47.0
65,65,2,45.0,3.0
66,66,2,56.0,52.0
67,67,4,60.0,54.0
68,68,4,51.0,27.0
69,69,2,25.0,101.0
70,70,4,34.0,46.0
71,71,2,18.0,40.0
72,72,2,66.0,80.0
73,73,2,66.0,74.0
74,74,1,48.0,110.0
75,75,3,6.0,54.0
76,76,1,62.0,34.0
77,77,4,13.0,25.0
78,78,1,28.0,70.0
79,79,2,20.0,0.0
80,80,0,10.0,20.0
81,81,2,24.0,0.0
82,82,2,39.0,71.0
83,83,4,30.0,14.0
84,84,4,46.0,28.0
85,85,4,57.0,73.0
86,86,1,48.0,4.0
87,87,4,18.0,70.0
88,88,2,57.0,31.0
89,89,4,29.0,25.0
90,90,2,50.0,12.0
91,91,0,28.0,100.0
92,92,1,64.0,26.0
93,93,1,34.0,60.0
94,94,1,67.0,53.0
95,95,2,49.0,15.0
96,96,4,47.0,27.0
97,97,2,56.0,16.0
98,98,0,52.0,32.0
99,99,2,27.0,111.0
100,100,0,16.0,66.0
101,101,0,10.0,42.0
102,102,4,20.0,72.0
103,103,3,69.0,35.0
104,104,2,45.0,97.0
105,105,4,15.0,55.0
106,106,2,60.0,98.0
107,107,0,23.0,1.0
108,108,2,34.0,16.0
