section,cluster,count,fraction
Mouse_Thymus1,0,505,0.10751543538428784
Mouse_Thymus1,2,3496,0.7443048754524164
Mouse_Thymus1,4,488,0.1038961038961039
Mouse_Thymus1,6,1,0.00021290185224611454
Mouse_Thymus1,7,198,0.04215456674473068
Mouse_Thymus1,11,9,0.0019161166702150309
Mouse_Thymus2,1,890,0.20926404890665412
Mouse_Thymus2,3,833,0.1958617446508347
Mouse_Thymus2,5,375,0.08817305431460146
Mouse_Thymus2,6,226,0.05313896073359981
Mouse_Thymus2,7,83,0.01951563602163179
Mouse_Thymus2,8,414,0.09734305196332001
Mouse_Thymus2,9,403,0.0947566423700917
Mouse_Thymus2,10,950,0.22337173759699036
Mouse_Thymus2,11,79,0.01857512344227604
Mouse_Thymus3,1,946,0.20361601377529057
Mouse_Thymus3,3,921,0.1982350408953939
Mouse_Thymus3,5,481,0.10352991820921223
Mouse_Thymus3,6,246,0.052948773138183386
Mouse_Thymus3,7,88,0.018941024537236333
Mouse_Thymus3,8,469,0.10094705122686182
Mouse_Thymus3,9,332,0.07145931984502799
Mouse_Thymus3,10,1059,0.2279380111924236
Mouse_Thymus3,11,104,0.02238484718037021
Mouse_Thymus4,1,880,0.20813623462630085
Mouse_Thymus4,3,847,0.20033112582781457
Mouse_Thymus4,5,470,0.11116367076631978
Mouse_Thymus4,6,201,0.04754020813623463
Mouse_Thymus4,7,84,0.019867549668874173
Mouse_Thymus4,8,362,0.08561967833491012
Mouse_Thymus4,9,369,0.08727530747398297
Mouse_Thymus4,10,932,0.22043519394512773
Mouse_Thymus4,11,83,0.019631031220435195
