section,cluster,count,fraction
Mouse_Thymus1,0,538,0.11454119650840962
Mouse_Thymus1,1,247,0.05258675750479029
Mouse_Thymus1,2,314,0.06685118160527996
Mouse_Thymus1,3,398,0.08473493719395359
Mouse_Thymus1,4,264,0.05620608899297424
Mouse_Thymus1,5,648,0.13796040025548223
Mouse_Thymus1,6,194,0.04130295933574622
Mouse_Thymus1,7,2094,0.4458164786033639
Mouse_Thymus2,0,354,0.08323536327298378
Mouse_Thymus2,1,659,0.15494944744885963
Mouse_Thymus2,2,168,0.03950152833294145
Mouse_Thymus2,3,791,0.18598636256759934
Mouse_Thymus2,4,942,0.22149071243827886
Mouse_Thymus2,5,364,0.08558664472137315
Mouse_Thymus2,6,658,0.1547143193040207
Mouse_Thymus2,7,317,0.0745356219139431
Mouse_Thymus3,0,123,0.026474386569091693
Mouse_Thymus3,1,1119,0.24085234610417564
Mouse_Thymus3,2,1193,0.2567800258286698
Mouse_Thymus3,3,125,0.026904864399483426
Mouse_Thymus3,4,61,0.013129573826947911
Mouse_Thymus3,5,684,0.14722341799397332
Mouse_Thymus3,6,987,0.21244080929832113
Mouse_Thymus3,7,354,0.07619457597933707
Mouse_Thymus4,0,348,0.08230842005676443
Mouse_Thymus4,1,100,0.023651844843897825
Mouse_Thymus4,2,947,0.22398297067171238
Mouse_Thymus4,3,1079,0.25520340586565754
Mouse_Thymus4,4,91,0.02152317880794702
Mouse_Thymus4,5,522,0.12346263008514664
Mouse_Thymus4,6,945,0.22350993377483444
Mouse_Thymus4,7,196,0.046357615894039736
