section,obs_name,cluster,x,y
Mouse_Thymus3,110_38,1,17188.0,14478.0
Mouse_Thymus3,48_23,2,10988.0,12978.0
Mouse_Thymus3,71_20,1,13288.0,12678.0
Mouse_Thymus3,94_54,2,15588.0,16078.0
Mouse_Thymus3,108_57,8,16988.0,16378.0
Mouse_Thymus3,94_23,5,15588.0,12978.0
Mouse_Thymus3,69_34,7,13088.0,14078.0
Mouse_Thymus3,13_51,5,7488.0,15778.0
Mouse_Thymus3,104_42,5,16588.0,14878.0
Mouse_Thymus3,115_65,2,17688.0,17178.0
Mouse_Thymus3,111_42,5,17288.0,14878.0
Mouse_Thymus3,63_20,5,12488.0,12678.0
Mouse_Thymus3,17_39,6,7888.0,14578.0
Mouse_Thymus3,9_46,2,7088.0,15278.0
Mouse_Thymus3,89_44,6,15088.0,15078.0
Mouse_Thymus3,99_40,5,16088.0,14678.0
Mouse_Thymus3,82_0,9,14388.0,10678.0
Mouse_Thymus3,72_27,5,13388.0,13378.0
Mouse_Thymus3,64_27,1,12588.0,13378.0
Mouse_Thymus3,78_46,6,13988.0,15278.0
Mouse_Thymus3,58_43,8,11988.0,14978.0
Mouse_Thymus3,66_45,6,12788.0,15178.0
Mouse_Thymus3,89_14,8,15088.0,12078.0
Mouse_Thymus3,78_8,6,13988.0,11478.0
Mouse_Thymus3,78_18,5,13988.0,12478.0
Mouse_Thymus3,21_59,2,8288.0,16578.0
Mouse_Thymus3,96_24,5,15788.0,13078.0
Mouse_Thymus3,63_29,2,12488.0,13578.0
Mouse_Thymus3,88_9,6,14988.0,11578.0
Mouse_Thymus3,53_31,1,11488.0,13778.0
Mouse_Thymus3,88_49,6,14988.0,15578.0
Mouse_Thymus3,45_38,5,10688.0,14478.0
Mouse_Thymus3,117_46,2,17888.0,15278.0
Mouse_Thymus3,29_46,5,9088.0,15278.0
Mouse_Thymus3,87_26,1,14888.0,13278.0
Mouse_Thymus3,75_26,5,13688.0,13278.0
Mouse_Thymus3,55_23,1,11688.0,12978.0
Mouse_Thymus3,67_32,8,12888.0,13878.0
Mouse_Thymus3,78_12,1,13988.0,11878.0
Mouse_Thymus3,115_52,2,17688.0,15878.0
Mouse_Thymus3,94_31,6,15588.0,13778.0
Mouse_Thymus3,0_47,7,6188.0,15378.0
Mouse_Thymus3,68_47,8,12988.0,15378.0
Mouse_Thymus3,26_60,8,8788.0,16678.0
Mouse_Thymus3,109_39,5,17088.0,14578.0
Mouse_Thymus3,48_25,1,10988.0,13178.0
Mouse_Thymus3,111_50,6,17288.0,15678.0
Mouse_Thymus3,43_26,6,10488.0,13278.0
Mouse_Thymus3,94_52,7,15588.0,15878.0
Mouse_Thymus3,91_17,5,15288.0,12378.0
Mouse_Thymus3,25_32,9,8688.0,13878.0
Mouse_Thymus3,112_46,5,17388.0,15278.0
Mouse_Thymus3,37_55,6,9888.0,16178.0
Mouse_Thymus3,82_47,6,14388.0,15378.0
Mouse_Thymus3,83_4,8,14488.0,11078.0
Mouse_Thymus3,95_18,6,15688.0,12478.0
Mouse_Thymus3,79_19,5,14088.0,12578.0
Mouse_Thymus3,103_32,5,16488.0,13878.0
Mouse_Thymus3,61_41,6,12288.0,14778.0
Mouse_Thymus3,28_43,5,8988.0,14978.0
Mouse_Thymus3,65_7,6,12688.0,11378.0
Mouse_Thymus3,63_26,5,12488.0,13278.0
Mouse_Thymus3,118_46,6,17988.0,15278.0
Mouse_Thymus3,24_35,2,8588.0,14178.0
Mouse_Thymus3,46_33,1,10788.0,13978.0
