section,obs_name,cluster,spatial_domain,x,y
Simulation5,529,5,sp2,0.8571429252624512,0.4000052213668823
Simulation5,478,6,sp1,-0.8571429252624512,0.5142909288406372
Simulation5,234,0,sp2,0.05714297294616699,1.3142908811569214
Simulation5,64,5,sp2,1.2000000476837158,1.8857194185256958
Simulation5,1087,9,sp3,-1.2000000476837158,-1.428566336631775
Simulation5,743,4,sp4,0.6285715103149414,-0.2857091426849365
Simulation5,539,2,sp2,2.0,0.4000052213668823
Simulation5,266,6,sp1,-0.3999999761581421,1.2000051736831665
Simulation5,963,3,sp4,1.085714340209961,-0.9714235067367554
Simulation5,959,8,background,0.6285715103149414,-0.9714235067367554
Simulation5,462,7,sp2,1.4285714626312256,0.6285766363143921
Simulation5,348,1,background,0.7428572177886963,0.9714337587356567
Simulation5,806,5,background,-0.3999999761581421,-0.5142806768417358
Simulation5,496,0,sp2,1.2000000476837158,0.5142909288406372
Simulation5,652,3,sp3,-1.5428571701049805,-0.05713772773742676
Simulation5,1179,4,sp4,1.085714340209961,-1.6571377515792847
Simulation5,861,4,sp4,1.7714285850524902,-0.6285663843154907
Simulation5,578,7,background,-1.7714285850524902,0.17143380641937256
Simulation5,63,0,sp2,1.085714340209961,1.8857194185256958
Simulation5,818,4,sp4,0.971428632736206,-0.5142806768417358
Simulation5,460,0,sp2,1.2000000476837158,0.6285766363143921
Simulation5,798,5,background,-1.3142857551574707,-0.5142806768417358
Simulation5,852,4,sp4,0.7428572177886963,-0.6285663843154907
Simulation5,142,5,sp2,1.8857142925262451,1.657148003578186
Simulation5,332,2,sp1,-1.085714340209961,0.9714337587356567
Simulation5,817,4,sp4,0.8571429252624512,-0.5142806768417358
Simulation5,725,7,sp3,-1.4285714626312256,-0.2857091426849365
Simulation5,1022,1,background,-0.3999999761581421,-1.1999949216842651
Simulation5,1112,1,background,1.6571428775787354,-1.428566336631775
Simulation5,46,6,sp1,-0.8571429252624512,1.8857194185256958
Simulation5,830,5,sp3,-1.7714285850524902,-0.6285663843154907
Simulation5,1015,9,sp3,-1.2000000476837158,-1.1999949216842651
Simulation5,104,0,sp2,1.6571428775787354,1.771433711051941
Simulation5,1201,8,sp3,-0.5142858028411865,-1.7714234590530396
Simulation5,1220,1,background,1.6571428775787354,-1.7714234590530396
Simulation5,696,1,background,-0.6285715103149414,-0.17142343521118164
Simulation5,490,0,sp2,0.5142858028411865,0.5142909288406372
Simulation5,319,0,sp2,1.5428571701049805,1.0857194662094116
Simulation5,893,4,sp4,1.3142857551574707,-0.7428520917892456
Simulation5,524,0,sp2,0.28571438789367676,0.4000052213668823
Simulation5,468,7,background,-2.0,0.5142909288406372
Simulation5,1239,9,sp3,-0.2857142686843872,-1.8857091665267944
Simulation5,992,1,background,0.28571438789367676,-1.0857092142105103
Simulation5,232,6,sp1,-0.17142856121063232,1.3142908811569214
Simulation5,61,7,sp2,0.8571429252624512,1.8857194185256958
Simulation5,1000,4,sp4,1.2000000476837158,-1.0857092142105103
Simulation5,79,6,sp1,-1.2000000476837158,1.771433711051941
Simulation5,404,6,sp1,-1.085714340209961,0.742862343788147
Simulation5,14,1,background,-0.3999999761581421,2.0000052452087402
Simulation5,16,1,background,-0.17142856121063232,2.0000052452087402
Simulation5,626,1,background,-0.3999999761581421,0.057148098945617676
Simulation5,853,4,sp4,0.8571429252624512,-0.6285663843154907
Simulation5,821,4,sp4,1.3142857551574707,-0.5142806768417358
Simulation5,1191,7,sp3,-1.6571428775787354,-1.7714234590530396
Simulation5,1005,1,background,1.7714285850524902,-1.0857092142105103
Simulation5,592,8,background,-0.17142856121063232,0.17143380641937256
Simulation5,562,5,sp2,0.5142858028411865,0.28571951389312744
Simulation5,1273,7,sp3,-0.5142858028411865,-1.9999948740005493
Simulation5,807,8,background,-0.2857142686843872,-0.5142806768417358
Simulation5,728,5,background,-1.085714340209961,-0.2857091426849365
Simulation5,452,8,sp2,0.28571438789367676,0.6285766363143921
Simulation5,1081,9,sp3,-1.8857142925262451,-1.428566336631775
Simulation5,1033,3,sp4,0.8571429252624512,-1.1999949216842651
Simulation5,937,7,sp3,-1.8857142925262451,-0.9714235067367554
Simulation5,600,5,sp2,0.7428572177886963,0.17143380641937256
Simulation5,170,0,sp2,0.971428632736206,1.5428622961044312
Simulation5,194,1,background,-0.3999999761581421,1.4285765886306763
Simulation5,702,4,sp4,0.05714297294616699,-0.17142343521118164
Simulation5,212,0,sp2,1.6571428775787354,1.4285765886306763
Simulation5,450,5,sp2,0.05714297294616699,0.6285766363143921
Simulation5,747,4,sp4,1.085714340209961,-0.2857091426849365
Simulation5,255,6,sp1,-1.6571428775787354,1.2000051736831665
Simulation5,1008,8,sp3,-2.0,-1.1999949216842651
Simulation5,646,0,sp2,1.8857142925262451,0.057148098945617676
Simulation5,120,8,background,-0.6285715103149414,1.657148003578186
Simulation5,537,7,sp2,1.7714285850524902,0.4000052213668823
Simulation5,96,0,sp2,0.7428572177886963,1.771433711051941
Simulation5,223,6,sp1,-1.2000000476837158,1.3142908811569214
Simulation5,1,8,background,-1.8857142925262451,2.0000052452087402
Simulation5,627,1,background,-0.2857142686843872,0.057148098945617676
Simulation5,837,1,background,-0.971428632736206,-0.6285663843154907
Simulation5,1116,8,sp3,-2.0,-1.5428520441055298
Simulation5,643,5,sp2,1.5428571701049805,0.057148098945617676
Simulation5,915,1,background,-0.2857142686843872,-0.8571377992630005
Simulation5,889,4,sp4,0.8571429252624512,-0.7428520917892456
Simulation5,283,7,sp2,1.5428571701049805,1.2000051736831665
Simulation5,878,5,background,-0.3999999761581421,-0.7428520917892456
Simulation5,871,3,sp3,-1.2000000476837158,-0.7428520917892456
Simulation5,519,5,background,-0.2857142686843872,0.4000052213668823
Simulation5,43,6,sp1,-1.2000000476837158,1.8857194185256958
Simulation5,1158,9,sp3,-1.3142857551574707,-1.6571377515792847
Simulation5,482,1,background,-0.3999999761581421,0.5142909288406372
Simulation5,800,1,background,-1.085714340209961,-0.5142806768417358
Simulation5,169,0,sp2,0.8571429252624512,1.5428622961044312
Simulation5,347,7,sp2,0.6285715103149414,0.9714337587356567
Simulation5,53,3,background,-0.05714285373687744,1.8857194185256958
Simulation5,710,4,sp4,0.971428632736206,-0.17142343521118164
Simulation5,422,1,background,0.971428632736206,0.742862343788147
Simulation5,15,1,background,-0.2857142686843872,2.0000052452087402
Simulation5,412,6,sp1,-0.17142856121063232,0.742862343788147
Simulation5,220,6,sp1,-1.5428571701049805,1.3142908811569214
Simulation5,1006,1,background,1.8857142925262451,-1.0857092142105103
Simulation5,926,4,sp4,0.971428632736206,-0.8571377992630005
Simulation5,1194,7,sp3,-1.3142857551574707,-1.7714234590530396
Simulation5,306,0,sp2,0.05714297294616699,1.0857194662094116
Simulation5,463,5,sp2,1.5428571701049805,0.6285766363143921
Simulation5,772,8,background,-0.17142856121063232,-0.3999948501586914
Simulation5,440,6,sp1,-1.085714340209961,0.6285766363143921
Simulation5,1262,9,sp3,-1.7714285850524902,-1.9999948740005493
Simulation5,826,4,sp4,1.8857142925262451,-0.5142806768417358
Simulation5,98,0,sp2,0.971428632736206,1.771433711051941
Simulation5,1206,5,background,0.05714297294616699,-1.7714234590530396
Simulation5,95,0,sp2,0.6285715103149414,1.771433711051941
Simulation5,877,8,background,-0.5142858028411865,-0.7428520917892456
Simulation5,1280,1,background,0.28571438789367676,-1.9999948740005493
Simulation5,403,6,sp1,-1.2000000476837158,0.742862343788147
Simulation5,5,1,background,-1.4285714626312256,2.0000052452087402
Simulation5,372,6,sp1,-0.6285715103149414,0.8571480512619019
Simulation5,917,1,background,-0.05714285373687744,-0.8571377992630005
Simulation5,277,8,background,0.8571429252624512,1.2000051736831665
Simulation5,388,7,background,1.2000000476837158,0.8571480512619019
Simulation5,153,7,sp1,-0.971428632736206,1.5428622961044312
Simulation5,1141,5,sp4,0.8571429252624512,-1.5428520441055298
Simulation5,102,0,sp2,1.4285714626312256,1.771433711051941
Simulation5,908,7,sp3,-1.085714340209961,-0.8571377992630005
Simulation5,634,0,sp2,0.5142858028411865,0.057148098945617676
Simulation5,35,0,sp2,2.0,2.0000052452087402
Simulation5,909,3,sp3,-0.971428632736206,-0.8571377992630005
Simulation5,1233,9,sp3,-0.971428632736206,-1.8857091665267944
Simulation5,26,5,sp2,0.971428632736206,2.0000052452087402
Simulation5,1040,2,background,1.6571428775787354,-1.1999949216842651
Simulation5,497,0,sp2,1.3142857551574707,0.5142909288406372
Simulation5,436,1,background,-1.5428571701049805,0.6285766363143921
Simulation5,159,1,background,-0.2857142686843872,1.5428622961044312
Simulation5,695,2,background,-0.7428572177886963,-0.17142343521118164
Simulation5,1150,1,background,1.8857142925262451,-1.5428520441055298
Simulation5,732,1,background,-0.6285715103149414,-0.2857091426849365
Simulation5,1182,1,background,1.4285714626312256,-1.6571377515792847
Simulation5,438,6,sp1,-1.3142857551574707,0.6285766363143921
Simulation5,804,1,background,-0.6285715103149414,-0.5142806768417358
Simulation5,534,5,sp2,1.4285714626312256,0.4000052213668823
Simulation5,322,0,sp2,1.8857142925262451,1.0857194662094116
Simulation5,567,3,sp2,1.085714340209961,0.28571951389312744
Simulation5,801,7,background,-0.971428632736206,-0.5142806768417358
Simulation5,1053,9,sp3,-0.971428632736206,-1.31428062915802
Simulation5,97,0,sp2,0.8571429252624512,1.771433711051941
Simulation5,165,0,sp2,0.40000009536743164,1.5428622961044312
Simulation5,1105,3,sp4,0.8571429252624512,-1.428566336631775
Simulation5,1269,9,sp3,-0.971428632736206,-1.9999948740005493
Simulation5,213,0,sp2,1.7714285850524902,1.4285765886306763
Simulation5,685,5,sp3,-1.8857142925262451,-0.17142343521118164
Simulation5,1142,4,sp4,0.971428632736206,-1.5428520441055298
Simulation5,633,7,sp2,0.40000009536743164,0.057148098945617676
Simulation5,588,1,background,-0.6285715103149414,0.17143380641937256
Simulation5,940,3,sp3,-1.5428571701049805,-0.9714235067367554
Simulation5,1240,9,sp3,-0.17142856121063232,-1.8857091665267944
Simulation5,824,4,sp4,1.6571428775787354,-0.5142806768417358
Simulation5,32,8,sp2,1.6571428775787354,2.0000052452087402
Simulation5,675,4,sp4,1.085714340209961,-0.05713772773742676
Simulation5,402,6,sp1,-1.3142857551574707,0.742862343788147
Simulation5,353,1,background,1.3142857551574707,0.9714337587356567
Simulation5,668,4,sp4,0.28571438789367676,-0.05713772773742676
Simulation5,376,6,sp1,-0.17142856121063232,0.8571480512619019
Simulation5,1275,9,sp3,-0.2857142686843872,-1.9999948740005493
Simulation5,1013,9,sp3,-1.4285714626312256,-1.1999949216842651
Simulation5,881,1,background,-0.05714285373687744,-0.7428520917892456
Simulation5,1011,9,sp3,-1.6571428775787354,-1.1999949216842651
Simulation5,933,8,background,1.7714285850524902,-0.8571377992630005
Simulation5,483,5,background,-0.2857142686843872,0.5142909288406372
Simulation5,869,9,sp3,-1.4285714626312256,-0.7428520917892456
Simulation5,486,0,sp2,0.05714297294616699,0.5142909288406372
Simulation5,302,6,sp1,-0.3999999761581421,1.0857194662094116
Simulation5,602,3,sp2,0.971428632736206,0.17143380641937256
Simulation5,1216,4,sp4,1.2000000476837158,-1.7714234590530396
Simulation5,1119,5,sp3,-1.6571428775787354,-1.5428520441055298
Simulation5,1177,4,sp4,0.8571429252624512,-1.6571377515792847
Simulation5,361,6,sp1,-1.8857142925262451,0.8571480512619019
Simulation5,1293,7,background,1.7714285850524902,-1.9999948740005493
Simulation5,546,6,sp1,-1.3142857551574707,0.28571951389312744
Simulation5,267,6,sp1,-0.2857142686843872,1.2000051736831665
Simulation5,552,1,background,-0.6285715103149414,0.28571951389312744
