section,obs_name,cluster,spatial_domain,x,y
Simulation1,529,3,sp2,0.8571429252624512,0.4000052213668823
Simulation1,478,8,sp1,-0.8571429252624512,0.5142909288406372
Simulation1,234,6,sp2,0.05714297294616699,1.3142908811569214
Simulation1,64,3,sp2,1.2000000476837158,1.8857194185256958
Simulation1,1087,5,sp3,-1.2000000476837158,-1.428566336631775
Simulation1,743,4,sp4,0.6285715103149414,-0.2857091426849365
Simulation1,539,9,sp2,2.0,0.4000052213668823
Simulation1,266,8,sp1,-0.3999999761581421,1.2000051736831665
Simulation1,963,4,sp4,1.085714340209961,-0.9714235067367554
Simulation1,959,2,background,0.6285715103149414,-0.9714235067367554
Simulation1,462,0,sp2,1.4285714626312256,0.6285766363143921
Simulation1,348,1,background,0.7428572177886963,0.9714337587356567
Simulation1,806,3,background,-0.3999999761581421,-0.5142806768417358
Simulation1,496,6,sp2,1.2000000476837158,0.5142909288406372
Simulation1,652,3,sp3,-1.5428571701049805,-0.05713772773742676
Simulation1,1179,4,sp4,1.085714340209961,-1.6571377515792847
Simulation1,861,4,sp4,1.7714285850524902,-0.6285663843154907
Simulation1,578,0,background,-1.7714285850524902,0.17143380641937256
Simulation1,63,6,sp2,1.085714340209961,1.8857194185256958
Simulation1,818,4,sp4,0.971428632736206,-0.5142806768417358
Simulation1,460,6,sp2,1.2000000476837158,0.6285766363143921
Simulation1,798,3,background,-1.3142857551574707,-0.5142806768417358
Simulation1,852,4,sp4,0.7428572177886963,-0.6285663843154907
Simulation1,142,3,sp2,1.8857142925262451,1.657148003578186
Simulation1,332,9,sp1,-1.085714340209961,0.9714337587356567
Simulation1,817,4,sp4,0.8571429252624512,-0.5142806768417358
Simulation1,725,0,sp3,-1.4285714626312256,-0.2857091426849365
Simulation1,1022,1,background,-0.3999999761581421,-1.1999949216842651
Simulation1,1112,1,background,1.6571428775787354,-1.428566336631775
Simulation1,46,8,sp1,-0.8571429252624512,1.8857194185256958
Simulation1,830,7,sp3,-1.7714285850524902,-0.6285663843154907
Simulation1,1015,5,sp3,-1.2000000476837158,-1.1999949216842651
Simulation1,104,6,sp2,1.6571428775787354,1.771433711051941
Simulation1,1201,2,sp3,-0.5142858028411865,-1.7714234590530396
Simulation1,1220,1,background,1.6571428775787354,-1.7714234590530396
Simulation1,696,1,background,-0.6285715103149414,-0.17142343521118164
Simulation1,490,6,sp2,0.5142858028411865,0.5142909288406372
Simulation1,319,6,sp2,1.5428571701049805,1.0857194662094116
Simulation1,893,2,sp4,1.3142857551574707,-0.7428520917892456
Simulation1,524,6,sp2,0.28571438789367676,0.4000052213668823
Simulation1,468,0,background,-2.0,0.5142909288406372
Simulation1,1239,5,sp3,-0.2857142686843872,-1.8857091665267944
Simulation1,992,1,background,0.28571438789367676,-1.0857092142105103
Simulation1,232,8,sp1,-0.17142856121063232,1.3142908811569214
Simulation1,61,0,sp2,0.8571429252624512,1.8857194185256958
Simulation1,1000,2,sp4,1.2000000476837158,-1.0857092142105103
Simulation1,79,8,sp1,-1.2000000476837158,1.771433711051941
Simulation1,404,8,sp1,-1.085714340209961,0.742862343788147
Simulation1,14,1,background,-0.3999999761581421,2.0000052452087402
Simulation1,16,1,background,-0.17142856121063232,2.0000052452087402
Simulation1,626,1,background,-0.3999999761581421,0.057148098945617676
Simulation1,853,4,sp4,0.8571429252624512,-0.6285663843154907
Simulation1,821,4,sp4,1.3142857551574707,-0.5142806768417358
Simulation1,1191,0,sp3,-1.6571428775787354,-1.7714234590530396
Simulation1,1005,1,background,1.7714285850524902,-1.0857092142105103
Simulation1,592,2,background,-0.17142856121063232,0.17143380641937256
Simulation1,562,3,sp2,0.5142858028411865,0.28571951389312744
Simulation1,1273,0,sp3,-0.5142858028411865,-1.9999948740005493
Simulation1,807,2,background,-0.2857142686843872,-0.5142806768417358
