section,cluster,count,fraction
dataset4,0,80,0.06334125098970704
dataset4,1,190,0.15043547110055425
dataset4,2,140,0.11084718923198733
dataset4,3,109,0.08630245447347586
dataset4,4,82,0.06492478226444973
dataset4,5,43,0.034045922406967535
dataset4,6,111,0.08788598574821853
dataset4,7,119,0.09422011084718923
dataset4,8,129,0.1021377672209026
dataset4,9,120,0.09501187648456057
dataset4,10,101,0.07996832937450514
dataset4,11,39,0.030878859857482184
dataset3,0,257,0.144625773776027
dataset3,1,61,0.03432751828925155
dataset3,2,157,0.088351153629713
dataset3,3,222,0.12492965672481711
dataset3,4,218,0.12267867191896455
dataset3,5,168,0.09454136184580754
dataset3,6,95,0.05346088913899831
dataset3,7,61,0.03432751828925155
dataset3,8,213,0.11986494091164884
dataset3,9,76,0.04276871131119865
dataset3,10,99,0.05571187394485087
dataset3,11,150,0.08441193021947102
dataset2,0,205,0.10518214468958441
dataset2,1,94,0.04822986146741919
dataset2,2,62,0.03181118522319138
dataset2,3,130,0.06670087224217547
dataset2,4,221,0.11339148281169831
dataset2,5,622,0.319138019497178
dataset2,6,56,0.028732683427398667
dataset2,7,56,0.028732683427398667
dataset2,8,109,0.055926115956900974
dataset2,9,98,0.050282195997947664
dataset2,10,53,0.02719343252950231
dataset2,11,243,0.12467932272960493
dataset1,0,122,0.057303898543917334
dataset1,1,345,0.1620479098168154
dataset1,2,166,0.07797087834664161
dataset1,3,285,0.1338656646312823
dataset1,4,204,0.09581963363081258
dataset1,5,86,0.040394551432597466
dataset1,6,54,0.025364020666979802
dataset1,7,57,0.02677313292625646
dataset1,8,305,0.14325974635979333
dataset1,9,181,0.0850164396430249
dataset1,10,144,0.06763738844527947
dataset1,11,180,0.08454673555659935
