section,cluster,count,fraction
Mouse_Thymus1,0,1303,0.27741111347668723
Mouse_Thymus1,1,812,0.17287630402384502
Mouse_Thymus1,2,238,0.05067064083457526
Mouse_Thymus1,3,1042,0.22184373004045135
Mouse_Thymus1,4,322,0.06855439642324888
Mouse_Thymus1,5,186,0.039599744517777306
Mouse_Thymus1,6,274,0.058335107515435386
Mouse_Thymus1,7,520,0.11070896316797957
Mouse_Thymus2,0,341,0.08017869739007759
Mouse_Thymus2,1,1088,0.2558194215847637
Mouse_Thymus2,2,415,0.09757818010815894
Mouse_Thymus2,3,924,0.217258405831178
Mouse_Thymus2,4,808,0.18998354102986129
Mouse_Thymus2,5,95,0.022337173759699035
Mouse_Thymus2,6,229,0.05384434516811663
Mouse_Thymus2,7,353,0.08300023512814483
Mouse_Thymus3,0,379,0.08157554885923375
Mouse_Thymus3,1,1213,0.26108480413258717
Mouse_Thymus3,2,625,0.13452432199741712
Mouse_Thymus3,3,1136,0.24451140766250537
Mouse_Thymus3,4,1023,0.22018941024537236
Mouse_Thymus3,5,107,0.023030563925957814
Mouse_Thymus3,6,102,0.021954369349978475
Mouse_Thymus3,7,61,0.013129573826947911
Mouse_Thymus4,0,76,0.017975402081362345
Mouse_Thymus4,1,1088,0.25733207190160834
Mouse_Thymus4,2,93,0.021996215704824976
Mouse_Thymus4,3,327,0.07734153263954588
Mouse_Thymus4,4,524,0.1239356669820246
Mouse_Thymus4,5,984,0.23273415326395458
Mouse_Thymus4,6,931,0.22019867549668873
Mouse_Thymus4,7,205,0.04848628192999054
