section,spot_index,obs_name,cluster,spatial_domain,stage
Simulation5,0,529,2,sp2,Simulation5
Simulation5,1,478,3,sp1,Simulation5
Simulation5,2,234,5,sp2,Simulation5
Simulation5,3,64,2,sp2,Simulation5
Simulation5,4,1087,1,sp3,Simulation5
Simulation5,5,743,6,sp4,Simulation5
Simulation5,6,539,7,sp2,Simulation5
Simulation5,7,266,3,sp1,Simulation5
Simulation5,8,963,7,sp4,Simulation5
Simulation5,9,959,0,background,Simulation5
Simulation5,10,462,7,sp2,Simulation5
Simulation5,11,348,4,background,Simulation5
Simulation5,12,806,2,background,Simulation5
Simulation5,13,496,5,sp2,Simulation5
Simulation5,14,652,7,sp3,Simulation5
Simulation5,15,1179,6,sp4,Simulation5
Simulation5,16,861,6,sp4,Simulation5
Simulation5,17,578,7,background,Simulation5
Simulation5,18,63,5,sp2,Simulation5
Simulation5,19,818,6,sp4,Simulation5
Simulation5,20,460,5,sp2,Simulation5
Simulation5,21,798,2,background,Simulation5
Simulation5,22,852,6,sp4,Simulation5
Simulation5,23,142,2,sp2,Simulation5
Simulation5,24,332,7,sp1,Simulation5
Simulation5,25,817,6,sp4,Simulation5
Simulation5,26,725,7,sp3,Simulation5
Simulation5,27,1022,4,background,Simulation5
Simulation5,28,1112,4,background,Simulation5
Simulation5,29,46,3,sp1,Simulation5
Simulation5,30,830,2,sp3,Simulation5
Simulation5,31,1015,1,sp3,Simulation5
Simulation5,32,104,5,sp2,Simulation5
Simulation5,33,1201,0,sp3,Simulation5
Simulation5,34,1220,4,background,Simulation5
Simulation5,35,696,4,background,Simulation5
Simulation5,36,490,5,sp2,Simulation5
Simulation5,37,319,5,sp2,Simulation5
Simulation5,38,893,6,sp4,Simulation5
Simulation5,39,524,5,sp2,Simulation5
Simulation5,40,468,7,background,Simulation5
Simulation5,41,1239,1,sp3,Simulation5
Simulation5,42,992,4,background,Simulation5
Simulation5,43,232,3,sp1,Simulation5
Simulation5,44,61,7,sp2,Simulation5
Simulation5,45,1000,6,sp4,Simulation5
Simulation5,46,79,2,sp1,Simulation5
Simulation5,47,404,3,sp1,Simulation5
Simulation5,48,14,4,background,Simulation5
Simulation5,49,16,4,background,Simulation5
Simulation5,50,626,4,background,Simulation5
Simulation5,51,853,6,sp4,Simulation5
Simulation5,52,821,6,sp4,Simulation5
Simulation5,53,1191,7,sp3,Simulation5
Simulation5,54,1005,4,background,Simulation5
Simulation5,55,592,0,background,Simulation5
Simulation5,56,562,2,sp2,Simulation5
Simulation5,57,1273,7,sp3,Simulation5
Simulation5,58,807,0,background,Simulation5
Simulation5,59,728,2,background,Simulation5
Simulation5,60,452,0,sp2,Simulation5
Simulation5,61,1081,1,sp3,Simulation5
Simulation5,62,1033,7,sp4,Simulation5
Simulation5,63,937,7,sp3,Simulation5
Simulation5,64,600,2,sp2,Simulation5
Simulation5,65,170,5,sp2,Simulation5
Simulation5,66,194,4,background,Simulation5
Simulation5,67,702,6,sp4,Simulation5
Simulation5,68,212,5,sp2,Simulation5
Simulation5,69,450,2,sp2,Simulation5
Simulation5,70,747,6,sp4,Simulation5
Simulation5,71,255,0,sp1,Simulation5
Simulation5,72,1008,0,sp3,Simulation5
Simulation5,73,646,5,sp2,Simulation5
Simulation5,74,120,0,background,Simulation5
Simulation5,75,537,7,sp2,Simulation5
Simulation5,76,96,5,sp2,Simulation5
Simulation5,77,223,3,sp1,Simulation5
Simulation5,78,1,0,background,Simulation5
Simulation5,79,627,4,background,Simulation5
Simulation5,80,837,4,background,Simulation5
Simulation5,81,1116,0,sp3,Simulation5
Simulation5,82,643,2,sp2,Simulation5
Simulation5,83,915,4,background,Simulation5
Simulation5,84,889,2,sp4,Simulation5
Simulation5,85,283,7,sp2,Simulation5
Simulation5,86,878,2,background,Simulation5
Simulation5,87,871,7,sp3,Simulation5
Simulation5,88,519,2,background,Simulation5
Simulation5,89,43,3,sp1,Simulation5
Simulation5,90,1158,1,sp3,Simulation5
Simulation5,91,482,4,background,Simulation5
Simulation5,92,800,4,background,Simulation5
Simulation5,93,169,5,sp2,Simulation5
Simulation5,94,347,7,sp2,Simulation5
Simulation5,95,53,7,background,Simulation5
Simulation5,96,710,6,sp4,Simulation5
Simulation5,97,422,4,background,Simulation5
Simulation5,98,15,4,background,Simulation5
Simulation5,99,412,3,sp1,Simulation5
Simulation5,100,220,3,sp1,Simulation5
Simulation5,101,1006,4,background,Simulation5
Simulation5,102,926,6,sp4,Simulation5
Simulation5,103,1194,7,sp3,Simulation5
Simulation5,104,306,5,sp2,Simulation5
Simulation5,105,463,2,sp2,Simulation5
Simulation5,106,772,0,background,Simulation5
Simulation5,107,440,3,sp1,Simulation5
Simulation5,108,1262,1,sp3,Simulation5
Simulation5,109,826,6,sp4,Simulation5
Simulation5,110,98,5,sp2,Simulation5
Simulation5,111,1206,2,background,Simulation5
Simulation5,112,95,5,sp2,Simulation5
Simulation5,113,877,0,background,Simulation5
Simulation5,114,1280,4,background,Simulation5
Simulation5,115,403,3,sp1,Simulation5
Simulation5,116,5,4,background,Simulation5
Simulation5,117,372,3,sp1,Simulation5
Simulation5,118,917,4,background,Simulation5
Simulation5,119,277,0,background,Simulation5
Simulation5,120,388,7,background,Simulation5
Simulation5,121,153,7,sp1,Simulation5
Simulation5,122,1141,2,sp4,Simulation5
Simulation5,123,102,5,sp2,Simulation5
Simulation5,124,908,7,sp3,Simulation5
Simulation5,125,634,5,sp2,Simulation5
Simulation5,126,35,5,sp2,Simulation5
Simulation5,127,909,7,sp3,Simulation5
Simulation5,128,1233,1,sp3,Simulation5
Simulation5,129,26,2,sp2,Simulation5
Simulation5,130,1040,7,background,Simulation5
Simulation5,131,497,5,sp2,Simulation5
Simulation5,132,436,4,background,Simulation5
Simulation5,133,159,4,background,Simulation5
Simulation5,134,695,7,background,Simulation5
Simulation5,135,1150,4,background,Simulation5
Simulation5,136,732,4,background,Simulation5
Simulation5,137,1182,4,background,Simulation5
Simulation5,138,438,3,sp1,Simulation5
Simulation5,139,804,4,background,Simulation5
Simulation5,140,534,2,sp2,Simulation5
Simulation5,141,322,5,sp2,Simulation5
Simulation5,142,567,7,sp2,Simulation5
Simulation5,143,801,7,background,Simulation5
Simulation5,144,1053,1,sp3,Simulation5
