section,spot_index,obs_name,cluster,spatial_domain,stage
Simulation4,0,529,2,sp2,Simulation4
Simulation4,1,478,7,sp1,Simulation4
Simulation4,2,234,6,sp2,Simulation4
Simulation4,3,64,2,sp2,Simulation4
Simulation4,4,1087,0,sp3,Simulation4
Simulation4,5,743,5,sp4,Simulation4
Simulation4,6,539,4,sp2,Simulation4
Simulation4,7,266,7,sp1,Simulation4
Simulation4,8,963,4,sp4,Simulation4
Simulation4,9,959,1,background,Simulation4
Simulation4,10,462,4,sp2,Simulation4
Simulation4,11,348,3,background,Simulation4
Simulation4,12,806,2,background,Simulation4
Simulation4,13,496,6,sp2,Simulation4
Simulation4,14,652,4,sp3,Simulation4
Simulation4,15,1179,5,sp4,Simulation4
Simulation4,16,861,5,sp4,Simulation4
Simulation4,17,578,4,background,Simulation4
Simulation4,18,63,6,sp2,Simulation4
Simulation4,19,818,5,sp4,Simulation4
Simulation4,20,460,6,sp2,Simulation4
Simulation4,21,798,2,background,Simulation4
Simulation4,22,852,5,sp4,Simulation4
Simulation4,23,142,2,sp2,Simulation4
Simulation4,24,332,4,sp1,Simulation4
Simulation4,25,817,5,sp4,Simulation4
Simulation4,26,725,4,sp3,Simulation4
Simulation4,27,1022,3,background,Simulation4
Simulation4,28,1112,3,background,Simulation4
Simulation4,29,46,7,sp1,Simulation4
Simulation4,30,830,2,sp3,Simulation4
Simulation4,31,1015,0,sp3,Simulation4
Simulation4,32,104,6,sp2,Simulation4
Simulation4,33,1201,1,sp3,Simulation4
Simulation4,34,1220,3,background,Simulation4
Simulation4,35,696,3,background,Simulation4
Simulation4,36,490,6,sp2,Simulation4
Simulation4,37,319,6,sp2,Simulation4
Simulation4,38,893,5,sp4,Simulation4
Simulation4,39,524,6,sp2,Simulation4
Simulation4,40,468,4,background,Simulation4
Simulation4,41,1239,0,sp3,Simulation4
Simulation4,42,992,3,background,Simulation4
Simulation4,43,232,7,sp1,Simulation4
Simulation4,44,61,4,sp2,Simulation4
Simulation4,45,1000,5,sp4,Simulation4
Simulation4,46,79,7,sp1,Simulation4
Simulation4,47,404,7,sp1,Simulation4
Simulation4,48,14,3,background,Simulation4
Simulation4,49,16,3,background,Simulation4
Simulation4,50,626,3,background,Simulation4
Simulation4,51,853,5,sp4,Simulation4
Simulation4,52,821,5,sp4,Simulation4
Simulation4,53,1191,4,sp3,Simulation4
Simulation4,54,1005,3,background,Simulation4
Simulation4,55,592,1,background,Simulation4
Simulation4,56,562,2,sp2,Simulation4
Simulation4,57,1273,4,sp3,Simulation4
Simulation4,58,807,1,background,Simulation4
Simulation4,59,728,2,background,Simulation4
Simulation4,60,452,1,sp2,Simulation4
Simulation4,61,1081,0,sp3,Simulation4
Simulation4,62,1033,4,sp4,Simulation4
Simulation4,63,937,4,sp3,Simulation4
Simulation4,64,600,2,sp2,Simulation4
Simulation4,65,170,6,sp2,Simulation4
Simulation4,66,194,3,background,Simulation4
Simulation4,67,702,5,sp4,Simulation4
Simulation4,68,212,6,sp2,Simulation4
Simulation4,69,450,2,sp2,Simulation4
Simulation4,70,747,5,sp4,Simulation4
Simulation4,71,255,1,sp1,Simulation4
Simulation4,72,1008,1,sp3,Simulation4
Simulation4,73,646,6,sp2,Simulation4
Simulation4,74,120,1,background,Simulation4
Simulation4,75,537,4,sp2,Simulation4
Simulation4,76,96,6,sp2,Simulation4
Simulation4,77,223,7,sp1,Simulation4
