section,obs_name,cluster,x,y
Mouse_Thymus4,42_81,0,14386.0,15900.0
Mouse_Thymus4,48_23,2,14986.0,10100.0
Mouse_Thymus4,5_39,1,10686.0,11700.0
Mouse_Thymus4,28_72,8,12986.0,15000.0
Mouse_Thymus4,13_51,1,11486.0,12900.0
Mouse_Thymus4,24_69,0,12586.0,14700.0
Mouse_Thymus4,33_16,9,13486.0,9400.0
Mouse_Thymus4,9_46,2,11086.0,12400.0
Mouse_Thymus4,54_8,0,15586.0,8600.0
Mouse_Thymus4,17_39,0,11886.0,11700.0
Mouse_Thymus4,45_103,2,14686.0,18100.0
Mouse_Thymus4,46_79,0,14786.0,15700.0
Mouse_Thymus4,24_62,8,12586.0,14000.0
Mouse_Thymus4,64_27,1,16586.0,10500.0
Mouse_Thymus4,35_60,7,13686.0,13800.0
Mouse_Thymus4,46_113,1,14786.0,19100.0
Mouse_Thymus4,52_106,0,15386.0,18400.0
Mouse_Thymus4,52_4,2,15386.0,8200.0
Mouse_Thymus4,21_59,2,12286.0,13700.0
Mouse_Thymus4,63_29,7,16486.0,10700.0
Mouse_Thymus4,59_109,1,16086.0,18700.0
Mouse_Thymus4,49_110,3,15086.0,18800.0
Mouse_Thymus4,33_62,2,13486.0,14000.0
Mouse_Thymus4,53_31,1,15486.0,10900.0
Mouse_Thymus4,45_38,2,14686.0,11600.0
Mouse_Thymus4,35_90,8,13686.0,16800.0
Mouse_Thymus4,55_23,1,15686.0,10100.0
Mouse_Thymus4,29_46,1,13086.0,12400.0
Mouse_Thymus4,38_58,8,13986.0,13600.0
Mouse_Thymus4,17_65,0,11886.0,14300.0
Mouse_Thymus4,12_31,6,11386.0,10900.0
Mouse_Thymus4,26_21,6,12786.0,9900.0
Mouse_Thymus4,34_96,4,13586.0,17400.0
Mouse_Thymus4,26_60,0,12786.0,13800.0
Mouse_Thymus4,56_100,8,15786.0,17800.0
Mouse_Thymus4,56_103,8,15786.0,18100.0
Mouse_Thymus4,48_111,1,14986.0,18900.0
Mouse_Thymus4,30_90,1,13186.0,16800.0
Mouse_Thymus4,46_81,0,14786.0,15900.0
Mouse_Thymus4,43_26,0,14486.0,10400.0
Mouse_Thymus4,48_25,7,14986.0,10300.0
Mouse_Thymus4,12_32,6,11386.0,11000.0
Mouse_Thymus4,37_14,2,13886.0,9200.0
Mouse_Thymus4,25_32,0,12686.0,11000.0
Mouse_Thymus4,36_87,1,13786.0,16500.0
Mouse_Thymus4,37_55,8,13886.0,13300.0
Mouse_Thymus4,57_97,1,15886.0,17500.0
Mouse_Thymus4,28_43,3,12986.0,12100.0
Mouse_Thymus4,65_7,9,16686.0,8500.0
Mouse_Thymus4,24_23,4,12586.0,10100.0
Mouse_Thymus4,63_26,1,16486.0,10400.0
Mouse_Thymus4,24_35,0,12586.0,11300.0
Mouse_Thymus4,26_80,4,12786.0,15800.0
Mouse_Thymus4,37_18,2,13886.0,9600.0
Mouse_Thymus4,46_33,7,14786.0,11100.0
Mouse_Thymus4,22_30,2,12386.0,10800.0
Mouse_Thymus4,35_79,2,13686.0,15700.0
Mouse_Thymus4,30_39,2,13186.0,11700.0
Mouse_Thymus4,49_104,8,15086.0,18200.0
Mouse_Thymus4,54_87,1,15586.0,16500.0
Mouse_Thymus4,47_75,8,14886.0,15300.0
Mouse_Thymus4,42_26,0,14386.0,10400.0
Mouse_Thymus4,13_42,2,11486.0,12000.0
Mouse_Thymus4,42_39,2,14386.0,11700.0
Mouse_Thymus4,20_37,0,12186.0,11500.0
Mouse_Thymus4,43_86,8,14486.0,16400.0
Mouse_Thymus4,26_59,0,12786.0,13700.0
Mouse_Thymus4,24_80,1,12586.0,15800.0
Mouse_Thymus4,59_84,1,16086.0,16200.0
Mouse_Thymus4,42_54,0,14386.0,13200.0
Mouse_Thymus4,13_39,2,11486.0,11700.0
Mouse_Thymus4,29_58,0,13086.0,13600.0
Mouse_Thymus4,39_87,1,14086.0,16500.0
Mouse_Thymus4,58_106,1,15986.0,18400.0
Mouse_Thymus4,24_25,1,12586.0,10300.0
Mouse_Thymus4,25_72,2,12686.0,15000.0
Mouse_Thymus4,32_64,1,13386.0,14200.0
Mouse_Thymus4,37_72,8,13886.0,15000.0
Mouse_Thymus4,39_85,2,14086.0,16300.0
Mouse_Thymus4,41_83,8,14286.0,16100.0
Mouse_Thymus4,55_89,1,15686.0,16700.0
Mouse_Thymus4,62_11,2,16386.0,8900.0
Mouse_Thymus4,26_34,0,12786.0,11200.0
Mouse_Thymus4,52_116,6,15386.0,19400.0
Mouse_Thymus4,59_29,2,16086.0,10700.0
Mouse_Thymus4,49_48,9,15086.0,12600.0
Mouse_Thymus4,3_59,1,10486.0,13700.0
Mouse_Thymus4,36_60,4,13786.0,13800.0
Mouse_Thymus4,31_88,8,13286.0,16600.0
Mouse_Thymus4,22_55,7,12386.0,13300.0
Mouse_Thymus4,13_53,9,11486.0,13100.0
Mouse_Thymus4,48_4,8,14986.0,8200.0
Mouse_Thymus4,36_24,0,13786.0,10200.0
Mouse_Thymus4,39_88,2,14086.0,16600.0
Mouse_Thymus4,56_16,2,15786.0,9400.0
Mouse_Thymus4,7_56,2,10886.0,13400.0
Mouse_Thymus4,9_56,2,11086.0,13400.0
Mouse_Thymus4,24_56,0,12586.0,13400.0
Mouse_Thymus4,39_38,1,14086.0,11600.0
Mouse_Thymus4,10_63,1,11186.0,14100.0
Mouse_Thymus4,50_108,3,15186.0,18600.0
Mouse_Thymus4,48_40,5,14986.0,11800.0
Mouse_Thymus4,56_108,8,15786.0,18600.0
Mouse_Thymus4,64_23,9,16586.0,10100.0
Mouse_Thymus4,32_39,2,13386.0,11700.0
Mouse_Thymus4,10_46,2,11186.0,12400.0
Mouse_Thymus4,33_25,3,13486.0,10300.0
Mouse_Thymus4,46_111,1,14786.0,18900.0
Mouse_Thymus4,42_56,0,14386.0,13400.0
Mouse_Thymus4,27_87,1,12886.0,16500.0
Mouse_Thymus4,57_92,1,15886.0,17000.0
Mouse_Thymus4,39_59,4,14086.0,13700.0
Mouse_Thymus4,21_44,0,12286.0,12200.0
