row_index,selected_spot_index,cluster,x,y
0,0,7,47.0,71.0
1,1,4,49.0,43.0
2,2,4,28.0,86.0
3,3,6,51.0,41.0
4,4,4,24.0,6.0
5,5,7,12.0,10.0
6,6,6,50.0,6.0
7,7,2,58.0,26.0
8,8,0,67.0,55.0
9,9,1,16.0,8.0
10,10,3,67.0,21.0
11,11,7,38.0,104.0
12,12,1,52.0,18.0
13,13,0,59.0,15.0
14,14,1,29.0,49.0
15,15,1,59.0,77.0
16,16,3,67.0,19.0
17,17,1,39.0,45.0
18,18,2,68.0,72.0
19,19,0,54.0,98.0
20,20,7,30.0,108.0
21,21,3,10.0,2.0
22,22,7,35.0,17.0
23,23,3,14.0,82.0
24,24,0,64.0,58.0
25,25,4,21.0,75.0
26,26,5,35.0,39.0
27,27,3,7.0,39.0
28,28,1,38.0,12.0
29,29,2,27.0,101.0
30,30,4,7.0,27.0
31,31,1,14.0,24.0
32,32,0,50.0,4.0
33,33,1,18.0,12.0
34,34,7,24.0,58.0
35,35,2,56.0,26.0
36,36,3,7.0,53.0
37,37,5,26.0,56.0
38,38,7,41.0,99.0
39,39,3,69.0,81.0
40,40,4,14.0,52.0
41,41,6,60.0,44.0
42,42,6,49.0,91.0
43,43,7,36.0,110.0
44,44,5,39.0,79.0
45,45,6,53.0,41.0
46,46,1,19.0,71.0
47,47,5,22.0,48.0
48,48,0,63.0,77.0
49,49,1,19.0,13.0
50,50,5,42.0,100.0
51,51,3,5.0,55.0
52,52,3,67.0,25.0
53,53,4,37.0,61.0
54,54,5,12.0,60.0
55,55,5,12.0,42.0
56,56,5,53.0,97.0
57,57,0,66.0,26.0
58,58,4,60.0,70.0
59,59,4,15.0,13.0
60,60,6,51.0,83.0
61,61,1,34.0,8.0
62,62,4,37.0,77.0
63,63,1,32.0,26.0
64,64,3,5.0,47.0
65,65,6,45.0,3.0
66,66,6,56.0,52.0
67,67,6,60.0,54.0
68,68,5,51.0,27.0
69,69,7,25.0,101.0
70,70,1,34.0,46.0
71,71,7,18.0,40.0
72,72,6,66.0,80.0
73,73,2,66.0,74.0
74,74,7,48.0,110.0
75,75,3,6.0,54.0
76,76,0,62.0,34.0
77,77,1,13.0,25.0
78,78,6,28.0,70.0
79,79,7,20.0,0.0
80,80,1,10.0,20.0
81,81,7,24.0,0.0
82,82,6,39.0,71.0
83,83,1,30.0,14.0
84,84,1,46.0,28.0
85,85,1,57.0,73.0
86,86,7,48.0,4.0
87,87,1,18.0,70.0
88,88,6,57.0,31.0
89,89,1,29.0,25.0
90,90,7,50.0,12.0
91,91,4,28.0,100.0
92,92,0,64.0,26.0
93,93,7,34.0,60.0
94,94,0,67.0,53.0
95,95,5,49.0,15.0
96,96,1,47.0,27.0
97,97,6,56.0,16.0
98,98,4,52.0,32.0
99,99,2,27.0,111.0
100,100,4,16.0,66.0
101,101,4,10.0,42.0
102,102,1,20.0,72.0
103,103,3,69.0,35.0
104,104,6,45.0,97.0
105,105,1,15.0,55.0
106,106,6,60.0,98.0
107,107,7,23.0,1.0
108,108,6,34.0,16.0
109,109,6,45.0,73.0
110,110,1,27.0,17.0
111,111,6,48.0,88.0
112,112,1,34.0,34.0
113,113,6,59.0,51.0
114,114,4,20.0,86.0
115,115,2,70.0,48.0
116,116,7,50.0,20.0
117,117,4,14.0,44.0
118,118,6,62.0,54.0
119,119,3,20.0,102.0
120,120,1,50.0,70.0
121,121,1,28.0,28.0
122,122,1,28.0,24.0
123,123,3,18.0,72.0
124,124,7,25.0,45.0
125,125,0,33.0,61.0
126,126,6,58.0,94.0
127,127,3,16.0,90.0
128,128,6,41.0,83.0
129,129,5,23.0,75.0
130,130,5,15.0,59.0
131,131,4,34.0,28.0
132,132,6,55.0,45.0
133,133,5,28.0,50.0
134,134,4,50.0,38.0
135,135,1,52.0,74.0
136,136,1,30.0,58.0
137,137,0,68.0,42.0
138,138,3,5.0,51.0
139,139,7,18.0,56.0
140,140,0,51.0,111.0
141,141,3,35.0,117.0
142,142,1,13.0,13.0
143,143,4,15.0,57.0
144,144,6,56.0,80.0
145,145,4,48.0,24.0
146,146,4,28.0,30.0
147,147,0,65.0,39.0
148,148,5,40.0,74.0
149,149,7,46.0,16.0
150,150,5,29.0,79.0
151,151,6,55.0,61.0
152,152,7,35.0,85.0
153,153,7,25.0,51.0
154,154,5,60.0,58.0
155,155,5,33.0,47.0
156,156,1,31.0,11.0
157,157,4,33.0,3.0
158,158,6,58.0,42.0
159,159,0,65.0,37.0
160,160,4,9.0,21.0
161,161,1,17.0,9.0
162,162,1,22.0,2.0
163,163,0,66.0,56.0
164,164,6,61.0,23.0
165,165,5,37.0,65.0
166,166,6,46.0,90.0
167,167,2,42.0,116.0
168,168,5,43.0,89.0
169,169,1,19.0,61.0
170,170,0,65.0,77.0
171,171,3,52.0,0.0
172,172,2,46.0,0.0
173,173,5,41.0,59.0
174,174,5,41.0,105.0
175,175,4,31.0,71.0
176,176,4,10.0,52.0
177,177,1,26.0,8.0
178,178,7,32.0,108.0
179,179,4,20.0,20.0
180,180,0,60.0,86.0
181,181,7,44.0,24.0
182,182,5,30.0,78.0
183,183,7,11.0,43.0
184,184,3,13.0,69.0
185,185,3,72.0,46.0
186,186,7,17.0,55.0
187,187,4,27.0,89.0
188,188,6,59.0,53.0
189,189,4,46.0,54.0
190,190,1,26.0,24.0
191,191,1,24.0,22.0
192,192,5,22.0,34.0
193,193,1,17.0,43.0
194,194,6,53.0,53.0
195,195,5,48.0,70.0
196,196,5,60.0,56.0
197,197,3,8.0,56.0
198,198,4,29.0,21.0
199,199,4,15.0,5.0
200,200,0,65.0,81.0
201,201,5,25.0,47.0
202,202,0,52.0,104.0
203,203,7,44.0,108.0
204,204,4,13.0,27.0
205,205,6,43.0,101.0
206,206,6,26.0,102.0
207,207,5,49.0,93.0
208,208,0,54.0,100.0
209,209,5,58.0,80.0
210,210,4,41.0,93.0
211,211,6,52.0,58.0
212,212,7,40.0,90.0
213,213,0,62.0,36.0
214,214,4,31.0,1.0
215,215,5,20.0,76.0
216,216,7,36.0,54.0
217,217,3,57.0,65.0
218,218,1,33.0,9.0
219,219,1,33.0,7.0
220,220,3,9.0,63.0
221,221,6,43.0,49.0
222,222,5,44.0,10.0
223,223,7,18.0,86.0
224,224,1,18.0,58.0
225,225,6,57.0,39.0
226,226,1,36.0,20.0
227,227,5,59.0,79.0
228,228,0,66.0,40.0
229,229,0,59.0,89.0
230,230,3,7.0,51.0
231,231,7,46.0,84.0
232,232,6,55.0,55.0
233,233,1,49.0,19.0
234,234,0,65.0,43.0
