section,cluster,count,fraction
Simulation1,0,159,0.12268518518518519
Simulation1,1,135,0.10416666666666667
Simulation1,2,214,0.16512345679012347
Simulation1,3,120,0.09259259259259259
Simulation1,4,140,0.10802469135802469
Simulation1,5,71,0.05478395061728395
Simulation1,6,102,0.0787037037037037
Simulation1,7,176,0.13580246913580246
Simulation1,8,114,0.08796296296296297
Simulation1,9,65,0.05015432098765432
Simulation2,0,159,0.12268518518518519
Simulation2,1,135,0.10416666666666667
Simulation2,2,214,0.16512345679012347
Simulation2,3,119,0.09182098765432099
Simulation2,4,143,0.11033950617283951
Simulation2,5,71,0.05478395061728395
Simulation2,6,101,0.0779320987654321
Simulation2,7,175,0.13503086419753085
Simulation2,8,113,0.08719135802469136
Simulation2,9,66,0.05092592592592592
Simulation3,0,159,0.12268518518518519
Simulation3,1,135,0.10416666666666667
Simulation3,2,214,0.16512345679012347
Simulation3,3,117,0.09027777777777778
Simulation3,4,145,0.11188271604938271
Simulation3,5,70,0.05401234567901234
Simulation3,6,101,0.0779320987654321
Simulation3,7,175,0.13503086419753085
Simulation3,8,113,0.08719135802469136
Simulation3,9,67,0.05169753086419753
Simulation4,0,159,0.12268518518518519
Simulation4,1,135,0.10416666666666667
Simulation4,2,215,0.16589506172839505
Simulation4,3,119,0.09182098765432099
Simulation4,4,142,0.1095679012345679
Simulation4,5,71,0.05478395061728395
Simulation4,6,101,0.0779320987654321
Simulation4,7,177,0.13657407407407407
Simulation4,8,113,0.08719135802469136
Simulation4,9,64,0.04938271604938271
Simulation5,0,160,0.12345679012345678
Simulation5,1,135,0.10416666666666667
Simulation5,2,214,0.16512345679012347
Simulation5,3,118,0.09104938271604938
Simulation5,4,141,0.1087962962962963
Simulation5,5,71,0.05478395061728395
Simulation5,6,102,0.0787037037037037
Simulation5,7,176,0.13580246913580246
Simulation5,8,113,0.08719135802469136
Simulation5,9,66,0.05092592592592592
