section,obs_name,cluster,spatial_domain,x,y
Simulation5,529,2,sp2,0.8571429252624512,0.4000052213668823
Simulation5,478,3,sp1,-0.8571429252624512,0.5142909288406372
Simulation5,234,2,sp2,0.05714297294616699,1.3142908811569214
Simulation5,64,2,sp2,1.2000000476837158,1.8857194185256958
Simulation5,1087,1,sp3,-1.2000000476837158,-1.428566336631775
Simulation5,743,4,sp4,0.6285715103149414,-0.2857091426849365
Simulation5,539,0,sp2,2.0,0.4000052213668823
Simulation5,266,3,sp1,-0.3999999761581421,1.2000051736831665
Simulation5,963,0,sp4,1.085714340209961,-0.9714235067367554
Simulation5,959,4,background,0.6285715103149414,-0.9714235067367554
Simulation5,462,0,sp2,1.4285714626312256,0.6285766363143921
Simulation5,348,4,background,0.7428572177886963,0.9714337587356567
Simulation5,806,1,background,-0.3999999761581421,-0.5142806768417358
Simulation5,496,2,sp2,1.2000000476837158,0.5142909288406372
Simulation5,652,0,sp3,-1.5428571701049805,-0.05713772773742676
Simulation5,1179,4,sp4,1.085714340209961,-1.6571377515792847
Simulation5,861,4,sp4,1.7714285850524902,-0.6285663843154907
Simulation5,578,0,background,-1.7714285850524902,0.17143380641937256
Simulation5,63,2,sp2,1.085714340209961,1.8857194185256958
Simulation5,818,4,sp4,0.971428632736206,-0.5142806768417358
Simulation5,460,2,sp2,1.2000000476837158,0.6285766363143921
Simulation5,798,1,background,-1.3142857551574707,-0.5142806768417358
Simulation5,852,4,sp4,0.7428572177886963,-0.6285663843154907
Simulation5,142,2,sp2,1.8857142925262451,1.657148003578186
Simulation5,332,0,sp1,-1.085714340209961,0.9714337587356567
Simulation5,817,4,sp4,0.8571429252624512,-0.5142806768417358
Simulation5,725,0,sp3,-1.4285714626312256,-0.2857091426849365
Simulation5,1022,4,background,-0.3999999761581421,-1.1999949216842651
Simulation5,1112,4,background,1.6571428775787354,-1.428566336631775
Simulation5,46,3,sp1,-0.8571429252624512,1.8857194185256958
Simulation5,830,1,sp3,-1.7714285850524902,-0.6285663843154907
Simulation5,1015,1,sp3,-1.2000000476837158,-1.1999949216842651
Simulation5,104,2,sp2,1.6571428775787354,1.771433711051941
Simulation5,1201,1,sp3,-0.5142858028411865,-1.7714234590530396
Simulation5,1220,4,background,1.6571428775787354,-1.7714234590530396
Simulation5,696,4,background,-0.6285715103149414,-0.17142343521118164
Simulation5,490,2,sp2,0.5142858028411865,0.5142909288406372
Simulation5,319,2,sp2,1.5428571701049805,1.0857194662094116
Simulation5,893,4,sp4,1.3142857551574707,-0.7428520917892456
Simulation5,524,2,sp2,0.28571438789367676,0.4000052213668823
Simulation5,468,0,background,-2.0,0.5142909288406372
Simulation5,1239,1,sp3,-0.2857142686843872,-1.8857091665267944
Simulation5,992,4,background,0.28571438789367676,-1.0857092142105103
Simulation5,232,0,sp1,-0.17142856121063232,1.3142908811569214
Simulation5,61,0,sp2,0.8571429252624512,1.8857194185256958
Simulation5,1000,4,sp4,1.2000000476837158,-1.0857092142105103
Simulation5,79,3,sp1,-1.2000000476837158,1.771433711051941
Simulation5,404,3,sp1,-1.085714340209961,0.742862343788147
Simulation5,14,4,background,-0.3999999761581421,2.0000052452087402
Simulation5,16,4,background,-0.17142856121063232,2.0000052452087402
Simulation5,626,4,background,-0.3999999761581421,0.057148098945617676
Simulation5,853,4,sp4,0.8571429252624512,-0.6285663843154907
Simulation5,821,4,sp4,1.3142857551574707,-0.5142806768417358
Simulation5,1191,0,sp3,-1.6571428775787354,-1.7714234590530396
Simulation5,1005,4,background,1.7714285850524902,-1.0857092142105103
Simulation5,592,4,background,-0.17142856121063232,0.17143380641937256
Simulation5,562,2,sp2,0.5142858028411865,0.28571951389312744
Simulation5,1273,0,sp3,-0.5142858028411865,-1.9999948740005493
Simulation5,807,4,background,-0.2857142686843872,-0.5142806768417358
Simulation5,728,1,background,-1.085714340209961,-0.2857091426849365
Simulation5,452,2,sp2,0.28571438789367676,0.6285766363143921
Simulation5,1081,1,sp3,-1.8857142925262451,-1.428566336631775
Simulation5,1033,0,sp4,0.8571429252624512,-1.1999949216842651
Simulation5,937,0,sp3,-1.8857142925262451,-0.9714235067367554
Simulation5,600,2,sp2,0.7428572177886963,0.17143380641937256
Simulation5,170,2,sp2,0.971428632736206,1.5428622961044312
Simulation5,194,4,background,-0.3999999761581421,1.4285765886306763
Simulation5,702,4,sp4,0.05714297294616699,-0.17142343521118164
Simulation5,212,2,sp2,1.6571428775787354,1.4285765886306763
Simulation5,450,2,sp2,0.05714297294616699,0.6285766363143921
Simulation5,747,4,sp4,1.085714340209961,-0.2857091426849365
Simulation5,255,3,sp1,-1.6571428775787354,1.2000051736831665
Simulation5,1008,1,sp3,-2.0,-1.1999949216842651
Simulation5,646,2,sp2,1.8857142925262451,0.057148098945617676
Simulation5,120,4,background,-0.6285715103149414,1.657148003578186
Simulation5,537,0,sp2,1.7714285850524902,0.4000052213668823
Simulation5,96,2,sp2,0.7428572177886963,1.771433711051941
Simulation5,223,3,sp1,-1.2000000476837158,1.3142908811569214
Simulation5,1,4,background,-1.8857142925262451,2.0000052452087402
Simulation5,627,4,background,-0.2857142686843872,0.057148098945617676
Simulation5,837,4,background,-0.971428632736206,-0.6285663843154907
Simulation5,1116,1,sp3,-2.0,-1.5428520441055298
Simulation5,643,2,sp2,1.5428571701049805,0.057148098945617676
Simulation5,915,4,background,-0.2857142686843872,-0.8571377992630005
Simulation5,889,1,sp4,0.8571429252624512,-0.7428520917892456
Simulation5,283,0,sp2,1.5428571701049805,1.2000051736831665
Simulation5,878,1,background,-0.3999999761581421,-0.7428520917892456
Simulation5,871,0,sp3,-1.2000000476837158,-0.7428520917892456
Simulation5,519,1,background,-0.2857142686843872,0.4000052213668823
Simulation5,43,3,sp1,-1.2000000476837158,1.8857194185256958
Simulation5,1158,1,sp3,-1.3142857551574707,-1.6571377515792847
Simulation5,482,4,background,-0.3999999761581421,0.5142909288406372
Simulation5,800,4,background,-1.085714340209961,-0.5142806768417358
Simulation5,169,2,sp2,0.8571429252624512,1.5428622961044312
Simulation5,347,0,sp2,0.6285715103149414,0.9714337587356567
Simulation5,53,0,background,-0.05714285373687744,1.8857194185256958
Simulation5,710,4,sp4,0.971428632736206,-0.17142343521118164
Simulation5,422,4,background,0.971428632736206,0.742862343788147
Simulation5,15,4,background,-0.2857142686843872,2.0000052452087402
Simulation5,412,3,sp1,-0.17142856121063232,0.742862343788147
Simulation5,220,0,sp1,-1.5428571701049805,1.3142908811569214
Simulation5,1006,4,background,1.8857142925262451,-1.0857092142105103
Simulation5,926,4,sp4,0.971428632736206,-0.8571377992630005
Simulation5,1194,0,sp3,-1.3142857551574707,-1.7714234590530396
Simulation5,306,2,sp2,0.05714297294616699,1.0857194662094116
Simulation5,463,2,sp2,1.5428571701049805,0.6285766363143921
Simulation5,772,4,background,-0.17142856121063232,-0.3999948501586914
Simulation5,440,3,sp1,-1.085714340209961,0.6285766363143921
Simulation5,1262,1,sp3,-1.7714285850524902,-1.9999948740005493
Simulation5,826,4,sp4,1.8857142925262451,-0.5142806768417358
Simulation5,98,2,sp2,0.971428632736206,1.771433711051941
Simulation5,1206,1,background,0.05714297294616699,-1.7714234590530396
Simulation5,95,2,sp2,0.6285715103149414,1.771433711051941
Simulation5,877,4,background,-0.5142858028411865,-0.7428520917892456
Simulation5,1280,4,background,0.28571438789367676,-1.9999948740005493
Simulation5,403,3,sp1,-1.2000000476837158,0.742862343788147
Simulation5,5,4,background,-1.4285714626312256,2.0000052452087402
Simulation5,372,3,sp1,-0.6285715103149414,0.8571480512619019
Simulation5,917,4,background,-0.05714285373687744,-0.8571377992630005
Simulation5,277,4,background,0.8571429252624512,1.2000051736831665
Simulation5,388,0,background,1.2000000476837158,0.8571480512619019
Simulation5,153,0,sp1,-0.971428632736206,1.5428622961044312
Simulation5,1141,1,sp4,0.8571429252624512,-1.5428520441055298
Simulation5,102,2,sp2,1.4285714626312256,1.771433711051941
Simulation5,908,0,sp3,-1.085714340209961,-0.8571377992630005
Simulation5,634,2,sp2,0.5142858028411865,0.057148098945617676
Simulation5,35,2,sp2,2.0,2.0000052452087402
Simulation5,909,0,sp3,-0.971428632736206,-0.8571377992630005
Simulation5,1233,1,sp3,-0.971428632736206,-1.8857091665267944
Simulation5,26,2,sp2,0.971428632736206,2.0000052452087402
Simulation5,1040,0,background,1.6571428775787354,-1.1999949216842651
Simulation5,497,2,sp2,1.3142857551574707,0.5142909288406372
Simulation5,436,4,background,-1.5428571701049805,0.6285766363143921
Simulation5,159,4,background,-0.2857142686843872,1.5428622961044312
Simulation5,695,0,background,-0.7428572177886963,-0.17142343521118164
Simulation5,1150,4,background,1.8857142925262451,-1.5428520441055298
Simulation5,732,4,background,-0.6285715103149414,-0.2857091426849365
Simulation5,1182,4,background,1.4285714626312256,-1.6571377515792847
Simulation5,438,3,sp1,-1.3142857551574707,0.6285766363143921
Simulation5,804,4,background,-0.6285715103149414,-0.5142806768417358
Simulation5,534,2,sp2,1.4285714626312256,0.4000052213668823
Simulation5,322,2,sp2,1.8857142925262451,1.0857194662094116
Simulation5,567,0,sp2,1.085714340209961,0.28571951389312744
Simulation5,801,0,background,-0.971428632736206,-0.5142806768417358
Simulation5,1053,1,sp3,-0.971428632736206,-1.31428062915802
Simulation5,97,2,sp2,0.8571429252624512,1.771433711051941
Simulation5,165,2,sp2,0.40000009536743164,1.5428622961044312
Simulation5,1105,0,sp4,0.8571429252624512,-1.428566336631775
Simulation5,1269,1,sp3,-0.971428632736206,-1.9999948740005493
Simulation5,213,2,sp2,1.7714285850524902,1.4285765886306763
Simulation5,685,1,sp3,-1.8857142925262451,-0.17142343521118164
Simulation5,1142,4,sp4,0.971428632736206,-1.5428520441055298
Simulation5,633,0,sp2,0.40000009536743164,0.057148098945617676
Simulation5,588,4,background,-0.6285715103149414,0.17143380641937256
Simulation5,940,0,sp3,-1.5428571701049805,-0.9714235067367554
Simulation5,1240,1,sp3,-0.17142856121063232,-1.8857091665267944
Simulation5,824,4,sp4,1.6571428775787354,-0.5142806768417358
Simulation5,32,2,sp2,1.6571428775787354,2.0000052452087402
Simulation5,675,4,sp4,1.085714340209961,-0.05713772773742676
Simulation5,402,3,sp1,-1.3142857551574707,0.742862343788147
Simulation5,353,4,background,1.3142857551574707,0.9714337587356567
Simulation5,668,4,sp4,0.28571438789367676,-0.05713772773742676
Simulation5,376,0,sp1,-0.17142856121063232,0.8571480512619019
Simulation5,1275,1,sp3,-0.2857142686843872,-1.9999948740005493
Simulation5,1013,1,sp3,-1.4285714626312256,-1.1999949216842651
Simulation5,881,4,background,-0.05714285373687744,-0.7428520917892456
Simulation5,1011,1,sp3,-1.6571428775787354,-1.1999949216842651
Simulation5,933,4,background,1.7714285850524902,-0.8571377992630005
Simulation5,483,1,background,-0.2857142686843872,0.5142909288406372
Simulation5,869,1,sp3,-1.4285714626312256,-0.7428520917892456
Simulation5,486,2,sp2,0.05714297294616699,0.5142909288406372
Simulation5,302,3,sp1,-0.3999999761581421,1.0857194662094116
Simulation5,602,0,sp2,0.971428632736206,0.17143380641937256
Simulation5,1216,4,sp4,1.2000000476837158,-1.7714234590530396
Simulation5,1119,1,sp3,-1.6571428775787354,-1.5428520441055298
Simulation5,1177,4,sp4,0.8571429252624512,-1.6571377515792847
Simulation5,361,3,sp1,-1.8857142925262451,0.8571480512619019
Simulation5,1293,0,background,1.7714285850524902,-1.9999948740005493
Simulation5,546,3,sp1,-1.3142857551574707,0.28571951389312744
