section,obs_name,cluster,spatial_domain,x,y
Simulation2,529,0,sp2,0.8571429252624512,0.4000052213668823
Simulation2,478,2,sp1,-0.8571429252624512,0.5142909288406372
Simulation2,234,0,sp2,0.05714297294616699,1.3142908811569214
Simulation2,64,0,sp2,1.2000000476837158,1.8857194185256958
Simulation2,1087,3,sp3,-1.2000000476837158,-1.428566336631775
Simulation2,743,2,sp4,0.6285715103149414,-0.2857091426849365
Simulation2,539,4,sp2,2.0,0.4000052213668823
Simulation2,266,2,sp1,-0.3999999761581421,1.2000051736831665
Simulation2,963,4,sp4,1.085714340209961,-0.9714235067367554
Simulation2,959,2,background,0.6285715103149414,-0.9714235067367554
Simulation2,462,4,sp2,1.4285714626312256,0.6285766363143921
Simulation2,348,1,background,0.7428572177886963,0.9714337587356567
Simulation2,806,2,background,-0.3999999761581421,-0.5142806768417358
Simulation2,496,0,sp2,1.2000000476837158,0.5142909288406372
Simulation2,652,4,sp3,-1.5428571701049805,-0.05713772773742676
Simulation2,1179,2,sp4,1.085714340209961,-1.6571377515792847
Simulation2,861,2,sp4,1.7714285850524902,-0.6285663843154907
Simulation2,578,4,background,-1.7714285850524902,0.17143380641937256
Simulation2,63,0,sp2,1.085714340209961,1.8857194185256958
Simulation2,818,2,sp4,0.971428632736206,-0.5142806768417358
Simulation2,460,0,sp2,1.2000000476837158,0.6285766363143921
Simulation2,798,2,background,-1.3142857551574707,-0.5142806768417358
Simulation2,852,2,sp4,0.7428572177886963,-0.6285663843154907
Simulation2,142,0,sp2,1.8857142925262451,1.657148003578186
Simulation2,332,4,sp1,-1.085714340209961,0.9714337587356567
Simulation2,817,2,sp4,0.8571429252624512,-0.5142806768417358
Simulation2,725,4,sp3,-1.4285714626312256,-0.2857091426849365
Simulation2,1022,1,background,-0.3999999761581421,-1.1999949216842651
Simulation2,1112,1,background,1.6571428775787354,-1.428566336631775
Simulation2,46,2,sp1,-0.8571429252624512,1.8857194185256958
Simulation2,830,3,sp3,-1.7714285850524902,-0.6285663843154907
Simulation2,1015,3,sp3,-1.2000000476837158,-1.1999949216842651
Simulation2,104,0,sp2,1.6571428775787354,1.771433711051941
Simulation2,1201,3,sp3,-0.5142858028411865,-1.7714234590530396
Simulation2,1220,1,background,1.6571428775787354,-1.7714234590530396
Simulation2,696,1,background,-0.6285715103149414,-0.17142343521118164
Simulation2,490,0,sp2,0.5142858028411865,0.5142909288406372
Simulation2,319,0,sp2,1.5428571701049805,1.0857194662094116
Simulation2,893,2,sp4,1.3142857551574707,-0.7428520917892456
Simulation2,524,0,sp2,0.28571438789367676,0.4000052213668823
Simulation2,468,4,background,-2.0,0.5142909288406372
Simulation2,1239,3,sp3,-0.2857142686843872,-1.8857091665267944
Simulation2,992,1,background,0.28571438789367676,-1.0857092142105103
Simulation2,232,4,sp1,-0.17142856121063232,1.3142908811569214
Simulation2,61,4,sp2,0.8571429252624512,1.8857194185256958
Simulation2,1000,2,sp4,1.2000000476837158,-1.0857092142105103
Simulation2,79,2,sp1,-1.2000000476837158,1.771433711051941
Simulation2,404,2,sp1,-1.085714340209961,0.742862343788147
