section,obs_name,cluster,spatial_domain,x,y
Simulation3,529,1,sp2,0.8571429252624512,0.4000052213668823
Simulation3,478,2,sp1,-0.8571429252624512,0.5142909288406372
Simulation3,234,1,sp2,0.05714297294616699,1.3142908811569214
Simulation3,64,1,sp2,1.2000000476837158,1.8857194185256958
Simulation3,1087,3,sp3,-1.2000000476837158,-1.428566336631775
Simulation3,743,4,sp4,0.6285715103149414,-0.2857091426849365
Simulation3,539,1,sp2,2.0,0.4000052213668823
Simulation3,266,2,sp1,-0.3999999761581421,1.2000051736831665
Simulation3,963,2,sp4,1.085714340209961,-0.9714235067367554
Simulation3,959,4,background,0.6285715103149414,-0.9714235067367554
Simulation3,462,1,sp2,1.4285714626312256,0.6285766363143921
Simulation3,348,0,background,0.7428572177886963,0.9714337587356567
Simulation3,806,2,background,-0.3999999761581421,-0.5142806768417358
Simulation3,496,1,sp2,1.2000000476837158,0.5142909288406372
Simulation3,652,3,sp3,-1.5428571701049805,-0.05713772773742676
Simulation3,1179,4,sp4,1.085714340209961,-1.6571377515792847
Simulation3,861,4,sp4,1.7714285850524902,-0.6285663843154907
Simulation3,578,3,background,-1.7714285850524902,0.17143380641937256
Simulation3,63,1,sp2,1.085714340209961,1.8857194185256958
Simulation3,818,4,sp4,0.971428632736206,-0.5142806768417358
Simulation3,460,1,sp2,1.2000000476837158,0.6285766363143921
Simulation3,798,2,background,-1.3142857551574707,-0.5142806768417358
Simulation3,852,4,sp4,0.7428572177886963,-0.6285663843154907
Simulation3,142,1,sp2,1.8857142925262451,1.657148003578186
Simulation3,332,2,sp1,-1.085714340209961,0.9714337587356567
Simulation3,817,4,sp4,0.8571429252624512,-0.5142806768417358
Simulation3,725,3,sp3,-1.4285714626312256,-0.2857091426849365
Simulation3,1022,0,background,-0.3999999761581421,-1.1999949216842651
Simulation3,1112,0,background,1.6571428775787354,-1.428566336631775
Simulation3,46,2,sp1,-0.8571429252624512,1.8857194185256958
Simulation3,830,2,sp3,-1.7714285850524902,-0.6285663843154907
Simulation3,1015,3,sp3,-1.2000000476837158,-1.1999949216842651
Simulation3,104,1,sp2,1.6571428775787354,1.771433711051941
Simulation3,1201,3,sp3,-0.5142858028411865,-1.7714234590530396
Simulation3,1220,0,background,1.6571428775787354,-1.7714234590530396
Simulation3,696,0,background,-0.6285715103149414,-0.17142343521118164
Simulation3,490,1,sp2,0.5142858028411865,0.5142909288406372
Simulation3,319,1,sp2,1.5428571701049805,1.0857194662094116
Simulation3,893,4,sp4,1.3142857551574707,-0.7428520917892456
Simulation3,524,1,sp2,0.28571438789367676,0.4000052213668823
Simulation3,468,3,background,-2.0,0.5142909288406372
Simulation3,1239,3,sp3,-0.2857142686843872,-1.8857091665267944
Simulation3,992,0,background,0.28571438789367676,-1.0857092142105103
Simulation3,232,2,sp1,-0.17142856121063232,1.3142908811569214
Simulation3,61,1,sp2,0.8571429252624512,1.8857194185256958
Simulation3,1000,4,sp4,1.2000000476837158,-1.0857092142105103
Simulation3,79,2,sp1,-1.2000000476837158,1.771433711051941
Simulation3,404,2,sp1,-1.085714340209961,0.742862343788147
Simulation3,14,0,background,-0.3999999761581421,2.0000052452087402
Simulation3,16,0,background,-0.17142856121063232,2.0000052452087402
Simulation3,626,0,background,-0.3999999761581421,0.057148098945617676
Simulation3,853,4,sp4,0.8571429252624512,-0.6285663843154907
Simulation3,821,4,sp4,1.3142857551574707,-0.5142806768417358
Simulation3,1191,3,sp3,-1.6571428775787354,-1.7714234590530396
Simulation3,1005,0,background,1.7714285850524902,-1.0857092142105103
Simulation3,592,4,background,-0.17142856121063232,0.17143380641937256
Simulation3,562,1,sp2,0.5142858028411865,0.28571951389312744
Simulation3,1273,3,sp3,-0.5142858028411865,-1.9999948740005493
Simulation3,807,4,background,-0.2857142686843872,-0.5142806768417358
Simulation3,728,2,background,-1.085714340209961,-0.2857091426849365
Simulation3,452,1,sp2,0.28571438789367676,0.6285766363143921
