section,obs_name,cluster,spatial_domain,x,y
Simulation1,529,2,sp2,0.8571429252624512,0.4000052213668823
Simulation1,478,4,sp1,-0.8571429252624512,0.5142909288406372
Simulation1,234,2,sp2,0.05714297294616699,1.3142908811569214
Simulation1,64,2,sp2,1.2000000476837158,1.8857194185256958
Simulation1,1087,0,sp3,-1.2000000476837158,-1.428566336631775
Simulation1,743,1,sp4,0.6285715103149414,-0.2857091426849365
Simulation1,539,4,sp2,2.0,0.4000052213668823
Simulation1,266,4,sp1,-0.3999999761581421,1.2000051736831665
Simulation1,963,1,sp4,1.085714340209961,-0.9714235067367554
Simulation1,959,4,background,0.6285715103149414,-0.9714235067367554
Simulation1,462,2,sp2,1.4285714626312256,0.6285766363143921
Simulation1,348,3,background,0.7428572177886963,0.9714337587356567
Simulation1,806,1,background,-0.3999999761581421,-0.5142806768417358
Simulation1,496,2,sp2,1.2000000476837158,0.5142909288406372
Simulation1,652,0,sp3,-1.5428571701049805,-0.05713772773742676
Simulation1,1179,1,sp4,1.085714340209961,-1.6571377515792847
Simulation1,861,1,sp4,1.7714285850524902,-0.6285663843154907
Simulation1,578,4,background,-1.7714285850524902,0.17143380641937256
Simulation1,63,2,sp2,1.085714340209961,1.8857194185256958
Simulation1,818,1,sp4,0.971428632736206,-0.5142806768417358
Simulation1,460,2,sp2,1.2000000476837158,0.6285766363143921
Simulation1,798,1,background,-1.3142857551574707,-0.5142806768417358
Simulation1,852,1,sp4,0.7428572177886963,-0.6285663843154907
Simulation1,142,2,sp2,1.8857142925262451,1.657148003578186
Simulation1,332,4,sp1,-1.085714340209961,0.9714337587356567
Simulation1,817,1,sp4,0.8571429252624512,-0.5142806768417358
Simulation1,725,0,sp3,-1.4285714626312256,-0.2857091426849365
Simulation1,1022,3,background,-0.3999999761581421,-1.1999949216842651
Simulation1,1112,3,background,1.6571428775787354,-1.428566336631775
Simulation1,46,4,sp1,-0.8571429252624512,1.8857194185256958
Simulation1,830,0,sp3,-1.7714285850524902,-0.6285663843154907
Simulation1,1015,0,sp3,-1.2000000476837158,-1.1999949216842651
Simulation1,104,2,sp2,1.6571428775787354,1.771433711051941
Simulation1,1201,0,sp3,-0.5142858028411865,-1.7714234590530396
Simulation1,1220,3,background,1.6571428775787354,-1.7714234590530396
Simulation1,696,3,background,-0.6285715103149414,-0.17142343521118164
Simulation1,490,2,sp2,0.5142858028411865,0.5142909288406372
Simulation1,319,2,sp2,1.5428571701049805,1.0857194662094116
Simulation1,893,1,sp4,1.3142857551574707,-0.7428520917892456
Simulation1,524,2,sp2,0.28571438789367676,0.4000052213668823
