section,obs_name,cluster,spatial_domain,x,y
Simulation5,529,10,sp2,0.8571429252624512,0.4000052213668823
Simulation5,478,4,sp1,-0.8571429252624512,0.5142909288406372
Simulation5,234,1,sp2,0.05714297294616699,1.3142908811569214
Simulation5,64,10,sp2,1.2000000476837158,1.8857194185256958
Simulation5,1087,3,sp3,-1.2000000476837158,-1.428566336631775
Simulation5,743,9,sp4,0.6285715103149414,-0.2857091426849365
Simulation5,539,11,sp2,2.0,0.4000052213668823
Simulation5,266,4,sp1,-0.3999999761581421,1.2000051736831665
Simulation5,963,0,sp4,1.085714340209961,-0.9714235067367554
Simulation5,959,5,background,0.6285715103149414,-0.9714235067367554
Simulation5,462,8,sp2,1.4285714626312256,0.6285766363143921
Simulation5,348,2,background,0.7428572177886963,0.9714337587356567
Simulation5,806,6,background,-0.3999999761581421,-0.5142806768417358
Simulation5,496,1,sp2,1.2000000476837158,0.5142909288406372
Simulation5,652,0,sp3,-1.5428571701049805,-0.05713772773742676
Simulation5,1179,9,sp4,1.085714340209961,-1.6571377515792847
Simulation5,861,9,sp4,1.7714285850524902,-0.6285663843154907
Simulation5,578,8,background,-1.7714285850524902,0.17143380641937256
Simulation5,63,1,sp2,1.085714340209961,1.8857194185256958
Simulation5,818,9,sp4,0.971428632736206,-0.5142806768417358
Simulation5,460,1,sp2,1.2000000476837158,0.6285766363143921
Simulation5,798,6,background,-1.3142857551574707,-0.5142806768417358
Simulation5,852,9,sp4,0.7428572177886963,-0.6285663843154907
Simulation5,142,10,sp2,1.8857142925262451,1.657148003578186
Simulation5,332,11,sp1,-1.085714340209961,0.9714337587356567
Simulation5,817,9,sp4,0.8571429252624512,-0.5142806768417358
Simulation5,725,8,sp3,-1.4285714626312256,-0.2857091426849365
Simulation5,1022,2,background,-0.3999999761581421,-1.1999949216842651
Simulation5,1112,2,background,1.6571428775787354,-1.428566336631775
Simulation5,46,4,sp1,-0.8571429252624512,1.8857194185256958
Simulation5,830,7,sp3,-1.7714285850524902,-0.6285663843154907
Simulation5,1015,3,sp3,-1.2000000476837158,-1.1999949216842651
Simulation5,104,1,sp2,1.6571428775787354,1.771433711051941
Simulation5,1201,5,sp3,-0.5142858028411865,-1.7714234590530396
Simulation5,1220,2,background,1.6571428775787354,-1.7714234590530396
Simulation5,696,2,background,-0.6285715103149414,-0.17142343521118164
Simulation5,490,1,sp2,0.5142858028411865,0.5142909288406372
Simulation5,319,1,sp2,1.5428571701049805,1.0857194662094116
Simulation5,893,5,sp4,1.3142857551574707,-0.7428520917892456
Simulation5,524,1,sp2,0.28571438789367676,0.4000052213668823
Simulation5,468,8,background,-2.0,0.5142909288406372
Simulation5,1239,3,sp3,-0.2857142686843872,-1.8857091665267944
Simulation5,992,2,background,0.28571438789367676,-1.0857092142105103
Simulation5,232,4,sp1,-0.17142856121063232,1.3142908811569214
Simulation5,61,8,sp2,0.8571429252624512,1.8857194185256958
Simulation5,1000,5,sp4,1.2000000476837158,-1.0857092142105103
Simulation5,79,4,sp1,-1.2000000476837158,1.771433711051941
Simulation5,404,4,sp1,-1.085714340209961,0.742862343788147
Simulation5,14,2,background,-0.3999999761581421,2.0000052452087402
Simulation5,16,2,background,-0.17142856121063232,2.0000052452087402
Simulation5,626,2,background,-0.3999999761581421,0.057148098945617676
Simulation5,853,9,sp4,0.8571429252624512,-0.6285663843154907
Simulation5,821,9,sp4,1.3142857551574707,-0.5142806768417358
Simulation5,1191,8,sp3,-1.6571428775787354,-1.7714234590530396
Simulation5,1005,2,background,1.7714285850524902,-1.0857092142105103
Simulation5,592,5,background,-0.17142856121063232,0.17143380641937256
Simulation5,562,10,sp2,0.5142858028411865,0.28571951389312744
Simulation5,1273,8,sp3,-0.5142858028411865,-1.9999948740005493
Simulation5,807,5,background,-0.2857142686843872,-0.5142806768417358
Simulation5,728,6,background,-1.085714340209961,-0.2857091426849365
Simulation5,452,5,sp2,0.28571438789367676,0.6285766363143921
Simulation5,1081,3,sp3,-1.8857142925262451,-1.428566336631775
Simulation5,1033,0,sp4,0.8571429252624512,-1.1999949216842651
Simulation5,937,8,sp3,-1.8857142925262451,-0.9714235067367554
Simulation5,600,10,sp2,0.7428572177886963,0.17143380641937256
Simulation5,170,1,sp2,0.971428632736206,1.5428622961044312
Simulation5,194,2,background,-0.3999999761581421,1.4285765886306763
Simulation5,702,9,sp4,0.05714297294616699,-0.17142343521118164
Simulation5,212,1,sp2,1.6571428775787354,1.4285765886306763
Simulation5,450,10,sp2,0.05714297294616699,0.6285766363143921
Simulation5,747,9,sp4,1.085714340209961,-0.2857091426849365
Simulation5,255,7,sp1,-1.6571428775787354,1.2000051736831665
Simulation5,1008,5,sp3,-2.0,-1.1999949216842651
Simulation5,646,1,sp2,1.8857142925262451,0.057148098945617676
Simulation5,120,5,background,-0.6285715103149414,1.657148003578186
Simulation5,537,8,sp2,1.7714285850524902,0.4000052213668823
Simulation5,96,1,sp2,0.7428572177886963,1.771433711051941
Simulation5,223,7,sp1,-1.2000000476837158,1.3142908811569214
Simulation5,1,5,background,-1.8857142925262451,2.0000052452087402
Simulation5,627,2,background,-0.2857142686843872,0.057148098945617676
Simulation5,837,2,background,-0.971428632736206,-0.6285663843154907
Simulation5,1116,5,sp3,-2.0,-1.5428520441055298
Simulation5,643,10,sp2,1.5428571701049805,0.057148098945617676
Simulation5,915,2,background,-0.2857142686843872,-0.8571377992630005
Simulation5,889,7,sp4,0.8571429252624512,-0.7428520917892456
Simulation5,283,8,sp2,1.5428571701049805,1.2000051736831665
Simulation5,878,6,background,-0.3999999761581421,-0.7428520917892456
