row_index,selected_spot_index,cluster,x,y
0,0,3,47.0,71.0
1,1,7,49.0,43.0
2,2,0,28.0,86.0
3,3,8,51.0,41.0
4,4,4,24.0,6.0
5,5,1,44.0,124.0
6,6,4,50.0,6.0
7,7,7,58.0,26.0
8,8,1,41.0,123.0
9,9,1,46.0,124.0
10,10,9,67.0,55.0
11,11,3,59.0,113.0
12,12,9,38.0,104.0
13,13,7,52.0,18.0
14,14,1,59.0,15.0
15,15,7,29.0,49.0
16,16,3,59.0,77.0
17,17,1,73.0,75.0
18,18,0,39.0,45.0
19,19,7,68.0,72.0
20,20,9,54.0,98.0
21,21,7,30.0,108.0
22,22,5,35.0,17.0
23,23,6,14.0,82.0
24,24,7,64.0,58.0
25,25,0,21.0,75.0
26,26,5,35.0,39.0
27,27,0,38.0,12.0
28,28,8,27.0,101.0
29,29,1,14.0,24.0
30,30,4,50.0,4.0
31,31,1,48.0,126.0
32,32,0,24.0,58.0
33,33,7,56.0,26.0
34,34,1,7.0,53.0
35,35,6,26.0,56.0
36,36,3,41.0,99.0
37,37,7,69.0,81.0
38,38,6,14.0,52.0
39,39,9,60.0,44.0
40,40,9,49.0,91.0
41,41,2,36.0,110.0
42,42,3,39.0,79.0
43,43,2,53.0,41.0
44,44,6,19.0,71.0
45,45,8,22.0,48.0
46,46,9,63.0,77.0
47,47,1,19.0,13.0
48,48,9,42.0,100.0
49,49,2,37.0,61.0
50,50,6,12.0,60.0
51,51,1,39.0,121.0
52,52,4,12.0,42.0
53,53,3,53.0,97.0
54,54,9,60.0,70.0
55,55,9,51.0,83.0
56,56,7,72.0,98.0
57,57,2,34.0,8.0
58,58,9,37.0,77.0
59,59,2,32.0,26.0
60,60,1,10.0,86.0
61,61,8,45.0,3.0
62,62,9,56.0,52.0
63,63,2,60.0,54.0
64,64,7,51.0,27.0
65,65,8,25.0,101.0
66,66,5,34.0,46.0
67,67,0,18.0,40.0
68,68,1,34.0,120.0
69,69,3,66.0,80.0
70,70,7,66.0,74.0
71,71,9,48.0,110.0
72,72,1,25.0,113.0
73,73,1,62.0,34.0
74,74,1,13.0,25.0
75,75,5,28.0,70.0
76,76,3,39.0,71.0
77,77,0,30.0,14.0
78,78,9,46.0,28.0
79,79,7,57.0,73.0
80,80,8,48.0,4.0
81,81,6,18.0,70.0
82,82,2,57.0,31.0
83,83,5,29.0,25.0
84,84,7,50.0,12.0
85,85,8,28.0,100.0
86,86,1,64.0,26.0
87,87,9,59.0,107.0
88,88,9,34.0,60.0
89,89,9,67.0,53.0
90,90,2,49.0,15.0
91,91,0,47.0,27.0
92,92,8,56.0,16.0
93,93,7,72.0,92.0
94,94,7,52.0,32.0
95,95,8,27.0,111.0
96,96,6,16.0,66.0
97,97,1,75.0,97.0
98,98,4,10.0,42.0
99,99,6,20.0,72.0
