section,spot_index,obs_name,cluster,spatial_domain,stage
Simulation2,0,529,4,sp2,Simulation2
Simulation2,1,478,1,sp1,Simulation2
Simulation2,2,234,0,sp2,Simulation2
Simulation2,3,64,4,sp2,Simulation2
Simulation2,4,1087,6,sp3,Simulation2
Simulation2,5,743,3,sp4,Simulation2
Simulation2,6,539,9,sp2,Simulation2
Simulation2,7,266,1,sp1,Simulation2
Simulation2,8,963,7,sp4,Simulation2
Simulation2,9,959,8,background,Simulation2
Simulation2,10,462,7,sp2,Simulation2
Simulation2,11,348,2,background,Simulation2
Simulation2,12,806,4,background,Simulation2
Simulation2,13,496,0,sp2,Simulation2
Simulation2,14,652,7,sp3,Simulation2
Simulation2,15,1179,3,sp4,Simulation2
Simulation2,16,861,3,sp4,Simulation2
Simulation2,17,578,7,background,Simulation2
Simulation2,18,63,0,sp2,Simulation2
Simulation2,19,818,3,sp4,Simulation2
Simulation2,20,460,0,sp2,Simulation2
Simulation2,21,798,4,background,Simulation2
Simulation2,22,852,3,sp4,Simulation2
Simulation2,23,142,4,sp2,Simulation2
Simulation2,24,332,9,sp1,Simulation2
Simulation2,25,817,3,sp4,Simulation2
Simulation2,26,725,7,sp3,Simulation2
Simulation2,27,1022,2,background,Simulation2
Simulation2,28,1112,2,background,Simulation2
Simulation2,29,46,1,sp1,Simulation2
Simulation2,30,830,5,sp3,Simulation2
Simulation2,31,1015,6,sp3,Simulation2
Simulation2,32,104,0,sp2,Simulation2
Simulation2,33,1201,8,sp3,Simulation2
Simulation2,34,1220,2,background,Simulation2
Simulation2,35,696,2,background,Simulation2
Simulation2,36,490,0,sp2,Simulation2
Simulation2,37,319,0,sp2,Simulation2
Simulation2,38,893,3,sp4,Simulation2
Simulation2,39,524,0,sp2,Simulation2
Simulation2,40,468,7,background,Simulation2
Simulation2,41,1239,6,sp3,Simulation2
Simulation2,42,992,2,background,Simulation2
Simulation2,43,232,1,sp1,Simulation2
Simulation2,44,61,7,sp2,Simulation2
Simulation2,45,1000,3,sp4,Simulation2
Simulation2,46,79,1,sp1,Simulation2
Simulation2,47,404,1,sp1,Simulation2
Simulation2,48,14,2,background,Simulation2
Simulation2,49,16,2,background,Simulation2
Simulation2,50,626,2,background,Simulation2
Simulation2,51,853,3,sp4,Simulation2
Simulation2,52,821,3,sp4,Simulation2
Simulation2,53,1191,7,sp3,Simulation2
Simulation2,54,1005,2,background,Simulation2
Simulation2,55,592,8,background,Simulation2
Simulation2,56,562,4,sp2,Simulation2
Simulation2,57,1273,7,sp3,Simulation2
Simulation2,58,807,8,background,Simulation2
Simulation2,59,728,4,background,Simulation2
Simulation2,60,452,8,sp2,Simulation2
Simulation2,61,1081,6,sp3,Simulation2
Simulation2,62,1033,7,sp4,Simulation2
Simulation2,63,937,7,sp3,Simulation2
Simulation2,64,600,4,sp2,Simulation2
Simulation2,65,170,0,sp2,Simulation2
Simulation2,66,194,2,background,Simulation2
Simulation2,67,702,3,sp4,Simulation2
Simulation2,68,212,0,sp2,Simulation2
Simulation2,69,450,4,sp2,Simulation2
Simulation2,70,747,3,sp4,Simulation2
Simulation2,71,255,5,sp1,Simulation2
Simulation2,72,1008,8,sp3,Simulation2
Simulation2,73,646,0,sp2,Simulation2
Simulation2,74,120,8,background,Simulation2
Simulation2,75,537,7,sp2,Simulation2
Simulation2,76,96,0,sp2,Simulation2
Simulation2,77,223,5,sp1,Simulation2
Simulation2,78,1,8,background,Simulation2
Simulation2,79,627,2,background,Simulation2
Simulation2,80,837,2,background,Simulation2
Simulation2,81,1116,8,sp3,Simulation2
Simulation2,82,643,4,sp2,Simulation2
Simulation2,83,915,2,background,Simulation2
Simulation2,84,889,5,sp4,Simulation2
Simulation2,85,283,7,sp2,Simulation2
Simulation2,86,878,4,background,Simulation2
Simulation2,87,871,9,sp3,Simulation2
Simulation2,88,519,4,background,Simulation2
Simulation2,89,43,1,sp1,Simulation2
Simulation2,90,1158,6,sp3,Simulation2
Simulation2,91,482,2,background,Simulation2
Simulation2,92,800,2,background,Simulation2
Simulation2,93,169,0,sp2,Simulation2
Simulation2,94,347,7,sp2,Simulation2
Simulation2,95,53,7,background,Simulation2
Simulation2,96,710,3,sp4,Simulation2
Simulation2,97,422,2,background,Simulation2
Simulation2,98,15,2,background,Simulation2
Simulation2,99,412,1,sp1,Simulation2
Simulation2,100,220,1,sp1,Simulation2
Simulation2,101,1006,2,background,Simulation2
Simulation2,102,926,3,sp4,Simulation2
Simulation2,103,1194,7,sp3,Simulation2
Simulation2,104,306,0,sp2,Simulation2
Simulation2,105,463,4,sp2,Simulation2
Simulation2,106,772,8,background,Simulation2
Simulation2,107,440,1,sp1,Simulation2
Simulation2,108,1262,6,sp3,Simulation2
Simulation2,109,826,3,sp4,Simulation2
Simulation2,110,98,0,sp2,Simulation2
Simulation2,111,1206,5,background,Simulation2
Simulation2,112,95,0,sp2,Simulation2
Simulation2,113,877,8,background,Simulation2
Simulation2,114,1280,2,background,Simulation2
Simulation2,115,403,1,sp1,Simulation2
Simulation2,116,5,2,background,Simulation2
Simulation2,117,372,5,sp1,Simulation2
Simulation2,118,917,2,background,Simulation2
Simulation2,119,277,8,background,Simulation2
Simulation2,120,388,7,background,Simulation2
Simulation2,121,153,1,sp1,Simulation2
Simulation2,122,1141,4,sp4,Simulation2
Simulation2,123,102,0,sp2,Simulation2
Simulation2,124,908,7,sp3,Simulation2
Simulation2,125,634,0,sp2,Simulation2
Simulation2,126,35,0,sp2,Simulation2
Simulation2,127,909,7,sp3,Simulation2
Simulation2,128,1233,4,sp3,Simulation2
Simulation2,129,26,4,sp2,Simulation2
Simulation2,130,1040,9,background,Simulation2
Simulation2,131,497,0,sp2,Simulation2
Simulation2,132,436,2,background,Simulation2
Simulation2,133,159,2,background,Simulation2
Simulation2,134,695,9,background,Simulation2
Simulation2,135,1150,2,background,Simulation2
Simulation2,136,732,2,background,Simulation2
Simulation2,137,1182,2,background,Simulation2
Simulation2,138,438,1,sp1,Simulation2
Simulation2,139,804,2,background,Simulation2
Simulation2,140,534,4,sp2,Simulation2
Simulation2,141,322,0,sp2,Simulation2
Simulation2,142,567,7,sp2,Simulation2
Simulation2,143,801,7,background,Simulation2
Simulation2,144,1053,6,sp3,Simulation2
Simulation2,145,97,0,sp2,Simulation2
Simulation2,146,165,0,sp2,Simulation2
Simulation2,147,1105,7,sp4,Simulation2
Simulation2,148,1269,6,sp3,Simulation2
Simulation2,149,213,0,sp2,Simulation2
Simulation2,150,685,4,sp3,Simulation2
Simulation2,151,1142,3,sp4,Simulation2
Simulation2,152,633,7,sp2,Simulation2
Simulation2,153,588,2,background,Simulation2
Simulation2,154,940,7,sp3,Simulation2
Simulation2,155,1240,6,sp3,Simulation2
Simulation2,156,824,3,sp4,Simulation2
Simulation2,157,32,8,sp2,Simulation2
Simulation2,158,675,3,sp4,Simulation2
Simulation2,159,402,1,sp1,Simulation2
Simulation2,160,353,2,background,Simulation2
Simulation2,161,668,3,sp4,Simulation2
Simulation2,162,376,1,sp1,Simulation2
Simulation2,163,1275,6,sp3,Simulation2
Simulation2,164,1013,4,sp3,Simulation2
Simulation2,165,881,2,background,Simulation2
Simulation2,166,1011,6,sp3,Simulation2
Simulation2,167,933,8,background,Simulation2
Simulation2,168,483,4,background,Simulation2
Simulation2,169,869,6,sp3,Simulation2
Simulation2,170,486,0,sp2,Simulation2
Simulation2,171,302,1,sp1,Simulation2
Simulation2,172,602,9,sp2,Simulation2
Simulation2,173,1216,3,sp4,Simulation2
Simulation2,174,1119,4,sp3,Simulation2
Simulation2,175,1177,3,sp4,Simulation2
Simulation2,176,361,1,sp1,Simulation2
Simulation2,177,1293,7,background,Simulation2
Simulation2,178,546,1,sp1,Simulation2
Simulation2,179,267,1,sp1,Simulation2
Simulation2,180,552,2,background,Simulation2
Simulation2,181,151,1,sp1,Simulation2
Simulation2,182,1282,2,background,Simulation2
Simulation2,183,244,4,background,Simulation2
Simulation2,184,1286,7,sp4,Simulation2
Simulation2,185,407,1,sp1,Simulation2
Simulation2,186,1189,7,sp3,Simulation2
Simulation2,187,1207,8,background,Simulation2
Simulation2,188,1163,6,sp3,Simulation2
Simulation2,189,51,8,background,Simulation2
Simulation2,190,259,1,sp1,Simulation2
Simulation2,191,842,4,background,Simulation2
Simulation2,192,682,7,sp4,Simulation2
Simulation2,193,1217,7,sp4,Simulation2
Simulation2,194,73,2,background,Simulation2
Simulation2,195,556,7,background,Simulation2
Simulation2,196,509,2,background,Simulation2
Simulation2,197,1222,2,background,Simulation2
Simulation2,198,1021,9,background,Simulation2
Simulation2,199,346,5,sp2,Simulation2
Simulation2,200,1068,3,sp4,Simulation2
Simulation2,201,160,7,background,Simulation2
Simulation2,202,1043,2,background,Simulation2
Simulation2,203,473,8,background,Simulation2
Simulation2,204,401,1,sp1,Simulation2
Simulation2,205,1044,6,sp3,Simulation2
Simulation2,206,611,0,sp2,Simulation2
Simulation2,207,437,2,background,Simulation2
Simulation2,208,699,9,background,Simulation2
Simulation2,209,840,2,background,Simulation2
Simulation2,210,902,6,sp3,Simulation2
Simulation2,211,974,6,sp3,Simulation2
Simulation2,212,949,2,background,Simulation2
Simulation2,213,1274,6,sp3,Simulation2
Simulation2,214,136,0,sp2,Simulation2
Simulation2,215,720,7,sp3,Simulation2
Simulation2,216,50,4,background,Simulation2
Simulation2,217,709,3,sp4,Simulation2
Simulation2,218,885,8,background,Simulation2
Simulation2,219,785,7,sp4,Simulation2
Simulation2,220,555,5,background,Simulation2
Simulation2,221,765,2,background,Simulation2
Simulation2,222,664,2,background,Simulation2
Simulation2,223,721,6,sp3,Simulation2
Simulation2,224,605,0,sp2,Simulation2
Simulation2,225,421,2,background,Simulation2
Simulation2,226,564,4,sp2,Simulation2
Simulation2,227,318,8,sp2,Simulation2
Simulation2,228,42,1,sp1,Simulation2
Simulation2,229,510,1,sp1,Simulation2
Simulation2,230,658,2,background,Simulation2
Simulation2,231,1226,4,sp3,Simulation2
Simulation2,232,199,0,sp2,Simulation2
Simulation2,233,912,7,background,Simulation2
Simulation2,234,257,1,sp1,Simulation2
Simulation2,235,94,0,sp2,Simulation2
Simulation2,236,1089,7,sp3,Simulation2
Simulation2,237,1091,4,sp3,Simulation2
Simulation2,238,845,9,background,Simulation2
Simulation2,239,819,7,sp4,Simulation2
Simulation2,240,1192,4,sp3,Simulation2
Simulation2,241,655,8,background,Simulation2
Simulation2,242,127,0,sp2,Simulation2
Simulation2,243,517,8,background,Simulation2
Simulation2,244,999,3,sp4,Simulation2
Simulation2,245,735,4,background,Simulation2
Simulation2,246,518,2,background,Simulation2
Simulation2,247,984,9,background,Simulation2
Simulation2,248,258,9,sp1,Simulation2
Simulation2,249,1147,7,background,Simulation2
Simulation2,250,775,9,sp4,Simulation2
Simulation2,251,1138,5,background,Simulation2
Simulation2,252,665,7,background,Simulation2
Simulation2,253,369,5,sp1,Simulation2
Simulation2,254,1036,3,sp4,Simulation2
Simulation2,255,986,2,background,Simulation2
Simulation2,256,829,6,sp3,Simulation2
Simulation2,257,81,1,sp1,Simulation2
Simulation2,258,692,2,background,Simulation2
Simulation2,259,619,1,sp1,Simulation2
Simulation2,260,904,6,sp3,Simulation2
Simulation2,261,761,4,sp3,Simulation2
Simulation2,262,1001,3,sp4,Simulation2
Simulation2,263,647,0,sp2,Simulation2
Simulation2,264,375,5,sp1,Simulation2
Simulation2,265,566,0,sp2,Simulation2
Simulation2,266,1029,2,background,Simulation2
Simulation2,267,1251,3,sp4,Simulation2
Simulation2,268,639,0,sp2,Simulation2
Simulation2,269,23,8,sp2,Simulation2
Simulation2,270,859,3,sp4,Simulation2
Simulation2,271,17,7,background,Simulation2
Simulation2,272,557,2,background,Simulation2
Simulation2,273,1161,6,sp3,Simulation2
Simulation2,274,1067,2,background,Simulation2
Simulation2,275,714,4,sp4,Simulation2
Simulation2,276,334,1,sp1,Simulation2
Simulation2,277,299,1,sp1,Simulation2
Simulation2,278,894,4,background,Simulation2
Simulation2,279,124,7,background,Simulation2
Simulation2,280,313,4,background,Simulation2
Simulation2,281,420,2,background,Simulation2
Simulation2,282,1130,6,sp3,Simulation2
Simulation2,283,30,0,sp2,Simulation2
Simulation2,284,1122,6,sp3,Simulation2
Simulation2,285,1140,3,sp4,Simulation2
Simulation2,286,113,8,background,Simulation2
Simulation2,287,1133,7,sp3,Simulation2
Simulation2,288,114,5,sp1,Simulation2
Simulation2,289,1258,7,background,Simulation2
Simulation2,290,36,8,background,Simulation2
Simulation2,291,3,4,background,Simulation2
Simulation2,292,876,2,background,Simulation2
Simulation2,293,1294,4,background,Simulation2
Simulation2,294,206,0,sp2,Simulation2
Simulation2,295,271,0,sp2,Simulation2
Simulation2,296,1243,2,background,Simulation2
Simulation2,297,247,0,sp2,Simulation2
Simulation2,298,457,4,sp2,Simulation2
Simulation2,299,253,1,sp1,Simulation2
Simulation2,300,201,9,sp2,Simulation2
Simulation2,301,1070,3,sp4,Simulation2
Simulation2,302,297,5,sp1,Simulation2
Simulation2,303,85,2,background,Simulation2
Simulation2,304,311,8,sp2,Simulation2
Simulation2,305,145,4,background,Simulation2
Simulation2,306,690,2,background,Simulation2
Simulation2,307,1281,9,background,Simulation2
Simulation2,308,848,3,sp4,Simulation2
Simulation2,309,502,0,sp2,Simulation2
Simulation2,310,272,0,sp2,Simulation2
Simulation2,311,435,8,background,Simulation2
Simulation2,312,264,1,sp1,Simulation2
Simulation2,313,865,6,sp3,Simulation2
Simulation2,314,1078,4,background,Simulation2
Simulation2,315,330,9,sp1,Simulation2
Simulation2,316,895,8,background,Simulation2
Simulation2,317,671,3,sp4,Simulation2
Simulation2,318,349,8,background,Simulation2
Simulation2,319,137,0,sp2,Simulation2
Simulation2,320,130,0,sp2,Simulation2
Simulation2,321,233,1,sp1,Simulation2
Simulation2,322,993,7,background,Simulation2
Simulation2,323,423,2,background,Simulation2
Simulation2,324,1205,7,sp3,Simulation2
Simulation2,325,191,1,sp1,Simulation2
Simulation2,326,1113,7,background,Simulation2
Simulation2,327,31,0,sp2,Simulation2
Simulation2,328,242,7,background,Simulation2
Simulation2,329,22,0,sp2,Simulation2
Simulation2,330,477,1,sp1,Simulation2
Simulation2,331,831,6,sp3,Simulation2
Simulation2,332,723,6,sp3,Simulation2
Simulation2,333,156,9,background,Simulation2
Simulation2,334,1004,8,background,Simulation2
Simulation2,335,657,2,background,Simulation2
Simulation2,336,777,3,sp4,Simulation2
Simulation2,337,927,3,sp4,Simulation2
Simulation2,338,409,9,sp1,Simulation2
Simulation2,339,333,1,sp1,Simulation2
Simulation2,340,286,4,sp2,Simulation2
Simulation2,341,962,3,sp4,Simulation2
Simulation2,342,686,4,sp3,Simulation2
Simulation2,343,764,7,background,Simulation2
Simulation2,344,579,2,background,Simulation2
Simulation2,345,521,7,background,Simulation2
Simulation2,346,1149,7,background,Simulation2
Simulation2,347,607,0,sp2,Simulation2
Simulation2,348,67,0,sp2,Simulation2
Simulation2,349,1198,7,sp3,Simulation2
Simulation2,350,1266,6,sp3,Simulation2
Simulation2,351,250,8,sp2,Simulation2
Simulation2,352,991,2,background,Simulation2
Simulation2,353,996,9,sp4,Simulation2
Simulation2,354,189,5,sp1,Simulation2
Simulation2,355,836,8,background,Simulation2
Simulation2,356,1052,4,sp3,Simulation2
Simulation2,357,221,9,sp1,Simulation2
Simulation2,358,140,0,sp2,Simulation2
Simulation2,359,890,3,sp4,Simulation2
Simulation2,360,1143,3,sp4,Simulation2
Simulation2,361,1058,2,background,Simulation2
Simulation2,362,753,3,sp4,Simulation2
Simulation2,363,613,2,background,Simulation2
Simulation2,364,584,1,sp1,Simulation2
Simulation2,365,929,7,sp4,Simulation2
Simulation2,366,982,6,sp3,Simulation2
Simulation2,367,344,7,sp2,Simulation2
Simulation2,368,249,9,sp2,Simulation2
Simulation2,369,385,4,background,Simulation2
Simulation2,370,90,0,sp2,Simulation2
Simulation2,371,1288,3,sp4,Simulation2
Simulation2,372,465,7,sp2,Simulation2
Simulation2,373,324,1,sp1,Simulation2
Simulation2,374,660,4,background,Simulation2
Simulation2,375,715,9,sp4,Simulation2
Simulation2,376,1009,7,sp3,Simulation2
Simulation2,377,1211,5,background,Simulation2
Simulation2,378,327,1,sp1,Simulation2
Simulation2,379,778,3,sp4,Simulation2
Simulation2,380,296,1,sp1,Simulation2
Simulation2,381,1230,6,sp3,Simulation2
Simulation2,382,571,7,sp2,Simulation2
Simulation2,383,847,9,sp4,Simulation2
Simulation2,384,531,0,sp2,Simulation2
Simulation2,385,210,0,sp2,Simulation2
Simulation2,386,321,0,sp2,Simulation2
Simulation2,387,981,5,sp3,Simulation2
Simulation2,388,832,6,sp3,Simulation2
Simulation2,389,515,1,sp1,Simulation2
Simulation2,390,789,3,sp4,Simulation2
Simulation2,391,886,2,background,Simulation2
Simulation2,392,1083,6,sp3,Simulation2
Simulation2,393,1193,6,sp3,Simulation2
Simulation2,394,1151,2,background,Simulation2
Simulation2,395,1295,2,background,Simulation2
Simulation2,396,8,1,sp1,Simulation2
Simulation2,397,1056,9,background,Simulation2
Simulation2,398,741,3,sp4,Simulation2
Simulation2,399,545,4,background,Simulation2
Simulation2,400,805,4,background,Simulation2
Simulation2,401,980,8,sp3,Simulation2
Simulation2,402,649,8,sp3,Simulation2
Simulation2,403,282,4,sp2,Simulation2
Simulation2,404,1108,3,sp4,Simulation2
Simulation2,405,1023,2,background,Simulation2
Simulation2,406,1210,2,background,Simulation2
Simulation2,407,752,3,sp4,Simulation2
Simulation2,408,975,8,sp3,Simulation2
Simulation2,409,958,8,background,Simulation2
Simulation2,410,597,0,sp2,Simulation2
Simulation2,411,1202,6,sp3,Simulation2
Simulation2,412,146,2,background,Simulation2
Simulation2,413,449,2,background,Simulation2
Simulation2,414,1038,2,background,Simulation2
Simulation2,415,1132,7,sp3,Simulation2
Simulation2,416,413,5,sp1,Simulation2
Simulation2,417,202,0,sp2,Simulation2
Simulation2,418,275,0,sp2,Simulation2
Simulation2,419,1186,2,background,Simulation2
Simulation2,420,1227,5,sp3,Simulation2
Simulation2,421,635,0,sp2,Simulation2
Simulation2,422,472,2,background,Simulation2
Simulation2,423,1264,7,sp3,Simulation2
Simulation2,424,822,3,sp4,Simulation2
Simulation2,425,1242,2,background,Simulation2
Simulation2,426,445,2,background,Simulation2
Simulation2,427,441,1,sp1,Simulation2
Simulation2,428,892,3,sp4,Simulation2
Simulation2,429,364,1,sp1,Simulation2
Simulation2,430,767,9,background,Simulation2
Simulation2,431,882,7,background,Simulation2
Simulation2,432,1154,7,sp3,Simulation2
Simulation2,433,1109,3,sp4,Simulation2
Simulation2,434,359,4,sp2,Simulation2
Simulation2,435,429,0,sp2,Simulation2
Simulation2,436,1259,9,background,Simulation2
Simulation2,437,833,4,sp3,Simulation2
Simulation2,438,459,0,sp2,Simulation2
Simulation2,439,1272,8,sp3,Simulation2
Simulation2,440,504,2,background,Simulation2
Simulation2,441,1134,2,background,Simulation2
Simulation2,442,171,0,sp2,Simulation2
Simulation2,443,1209,7,background,Simulation2
Simulation2,444,331,1,sp1,Simulation2
Simulation2,445,1171,8,background,Simulation2
Simulation2,446,858,4,sp4,Simulation2
Simulation2,447,782,7,sp4,Simulation2
Simulation2,448,796,7,sp3,Simulation2
Simulation2,449,586,1,sp1,Simulation2
Simulation2,450,654,7,background,Simulation2
Simulation2,451,269,1,sp1,Simulation2
Simulation2,452,947,6,sp3,Simulation2
Simulation2,453,756,6,sp3,Simulation2
Simulation2,454,553,2,background,Simulation2
Simulation2,455,535,0,sp2,Simulation2
Simulation2,456,118,5,sp1,Simulation2
Simulation2,457,621,1,sp1,Simulation2
Simulation2,458,92,4,sp2,Simulation2
Simulation2,459,268,1,sp1,Simulation2
Simulation2,460,9,5,sp1,Simulation2
Simulation2,461,596,5,sp2,Simulation2
Simulation2,462,351,2,background,Simulation2
Simulation2,463,305,1,sp1,Simulation2
Simulation2,464,1170,9,background,Simulation2
Simulation2,465,662,2,background,Simulation2
