section,spot_index,obs_name,cluster,spatial_domain,stage
Simulation3,0,529,4,sp2,Simulation3
Simulation3,1,478,1,sp1,Simulation3
Simulation3,2,234,0,sp2,Simulation3
Simulation3,3,64,4,sp2,Simulation3
Simulation3,4,1087,6,sp3,Simulation3
Simulation3,5,743,3,sp4,Simulation3
Simulation3,6,539,9,sp2,Simulation3
Simulation3,7,266,1,sp1,Simulation3
Simulation3,8,963,7,sp4,Simulation3
Simulation3,9,959,8,background,Simulation3
Simulation3,10,462,7,sp2,Simulation3
Simulation3,11,348,2,background,Simulation3
Simulation3,12,806,4,background,Simulation3
Simulation3,13,496,0,sp2,Simulation3
Simulation3,14,652,7,sp3,Simulation3
Simulation3,15,1179,3,sp4,Simulation3
Simulation3,16,861,3,sp4,Simulation3
Simulation3,17,578,7,background,Simulation3
Simulation3,18,63,0,sp2,Simulation3
Simulation3,19,818,3,sp4,Simulation3
Simulation3,20,460,0,sp2,Simulation3
Simulation3,21,798,4,background,Simulation3
Simulation3,22,852,3,sp4,Simulation3
Simulation3,23,142,4,sp2,Simulation3
Simulation3,24,332,9,sp1,Simulation3
Simulation3,25,817,3,sp4,Simulation3
Simulation3,26,725,7,sp3,Simulation3
Simulation3,27,1022,2,background,Simulation3
Simulation3,28,1112,2,background,Simulation3
Simulation3,29,46,1,sp1,Simulation3
Simulation3,30,830,5,sp3,Simulation3
Simulation3,31,1015,6,sp3,Simulation3
Simulation3,32,104,0,sp2,Simulation3
Simulation3,33,1201,8,sp3,Simulation3
Simulation3,34,1220,2,background,Simulation3
Simulation3,35,696,2,background,Simulation3
Simulation3,36,490,0,sp2,Simulation3
Simulation3,37,319,0,sp2,Simulation3
Simulation3,38,893,3,sp4,Simulation3
Simulation3,39,524,0,sp2,Simulation3
Simulation3,40,468,7,background,Simulation3
Simulation3,41,1239,6,sp3,Simulation3
Simulation3,42,992,2,background,Simulation3
Simulation3,43,232,1,sp1,Simulation3
Simulation3,44,61,7,sp2,Simulation3
Simulation3,45,1000,3,sp4,Simulation3
Simulation3,46,79,1,sp1,Simulation3
Simulation3,47,404,1,sp1,Simulation3
Simulation3,48,14,2,background,Simulation3
Simulation3,49,16,2,background,Simulation3
Simulation3,50,626,2,background,Simulation3
Simulation3,51,853,3,sp4,Simulation3
Simulation3,52,821,3,sp4,Simulation3
Simulation3,53,1191,7,sp3,Simulation3
Simulation3,54,1005,2,background,Simulation3
Simulation3,55,592,8,background,Simulation3
Simulation3,56,562,4,sp2,Simulation3
Simulation3,57,1273,7,sp3,Simulation3
Simulation3,58,807,8,background,Simulation3
Simulation3,59,728,4,background,Simulation3
Simulation3,60,452,8,sp2,Simulation3
Simulation3,61,1081,6,sp3,Simulation3
Simulation3,62,1033,7,sp4,Simulation3
Simulation3,63,937,7,sp3,Simulation3
Simulation3,64,600,4,sp2,Simulation3
Simulation3,65,170,0,sp2,Simulation3
Simulation3,66,194,2,background,Simulation3
Simulation3,67,702,3,sp4,Simulation3
Simulation3,68,212,0,sp2,Simulation3
Simulation3,69,450,4,sp2,Simulation3
Simulation3,70,747,3,sp4,Simulation3
Simulation3,71,255,5,sp1,Simulation3
Simulation3,72,1008,8,sp3,Simulation3
Simulation3,73,646,0,sp2,Simulation3
Simulation3,74,120,8,background,Simulation3
Simulation3,75,537,7,sp2,Simulation3
Simulation3,76,96,0,sp2,Simulation3
Simulation3,77,223,1,sp1,Simulation3
Simulation3,78,1,8,background,Simulation3
Simulation3,79,627,2,background,Simulation3
Simulation3,80,837,2,background,Simulation3
Simulation3,81,1116,8,sp3,Simulation3
Simulation3,82,643,4,sp2,Simulation3
Simulation3,83,915,2,background,Simulation3
Simulation3,84,889,5,sp4,Simulation3
Simulation3,85,283,7,sp2,Simulation3
Simulation3,86,878,4,background,Simulation3
Simulation3,87,871,9,sp3,Simulation3
Simulation3,88,519,4,background,Simulation3
Simulation3,89,43,1,sp1,Simulation3
Simulation3,90,1158,6,sp3,Simulation3
Simulation3,91,482,2,background,Simulation3
Simulation3,92,800,2,background,Simulation3
Simulation3,93,169,0,sp2,Simulation3
Simulation3,94,347,7,sp2,Simulation3
Simulation3,95,53,7,background,Simulation3
Simulation3,96,710,3,sp4,Simulation3
Simulation3,97,422,2,background,Simulation3
Simulation3,98,15,2,background,Simulation3
Simulation3,99,412,1,sp1,Simulation3
Simulation3,100,220,1,sp1,Simulation3
Simulation3,101,1006,2,background,Simulation3
Simulation3,102,926,3,sp4,Simulation3
Simulation3,103,1194,7,sp3,Simulation3
Simulation3,104,306,0,sp2,Simulation3
Simulation3,105,463,4,sp2,Simulation3
Simulation3,106,772,8,background,Simulation3
Simulation3,107,440,1,sp1,Simulation3
Simulation3,108,1262,6,sp3,Simulation3
Simulation3,109,826,3,sp4,Simulation3
Simulation3,110,98,0,sp2,Simulation3
Simulation3,111,1206,5,background,Simulation3
Simulation3,112,95,0,sp2,Simulation3
Simulation3,113,877,8,background,Simulation3
Simulation3,114,1280,2,background,Simulation3
Simulation3,115,403,1,sp1,Simulation3
Simulation3,116,5,2,background,Simulation3
Simulation3,117,372,5,sp1,Simulation3
Simulation3,118,917,2,background,Simulation3
Simulation3,119,277,8,background,Simulation3
Simulation3,120,388,7,background,Simulation3
Simulation3,121,153,1,sp1,Simulation3
Simulation3,122,1141,3,sp4,Simulation3
Simulation3,123,102,0,sp2,Simulation3
Simulation3,124,908,7,sp3,Simulation3
Simulation3,125,634,0,sp2,Simulation3
Simulation3,126,35,0,sp2,Simulation3
Simulation3,127,909,7,sp3,Simulation3
Simulation3,128,1233,4,sp3,Simulation3
Simulation3,129,26,4,sp2,Simulation3
Simulation3,130,1040,9,background,Simulation3
Simulation3,131,497,0,sp2,Simulation3
Simulation3,132,436,2,background,Simulation3
Simulation3,133,159,2,background,Simulation3
Simulation3,134,695,9,background,Simulation3
Simulation3,135,1150,2,background,Simulation3
Simulation3,136,732,2,background,Simulation3
Simulation3,137,1182,2,background,Simulation3
Simulation3,138,438,1,sp1,Simulation3
Simulation3,139,804,2,background,Simulation3
Simulation3,140,534,4,sp2,Simulation3
Simulation3,141,322,0,sp2,Simulation3
Simulation3,142,567,7,sp2,Simulation3
Simulation3,143,801,7,background,Simulation3
Simulation3,144,1053,6,sp3,Simulation3
Simulation3,145,97,0,sp2,Simulation3
Simulation3,146,165,0,sp2,Simulation3
Simulation3,147,1105,7,sp4,Simulation3
Simulation3,148,1269,6,sp3,Simulation3
Simulation3,149,213,0,sp2,Simulation3
Simulation3,150,685,4,sp3,Simulation3
Simulation3,151,1142,3,sp4,Simulation3
Simulation3,152,633,7,sp2,Simulation3
Simulation3,153,588,2,background,Simulation3
Simulation3,154,940,7,sp3,Simulation3
Simulation3,155,1240,6,sp3,Simulation3
Simulation3,156,824,3,sp4,Simulation3
Simulation3,157,32,8,sp2,Simulation3
Simulation3,158,675,3,sp4,Simulation3
Simulation3,159,402,1,sp1,Simulation3
Simulation3,160,353,2,background,Simulation3
Simulation3,161,668,3,sp4,Simulation3
Simulation3,162,376,1,sp1,Simulation3
Simulation3,163,1275,6,sp3,Simulation3
Simulation3,164,1013,4,sp3,Simulation3
Simulation3,165,881,2,background,Simulation3
Simulation3,166,1011,6,sp3,Simulation3
Simulation3,167,933,8,background,Simulation3
Simulation3,168,483,4,background,Simulation3
Simulation3,169,869,6,sp3,Simulation3
Simulation3,170,486,0,sp2,Simulation3
Simulation3,171,302,1,sp1,Simulation3
Simulation3,172,602,9,sp2,Simulation3
Simulation3,173,1216,3,sp4,Simulation3
Simulation3,174,1119,4,sp3,Simulation3
Simulation3,175,1177,3,sp4,Simulation3
Simulation3,176,361,1,sp1,Simulation3
Simulation3,177,1293,7,background,Simulation3
Simulation3,178,546,1,sp1,Simulation3
Simulation3,179,267,1,sp1,Simulation3
Simulation3,180,552,2,background,Simulation3
Simulation3,181,151,1,sp1,Simulation3
Simulation3,182,1282,2,background,Simulation3
Simulation3,183,244,4,background,Simulation3
Simulation3,184,1286,7,sp4,Simulation3
Simulation3,185,407,1,sp1,Simulation3
Simulation3,186,1189,7,sp3,Simulation3
Simulation3,187,1207,8,background,Simulation3
Simulation3,188,1163,6,sp3,Simulation3
Simulation3,189,51,8,background,Simulation3
Simulation3,190,259,1,sp1,Simulation3
Simulation3,191,842,4,background,Simulation3
Simulation3,192,682,9,sp4,Simulation3
Simulation3,193,1217,7,sp4,Simulation3
Simulation3,194,73,2,background,Simulation3
Simulation3,195,556,7,background,Simulation3
Simulation3,196,509,2,background,Simulation3
Simulation3,197,1222,2,background,Simulation3
Simulation3,198,1021,9,background,Simulation3
Simulation3,199,346,5,sp2,Simulation3
Simulation3,200,1068,3,sp4,Simulation3
Simulation3,201,160,7,background,Simulation3
Simulation3,202,1043,2,background,Simulation3
Simulation3,203,473,8,background,Simulation3
Simulation3,204,401,1,sp1,Simulation3
Simulation3,205,1044,6,sp3,Simulation3
Simulation3,206,611,0,sp2,Simulation3
Simulation3,207,437,2,background,Simulation3
Simulation3,208,699,9,background,Simulation3
Simulation3,209,840,2,background,Simulation3
Simulation3,210,902,6,sp3,Simulation3
Simulation3,211,974,6,sp3,Simulation3
Simulation3,212,949,2,background,Simulation3
Simulation3,213,1274,6,sp3,Simulation3
Simulation3,214,136,0,sp2,Simulation3
Simulation3,215,720,7,sp3,Simulation3
Simulation3,216,50,4,background,Simulation3
Simulation3,217,709,3,sp4,Simulation3
Simulation3,218,885,8,background,Simulation3
Simulation3,219,785,7,sp4,Simulation3
Simulation3,220,555,5,background,Simulation3
Simulation3,221,765,2,background,Simulation3
Simulation3,222,664,2,background,Simulation3
Simulation3,223,721,6,sp3,Simulation3
Simulation3,224,605,0,sp2,Simulation3
Simulation3,225,421,2,background,Simulation3
Simulation3,226,564,4,sp2,Simulation3
Simulation3,227,318,8,sp2,Simulation3
Simulation3,228,42,1,sp1,Simulation3
Simulation3,229,510,1,sp1,Simulation3
Simulation3,230,658,2,background,Simulation3
Simulation3,231,1226,4,sp3,Simulation3
Simulation3,232,199,0,sp2,Simulation3
Simulation3,233,912,7,background,Simulation3
Simulation3,234,257,1,sp1,Simulation3
Simulation3,235,94,0,sp2,Simulation3
Simulation3,236,1089,7,sp3,Simulation3
Simulation3,237,1091,4,sp3,Simulation3
Simulation3,238,845,9,background,Simulation3
Simulation3,239,819,7,sp4,Simulation3
Simulation3,240,1192,4,sp3,Simulation3
Simulation3,241,655,8,background,Simulation3
Simulation3,242,127,0,sp2,Simulation3
