section,cluster,count,fraction
Mouse_Thymus1,0,2593,0.552054502874175
Mouse_Thymus1,1,1040,0.22141792633595914
Mouse_Thymus1,2,366,0.07792207792207792
Mouse_Thymus1,3,336,0.07153502235469449
Mouse_Thymus1,4,362,0.07707047051309346
Mouse_Thymus2,0,406,0.09546202680460851
Mouse_Thymus2,1,1122,0.26381377850928756
Mouse_Thymus2,2,971,0.22830942863860804
Mouse_Thymus2,3,599,0.1408417587585234
Mouse_Thymus2,4,1155,0.2715730072889725
Mouse_Thymus3,0,1187,0.2554885923374946
Mouse_Thymus3,1,805,0.17326732673267325
Mouse_Thymus3,2,1636,0.3521308652604391
Mouse_Thymus3,3,365,0.0785622040464916
Mouse_Thymus3,4,653,0.14055101162290143
Mouse_Thymus4,0,130,0.03074739829706717
Mouse_Thymus4,1,1120,0.26490066225165565
Mouse_Thymus4,2,1579,0.37346263008514663
Mouse_Thymus4,3,672,0.15894039735099338
Mouse_Thymus4,4,727,0.17194891201513718
