section,obs_name,cluster,x,y
Mouse_Thymus2,110_38,0,18838.0,16871.0
Mouse_Thymus2,71_20,2,14938.0,15071.0
Mouse_Thymus2,48_23,2,12638.0,15371.0
Mouse_Thymus2,94_54,3,17238.0,18471.0
Mouse_Thymus2,69_34,0,14738.0,16471.0
Mouse_Thymus2,9_46,3,8738.0,17671.0
Mouse_Thymus2,108_57,2,18638.0,18771.0
Mouse_Thymus2,115_65,2,19338.0,19571.0
Mouse_Thymus2,104_42,3,18238.0,17271.0
Mouse_Thymus2,94_23,0,17238.0,15371.0
Mouse_Thymus2,111_42,0,18938.0,17271.0
Mouse_Thymus2,13_51,2,9138.0,18171.0
Mouse_Thymus2,17_39,3,9538.0,16971.0
Mouse_Thymus2,63_20,0,14138.0,15071.0
Mouse_Thymus2,89_44,3,16738.0,17471.0
Mouse_Thymus2,99_40,3,17738.0,17071.0
Mouse_Thymus2,72_27,0,15038.0,15771.0
Mouse_Thymus2,82_0,3,16038.0,13071.0
Mouse_Thymus2,64_27,2,14238.0,15771.0
Mouse_Thymus2,78_46,3,15638.0,17671.0
Mouse_Thymus2,89_14,0,16738.0,14471.0
Mouse_Thymus2,78_8,2,15638.0,13871.0
Mouse_Thymus2,78_18,2,15638.0,14871.0
Mouse_Thymus2,96_24,0,17438.0,15471.0
Mouse_Thymus2,63_29,0,14138.0,15971.0
Mouse_Thymus2,97_7,2,17538.0,13771.0
Mouse_Thymus2,88_9,2,16638.0,13971.0
Mouse_Thymus2,53_31,3,13138.0,16171.0
Mouse_Thymus2,45_38,0,12338.0,16871.0
Mouse_Thymus2,88_49,3,16638.0,17971.0
Mouse_Thymus2,117_46,0,19538.0,17671.0
Mouse_Thymus2,29_46,0,10738.0,17671.0
Mouse_Thymus2,87_26,3,16538.0,15671.0
Mouse_Thymus2,55_23,3,13338.0,15371.0
Mouse_Thymus2,94_31,3,17238.0,16171.0
Mouse_Thymus2,75_26,0,15338.0,15671.0
Mouse_Thymus2,67_32,3,14538.0,16271.0
Mouse_Thymus2,78_12,2,15638.0,14271.0
Mouse_Thymus2,115_52,2,19338.0,18271.0
Mouse_Thymus2,109_39,0,18738.0,16971.0
Mouse_Thymus2,48_25,3,12638.0,15571.0
Mouse_Thymus2,43_26,2,12138.0,15671.0
Mouse_Thymus2,111_50,2,18938.0,18071.0
Mouse_Thymus2,94_52,2,17238.0,18271.0
Mouse_Thymus2,91_17,0,16938.0,14771.0
Mouse_Thymus2,112_46,0,19038.0,17671.0
Mouse_Thymus2,37_55,4,11538.0,18571.0
Mouse_Thymus2,79_19,0,15738.0,14971.0
Mouse_Thymus2,82_47,3,16038.0,17771.0
Mouse_Thymus2,83_4,2,16138.0,13471.0
Mouse_Thymus2,95_18,2,17338.0,14871.0
Mouse_Thymus2,103_32,0,18138.0,16271.0
Mouse_Thymus2,61_41,2,13938.0,17171.0
Mouse_Thymus2,28_43,0,10638.0,17371.0
Mouse_Thymus2,63_26,2,14138.0,15671.0
Mouse_Thymus2,118_46,2,19638.0,17671.0
Mouse_Thymus2,24_35,4,10238.0,16571.0
Mouse_Thymus2,46_33,3,12438.0,16371.0
Mouse_Thymus2,78_36,0,15638.0,16671.0
Mouse_Thymus2,76_46,3,15438.0,17671.0
Mouse_Thymus2,30_39,2,10838.0,16971.0
Mouse_Thymus2,88_37,3,16638.0,16771.0
Mouse_Thymus2,79_25,0,15738.0,15571.0
Mouse_Thymus2,42_26,3,12038.0,15671.0
Mouse_Thymus2,93_28,3,17138.0,15871.0
Mouse_Thymus2,42_39,0,12038.0,16971.0
Mouse_Thymus2,13_42,3,9138.0,17271.0
Mouse_Thymus2,20_37,2,9838.0,16771.0
Mouse_Thymus2,101_40,0,17938.0,17071.0
Mouse_Thymus2,108_25,3,18638.0,15571.0
Mouse_Thymus2,13_39,3,9138.0,16971.0
Mouse_Thymus2,91_9,2,16938.0,13971.0
Mouse_Thymus2,63_41,2,14138.0,17171.0
Mouse_Thymus2,107_34,0,18538.0,16471.0
Mouse_Thymus2,120_45,2,19838.0,17571.0
Mouse_Thymus2,90_10,2,16838.0,14071.0
Mouse_Thymus2,62_11,2,14038.0,14171.0
Mouse_Thymus2,26_34,3,10438.0,16471.0
Mouse_Thymus2,59_29,0,13738.0,15971.0
Mouse_Thymus2,107_43,2,18538.0,17371.0
Mouse_Thymus2,100_42,2,17838.0,17271.0
Mouse_Thymus2,94_41,3,17238.0,17171.0
Mouse_Thymus2,79_27,0,15738.0,15771.0
Mouse_Thymus2,95_33,3,17338.0,16371.0
Mouse_Thymus2,49_48,2,12738.0,17871.0
Mouse_Thymus2,81_35,2,15938.0,16571.0
Mouse_Thymus2,72_9,3,15038.0,13971.0
Mouse_Thymus2,81_11,2,15938.0,14171.0
Mouse_Thymus2,22_55,3,10038.0,18571.0
Mouse_Thymus2,88_33,2,16638.0,16371.0
Mouse_Thymus2,36_24,4,11438.0,15471.0
Mouse_Thymus2,106_22,3,18438.0,15271.0
Mouse_Thymus2,97_41,2,17538.0,17171.0
Mouse_Thymus2,86_51,2,16438.0,18171.0
Mouse_Thymus2,56_16,2,13438.0,14671.0
Mouse_Thymus2,39_38,3,11738.0,16871.0
Mouse_Thymus2,83_36,2,16138.0,16671.0
Mouse_Thymus2,99_58,2,17738.0,18871.0
Mouse_Thymus2,24_56,3,10238.0,18671.0
Mouse_Thymus2,48_40,0,12638.0,17071.0
Mouse_Thymus2,85_18,0,16338.0,14871.0
Mouse_Thymus2,82_52,2,16038.0,18271.0
Mouse_Thymus2,75_37,0,15338.0,16771.0
Mouse_Thymus2,65_29,2,14338.0,15971.0
Mouse_Thymus2,64_23,3,14238.0,15371.0
Mouse_Thymus2,93_46,3,17138.0,17671.0
Mouse_Thymus2,64_18,2,14238.0,14871.0
Mouse_Thymus2,10_46,2,8838.0,17671.0
Mouse_Thymus2,85_7,3,16338.0,13771.0
Mouse_Thymus2,33_25,2,11138.0,15571.0
Mouse_Thymus2,32_39,2,11038.0,16971.0
Mouse_Thymus2,88_45,2,16638.0,17571.0
Mouse_Thymus2,78_4,3,15638.0,13471.0
Mouse_Thymus2,120_39,4,19838.0,16971.0
Mouse_Thymus2,21_44,0,9938.0,17471.0
Mouse_Thymus2,57_29,0,13538.0,15971.0
Mouse_Thymus2,84_10,2,16238.0,14071.0
Mouse_Thymus2,121_48,2,19938.0,17871.0
Mouse_Thymus2,92_33,2,17038.0,16371.0
Mouse_Thymus2,83_7,2,16138.0,13771.0
Mouse_Thymus2,103_28,0,18138.0,15871.0
Mouse_Thymus2,105_49,2,18338.0,17971.0
Mouse_Thymus2,97_20,0,17538.0,15071.0
Mouse_Thymus2,72_32,2,15038.0,16271.0
Mouse_Thymus2,40_26,2,11838.0,15671.0
Mouse_Thymus2,91_48,2,16938.0,17871.0
Mouse_Thymus2,91_50,2,16938.0,18071.0
Mouse_Thymus2,78_47,3,15638.0,17771.0
Mouse_Thymus2,39_40,0,11738.0,17071.0
Mouse_Thymus2,79_26,0,15738.0,15671.0
Mouse_Thymus2,34_33,2,11238.0,16371.0
Mouse_Thymus2,77_5,2,15538.0,13571.0
Mouse_Thymus2,31_47,0,10938.0,17771.0
Mouse_Thymus2,67_22,0,14538.0,15271.0
Mouse_Thymus2,122_57,3,20038.0,18771.0
Mouse_Thymus2,92_20,0,17038.0,15071.0
Mouse_Thymus2,18_43,0,9638.0,17371.0
Mouse_Thymus2,37_40,0,11538.0,17071.0
Mouse_Thymus2,21_42,3,9938.0,17271.0
Mouse_Thymus2,32_38,2,11038.0,16871.0
Mouse_Thymus2,43_28,0,12138.0,15871.0
Mouse_Thymus2,43_32,3,12138.0,16271.0
Mouse_Thymus2,86_55,2,16438.0,18571.0
Mouse_Thymus2,88_31,2,16638.0,16171.0
Mouse_Thymus2,89_32,3,16738.0,16271.0
Mouse_Thymus2,29_48,0,10738.0,17871.0
Mouse_Thymus2,39_29,3,11738.0,15971.0
Mouse_Thymus2,98_15,2,17638.0,14571.0
Mouse_Thymus2,119_65,2,19738.0,19571.0
Mouse_Thymus2,115_60,2,19338.0,19071.0
Mouse_Thymus2,27_36,2,10538.0,16671.0
Mouse_Thymus2,98_46,2,17638.0,17671.0
Mouse_Thymus2,101_28,0,17938.0,15871.0
Mouse_Thymus2,66_24,0,14438.0,15471.0
Mouse_Thymus2,54_16,2,13238.0,14671.0
Mouse_Thymus2,116_61,2,19438.0,19171.0
Mouse_Thymus2,86_15,0,16438.0,14571.0
Mouse_Thymus2,39_25,2,11738.0,15571.0
Mouse_Thymus2,29_45,0,10738.0,17571.0
Mouse_Thymus2,95_49,2,17338.0,17971.0
Mouse_Thymus2,17_45,0,9538.0,17571.0
Mouse_Thymus2,108_46,0,18638.0,17671.0
Mouse_Thymus2,89_5,2,16738.0,13571.0
Mouse_Thymus2,61_32,0,13938.0,16271.0
Mouse_Thymus2,114_32,2,19238.0,16271.0
Mouse_Thymus2,106_25,3,18438.0,15571.0
Mouse_Thymus2,42_33,2,12038.0,16371.0
Mouse_Thymus2,47_32,3,12538.0,16271.0
Mouse_Thymus2,59_14,3,13738.0,14471.0
Mouse_Thymus2,68_35,0,14638.0,16571.0
Mouse_Thymus2,79_17,2,15738.0,14771.0
Mouse_Thymus2,42_30,0,12038.0,16071.0
Mouse_Thymus2,99_45,2,17738.0,17571.0
Mouse_Thymus2,79_52,2,15738.0,18271.0
Mouse_Thymus2,31_45,0,10938.0,17571.0
Mouse_Thymus2,94_46,2,17238.0,17671.0
Mouse_Thymus2,97_55,3,17538.0,18571.0
Mouse_Thymus2,85_15,0,16338.0,14571.0
Mouse_Thymus2,76_49,2,15438.0,17971.0
Mouse_Thymus2,85_30,3,16338.0,16071.0
Mouse_Thymus2,21_43,0,9938.0,17371.0
Mouse_Thymus2,67_39,2,14538.0,16971.0
Mouse_Thymus2,33_56,2,11138.0,18671.0
Mouse_Thymus2,35_31,3,11338.0,16171.0
Mouse_Thymus2,84_49,2,16238.0,17971.0
Mouse_Thymus2,46_35,2,12438.0,16571.0
Mouse_Thymus2,38_30,3,11638.0,16071.0
Mouse_Thymus2,64_29,0,14238.0,15971.0
Mouse_Thymus2,44_18,2,12238.0,14871.0
Mouse_Thymus2,116_38,2,19438.0,16871.0
Mouse_Thymus2,53_20,0,13138.0,15071.0
Mouse_Thymus2,91_27,2,16938.0,15771.0
Mouse_Thymus2,75_10,2,15338.0,14071.0
Mouse_Thymus2,40_36,3,11838.0,16671.0
Mouse_Thymus2,84_34,2,16238.0,16471.0
Mouse_Thymus2,33_37,2,11138.0,16771.0
Mouse_Thymus2,87_36,3,16538.0,16671.0
Mouse_Thymus2,116_52,3,19438.0,18271.0
Mouse_Thymus2,76_8,2,15438.0,13871.0
Mouse_Thymus2,100_22,0,17838.0,15271.0
Mouse_Thymus2,99_37,0,17738.0,16771.0
Mouse_Thymus2,98_53,3,17638.0,18371.0
Mouse_Thymus2,110_30,2,18838.0,16071.0
Mouse_Thymus2,114_33,3,19238.0,16371.0
Mouse_Thymus2,92_48,3,17038.0,17871.0
Mouse_Thymus2,92_11,2,17038.0,14171.0
Mouse_Thymus2,97_22,0,17538.0,15271.0
Mouse_Thymus2,37_54,2,11538.0,18471.0
Mouse_Thymus2,60_22,0,13838.0,15271.0
Mouse_Thymus2,118_47,3,19638.0,17771.0
Mouse_Thymus2,88_27,2,16638.0,15771.0
Mouse_Thymus2,106_49,2,18438.0,17971.0
Mouse_Thymus2,29_49,2,10738.0,17971.0
Mouse_Thymus2,123_59,2,20138.0,18971.0
Mouse_Thymus2,112_50,2,19038.0,18071.0
Mouse_Thymus2,80_23,0,15838.0,15371.0
Mouse_Thymus2,41_48,2,11938.0,17871.0
Mouse_Thymus2,48_18,2,12638.0,14871.0
Mouse_Thymus2,28_39,2,10638.0,16971.0
Mouse_Thymus2,53_14,4,13138.0,14471.0
Mouse_Thymus2,32_42,0,11038.0,17271.0
Mouse_Thymus2,106_52,2,18438.0,18271.0
Mouse_Thymus2,33_30,2,11138.0,16071.0
Mouse_Thymus2,65_16,2,14338.0,14671.0
Mouse_Thymus2,65_38,2,14338.0,16871.0
Mouse_Thymus2,68_32,2,14638.0,16271.0
Mouse_Thymus2,50_43,2,12838.0,17371.0
Mouse_Thymus2,111_31,3,18938.0,16171.0
Mouse_Thymus2,13_48,2,9138.0,17871.0
Mouse_Thymus2,50_20,2,12838.0,15071.0
Mouse_Thymus2,105_44,2,18338.0,17471.0
Mouse_Thymus2,47_26,3,12538.0,15671.0
Mouse_Thymus2,11_41,2,8938.0,17171.0
Mouse_Thymus2,58_17,2,13638.0,14771.0
Mouse_Thymus2,93_15,3,17138.0,14571.0
Mouse_Thymus2,118_54,0,19638.0,18471.0
Mouse_Thymus2,22_49,2,10038.0,17971.0
Mouse_Thymus2,98_17,3,17638.0,14771.0
Mouse_Thymus2,94_58,2,17238.0,18871.0
Mouse_Thymus2,42_44,0,12038.0,17471.0
Mouse_Thymus2,115_46,0,19338.0,17671.0
Mouse_Thymus2,37_46,0,11538.0,17671.0
Mouse_Thymus2,87_56,2,16538.0,18671.0
Mouse_Thymus2,47_18,2,12538.0,14871.0
Mouse_Thymus2,81_48,2,15938.0,17871.0
Mouse_Thymus2,8_44,2,8638.0,17471.0
Mouse_Thymus2,123_69,2,20138.0,19971.0
Mouse_Thymus2,83_29,0,16138.0,15971.0
Mouse_Thymus2,59_42,2,13738.0,17271.0
Mouse_Thymus2,110_32,2,18838.0,16271.0
Mouse_Thymus2,67_40,3,14538.0,17071.0
Mouse_Thymus2,87_2,4,16538.0,13271.0
Mouse_Thymus2,74_7,2,15238.0,13771.0
Mouse_Thymus2,92_34,3,17038.0,16471.0
Mouse_Thymus2,116_37,3,19438.0,16771.0
Mouse_Thymus2,43_40,0,12138.0,17071.0
Mouse_Thymus2,20_39,2,9838.0,16971.0
Mouse_Thymus2,102_54,2,18038.0,18471.0
Mouse_Thymus2,44_17,2,12238.0,14771.0
Mouse_Thymus2,94_37,2,17238.0,16771.0
Mouse_Thymus2,30_49,2,10838.0,17971.0
Mouse_Thymus2,98_14,2,17638.0,14471.0
Mouse_Thymus2,109_51,2,18738.0,18171.0
Mouse_Thymus2,19_52,3,9738.0,18271.0
Mouse_Thymus2,89_35,3,16738.0,16571.0
Mouse_Thymus2,100_10,2,17838.0,14071.0
Mouse_Thymus2,106_24,2,18438.0,15471.0
Mouse_Thymus2,95_13,3,17338.0,14371.0
Mouse_Thymus2,91_21,0,16938.0,15171.0
Mouse_Thymus2,111_55,2,18938.0,18571.0
Mouse_Thymus2,104_38,0,18238.0,16871.0
Mouse_Thymus2,15_41,3,9338.0,17171.0
Mouse_Thymus2,77_28,0,15538.0,15871.0
Mouse_Thymus2,83_45,2,16138.0,17571.0
Mouse_Thymus2,70_44,4,14838.0,17471.0
Mouse_Thymus2,45_32,3,12338.0,16271.0
Mouse_Thymus2,92_17,0,17038.0,14771.0
Mouse_Thymus2,63_9,4,14138.0,13971.0
Mouse_Thymus2,83_0,3,16138.0,13071.0
Mouse_Thymus2,81_40,0,15938.0,17071.0
Mouse_Thymus2,42_24,3,12038.0,15471.0
Mouse_Thymus2,120_61,0,19838.0,19171.0
Mouse_Thymus2,118_38,3,19638.0,16871.0
Mouse_Thymus2,54_30,3,13238.0,16071.0
Mouse_Thymus2,122_50,2,20038.0,18071.0
Mouse_Thymus2,82_38,2,16038.0,16871.0
Mouse_Thymus2,80_32,3,15838.0,16271.0
Mouse_Thymus2,123_61,2,20138.0,19171.0
Mouse_Thymus2,98_31,3,17638.0,16171.0
Mouse_Thymus2,91_6,2,16938.0,13671.0
Mouse_Thymus2,82_32,2,16038.0,16271.0
Mouse_Thymus2,54_14,2,13238.0,14471.0
Mouse_Thymus2,55_20,2,13338.0,15071.0
Mouse_Thymus2,71_45,4,14938.0,17571.0
Mouse_Thymus2,30_46,0,10838.0,17671.0
Mouse_Thymus2,76_29,0,15438.0,15971.0
Mouse_Thymus2,59_41,2,13738.0,17171.0
Mouse_Thymus2,24_41,2,10238.0,17171.0
Mouse_Thymus2,110_34,2,18838.0,16471.0
Mouse_Thymus2,94_24,0,17238.0,15471.0
Mouse_Thymus2,48_43,0,12638.0,17371.0
Mouse_Thymus2,108_40,0,18638.0,17071.0
Mouse_Thymus2,97_31,0,17538.0,16171.0
Mouse_Thymus2,74_46,2,15238.0,17671.0
Mouse_Thymus2,41_39,0,11938.0,16971.0
Mouse_Thymus2,88_21,0,16638.0,15171.0
Mouse_Thymus2,99_35,0,17738.0,16571.0
Mouse_Thymus2,30_42,0,10838.0,17271.0
Mouse_Thymus2,82_36,2,16038.0,16671.0
Mouse_Thymus2,56_37,3,13438.0,16771.0
Mouse_Thymus2,110_48,2,18838.0,17871.0
Mouse_Thymus2,54_35,2,13238.0,16571.0
Mouse_Thymus2,100_51,2,17838.0,18171.0
Mouse_Thymus2,94_22,0,17238.0,15271.0
Mouse_Thymus2,30_41,0,10838.0,17171.0
Mouse_Thymus2,39_22,2,11738.0,15271.0
Mouse_Thymus2,55_38,2,13338.0,16871.0
Mouse_Thymus2,96_32,3,17438.0,16271.0
Mouse_Thymus2,122_52,2,20038.0,18271.0
Mouse_Thymus2,49_20,3,12738.0,15071.0
Mouse_Thymus2,18_48,3,9638.0,17871.0
Mouse_Thymus2,107_47,2,18538.0,17771.0
Mouse_Thymus2,47_23,3,12538.0,15371.0
Mouse_Thymus2,83_20,0,16138.0,15071.0
Mouse_Thymus2,98_29,3,17638.0,15971.0
Mouse_Thymus2,55_42,2,13338.0,17271.0
Mouse_Thymus2,101_54,2,17938.0,18471.0
Mouse_Thymus2,75_13,3,15338.0,14371.0
Mouse_Thymus2,117_40,3,19538.0,17071.0
Mouse_Thymus2,72_11,3,15038.0,14171.0
Mouse_Thymus2,6_42,3,8438.0,17271.0
Mouse_Thymus2,110_50,2,18838.0,18071.0
Mouse_Thymus2,83_52,2,16138.0,18271.0
Mouse_Thymus2,54_27,0,13238.0,15771.0
Mouse_Thymus2,43_36,2,12138.0,16671.0
Mouse_Thymus2,80_27,3,15838.0,15771.0
Mouse_Thymus2,91_22,0,16938.0,15271.0
Mouse_Thymus2,92_39,3,17038.0,16971.0
Mouse_Thymus2,89_25,3,16738.0,15571.0
Mouse_Thymus2,91_13,3,16938.0,14371.0
Mouse_Thymus2,12_40,2,9038.0,17071.0
Mouse_Thymus2,65_31,0,14338.0,16171.0
Mouse_Thymus2,114_38,2,19238.0,16871.0
Mouse_Thymus2,97_18,3,17538.0,14871.0
Mouse_Thymus2,89_41,2,16738.0,17171.0
